Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Cited,classification,keywords,rationale,Feeling AI,Mechanical AI,Thinking AI,Out of Scope,Not Identified
Growth hacking and international dynamic marketing capabilities: a conceptual framework and research propositions,Bargoni A.; Jabeen F.; Santoro G.; Ferraris A.,2024,10.1108/IMR-07-2022-0156,"Purpose: Few studies have conceptualized how companies can build and nurture international dynamic marketing capabilities (IDMCs) by implementing growth hacking strategies. This paper conceptualizes growth hacking, a managerial-born process to embed a data-driven mind-set in marketing decision-making that combines big-data analysis and continuous learning, allowing companies to adapt their dynamic capabilities to the ever-shifting international competitive arenas. Design/methodology/approach: Given the scarcity of studies on growth hacking, this paper conceptualizes this managerial-born concept through the double theoretical lenses of IDMCs and information technology (IT) literature. Findings: The authors put forward research propositions concerning the four phases of growth hacking and the related capabilities and routines developed by companies to deal with international markets. Additional novel propositions are also developed based on the three critical dimensions of growth hacking: big data analytics, digital marketing and coding and automation. Research limitations/implications: Lack of prior conceptualization as well as the scant literature makes this study liable to some limitations. However, the propositions developed should encourage researchers to develop both empirical and theoretical studies on this managerial-born concept. Practical implications: This study develops a detailed compendium for managers who want to implement growth hacking within their companies but have failed to identify the necessary capabilities and resources. Originality/value: The study presents a theoretical approach and develops a set of propositions on a novel phenomenon, observed mainly in managerial practice. Hence, this study could stimulate researchers to deepen the phenomenon and empirically validate the propositions. © 2023, Emerald Publishing Limited.",Big data; Cognitive computing; Data-driven decision-making; Growth hacking; International dynamic marketing capabilities; International marketing,Emerald Publishing,scopus-automation,24,Thinking AI,"['growth hacking', 'data-driven', 'big data analytics', 'digital marketing', 'market analysis']","The abstract discusses how companies can build international dynamic marketing capabilities (IDMCs) through growth hacking strategies, which rely heavily on data analysis and the application of marketing analytics. The emphasis on big data analytics, market adaptation, and strategic decision-making aligns closely with the focus of Thinking AI, particularly in the context of market analysis and targeting. The propositions developed in the study suggest a strategic approach to identifying competitors and leveraging analytical capabilities for effective marketing.",0%,0%,100%,0%,0%
Social Media Discussions on the FDA’s Modified Risk Tobacco Product Authorization of IQOS,Jun J.; Zhang N.; Zain A.; Mohammadi E.,2022,10.1080/10826084.2021.2019777,"Background: The U.S. Food and Drug Administration (FDA) authorized the marketing of the IQOS tobacco heating system as a modified risk tobacco product (MRTP) in July 2020, permitting its ‘reduced exposure’ marketing. This decision is accompanied by much controversy among the global health community. We provide a preliminary analysis of Twitter conversations regarding the MRTP authorization of IQOS by identifying the authors, valence towards the policy decision, source of cited link, and focused topic. Methods: We analyzed 548 tweets mentioning MRTP posted between July 2016 (when PMI submitted the proposal) and October 2020. Results: We found a higher proportion of pro-MRTP valence (25.4%) than anti-MRTP (16.2%). Nearly half of the tweets (47.2%) expressing personal opinions presented pro-MRTP valence (vs. anti-MRTP = 23.9%). The FDA website was more frequently cited in pro-MRTP tweets (30.8% vs. anti = 4.8%), while tobacco control advocates’ websites were cited only in anti-MRTP tweets (77.4% vs. pro = 0). Pro-MRTP valence appeared more frequently in tweets mentioning health (53.1% vs. anti =38.5%) and cessation (100% vs. anti = 0). Nearly 42% of tweets showed a bot score greater than.43, indicating a possibility of automation. Conclusion: Continuous efforts are needed to surveil the industry’s attempts to create a climate of false consensus and circulate misinformation regarding MRTP on social media, as well as to assist non-scientific audiences’ understanding of MRTP. © 2022 Taylor & Francis Group, LLC.",content analysis; Food and Drug Administration (FDA); Heated tobacco products; modified risk tobacco products (MRTP); Twitter,Taylor and Francis Ltd.,scopus-automation,3,Feeling AI,"['emotional data', 'customer understanding', 'valence', 'personal opinions', 'misinformation']","The abstract discusses the emotional responses and opinions of Twitter users regarding the FDA's MRTP authorization of IQOS. It emphasizes understanding customer sentiments (pro-MRTP vs. anti-MRTP) and highlights the importance of addressing misinformation, which aligns with the focus on customer understanding and emotional needs in marketing. The analysis of valence towards the policy decision and the emphasis on personal opinions further support the classification under Feeling AI.",60%,10%,30%,0%,0%
Offering fleet automation: SmartFleet in the need of smart decisions,Agrawal A.; Mehta A.; Abraham N.,2018,10.1057/s41266-017-0030-6,"In late September 2014, after reviewing the revised financial projection of their new venture, Maui Millan, the CEO and the head of product development, and Mannix Chong, the COO and the head of business development were alarmed. They planned to call their board of advisors to discuss the future of SmartFleet, the new product of the Philippines-based firm called Pahrsek Inc. SmartFleet is a cloud-based fleet management tool that provides enterprise resource planning capability to fleet vehicle operators. For Maui and Mannix, there were numerous challenges ranging from developing a pricing strategy, growing the market as a pioneer in this industry in the Philippines, to proactively managing the potential global competitors who were on the verge of the Philippines market. They were anxious because they knew that only a set of careful, well-thought out and smart decisions could ensure survival and sustainability of this new venture. © 2017, Association for Information Technology Trust.",Automation; Cloud-based tools; Enterprise resource planning; Marketing; Pricing; Strategy,Palgrave Macmillan Ltd.,scopus-automation,0,Thinking AI,"['financial projection', 'pricing strategy', 'market growth', 'global competitors', 'smart decisions', 'sustainability']","The abstract discusses the challenges faced by Maui Millan and Mannix Chong in developing a pricing strategy, growing the market, and managing competition. These elements align closely with market analysis and targeting, which are core focuses of Thinking AI. The emphasis on strategic decisions and market positioning further supports this classification.",0%,0%,100%,0%,0%
Broadening the perspective on marketing decision models,Van Bruggen G.H.; Wierenga B.,2000,10.1016/s0167-8116(00)00017-3,"Marketing models are of invaluable importance for the advancement of marketing science. Regarding the role of models in marketing decision-making in practice we question the claim that marketing models are routinely used by many companies. Marketing models are suitable for certain types of marketing decision situations but much less for others. We advocate the development of integrated marketing management support systems (MMSSs), in which the strong points of marketing models are combined with the strengths of other types of MMSSs. © 2000 Elsevier Science B.V.",Decision automation; Marketing decision models; Marketing management support systems; Success metrics,Elsevier,scopus-automation,29,Thinking AI,"['marketing models', 'decision-making', 'integrated marketing management support systems']","The abstract discusses the significance of marketing models in decision-making and advocates for integrated marketing management support systems (MMSSs). This aligns with the Thinking AI category, which focuses on market analysis and strategic decision-making based on analytical models. The emphasis on combining the strengths of various systems to aid in marketing decisions suggests an analytical approach rather than a mechanical or emotional one.",0%,0%,100%,0%,0%
Scope of heuristics and digitalization: the case of marketing automation,Guercini S.,2022,10.1007/s11299-022-00291-x,"This paper focuses on the impact of digitalization and marketing automation on the “scope” of the heuristics adopted in the marketers’ decision-making processes. The “scope” refers to the decision-making contexts in which the use of the heuristic rules is diffuse and is effective. More precisely, “scope"" is (the extension of) the field in which a heuristic can be applied (successfully). The article is based on evidence collected through ethnographic interviews with twenty-three experienced marketers to discuss the impact of marketing automation on the scope of heuristic rules in decision-making. The marketers interviewed make extensive use of heuristics to manage their tasks as emerged from previous exploratory research. The paper discusses how the field of application of marketing experts' heuristics evolves as result of the digitalization and in particular of the use of automatic marketing systems. The adoption of the new automatic marketing tools modifies the task environment and the field of use of the traditional heuristic rules, but heuristics remain fundamental in the definition phase of the inputs for the automatic marketing systems, or for the interpretation of the output and therefore for the control of the marketing automation. The paper clarifies the concept of scope of heuristics and offers a rich description of the impact of marketing automation on scope. © 2022, The Author(s).",Adaptive toolbox; Digitalization; Ethnographic interviews; Marketers’ heuristics; Marketing automation; Scope of heuristics,Springer Science and Business Media Deutschland GmbH,scopus-automation,4,Thinking AI,"['digitalization', 'marketing automation', 'heuristics', 'decision-making', 'task environment', 'scope']","The abstract discusses the impact of digitalization and marketing automation on the heuristics used by marketers in their decision-making processes. This aligns with the category of Thinking AI as it focuses on the analysis of how these tools influence the scope of heuristics, which is a form of market analysis and strategic decision-making. The emphasis on the evolution of the application of heuristic rules suggests a strong link to market analysis, making it a fitting classification.",0%,0%,100%,0%,0%
The Relationship between Time and Success in Administrative Automation Projects — A Study in Decision-Making,Vollering J.B.; Waarts E.,1986,10.1177/017084068600700405,"This article is concerned with the relationship between time and success in the context of the procurement and implementation of administrative automation projects. It gives insight into the optimal thoroughness for user organizations to prepare themselves for the purchase of a new system. Interest in the subject stems from a contradiction found in the literature: on the one hand thorough (internal) planning and preparation of projects are recommended while on the other hand other authors state a plea for early (external) co-operation and negotiation with suppliers. Is a very thorough internal preparation a good pay-off or is it better to interact with potential suppliers after a restricted internal preparation? Results from this empirical research — which is part of a major study on marketing and purchasing of mainframe computer-systems — show that an optimum in thoroughness of internal preparation exists which is most effective regarding the quality of the project. A few important implications for user organizations are also mentioned. © 1986, Sage Publications. All rights reserved.",,,scopus-automation,0,Thinking AI,"['success', 'procurement', 'implementation', 'planning', 'preparation', 'interaction', 'quality', 'research']","The abstract discusses the relationship between planning and interaction with suppliers in the context of administrative automation projects. It emphasizes the importance of market analysis and strategic decision-making regarding thorough internal preparation versus external cooperation, aligning it with the focus on market analysis and targeting strategies found in the Thinking AI category.",0%,0%,100%,0%,0%
Using revenue sharing to create win-win in the video rental supply chain,Van Der Veen J.A.A.; Venugopal V.,2005,10.1057/palgrave.jors.2601879,"Recent developments in video rental supply chains seem to indicate that revenue sharing contracts are beneficial to all parties involved in the industry. This paper illustrates a theoretical underpinning of the observed practice. A video rental supply chain is modelled to study pricing and replenishment decision making by the two autonomous firms in the chain, namely a movie studio producing the tapes and a video rental shop renting the tapes to customers. In the model the movie studio is to set the price for selling the tapes to the video rental store and the video rental shop must decide the number of copies of the new movie videotape it should purchase. The paper illustrates that revenue sharing contract can optimize the chain and bring win-win situations to the players in the industry. © 2005 Operational Research Society Ltd. All rights reserved.",Revenue sharing; Supply chain management; Win-win,Nature Publishing Group,scopus-autonomous,91,Thinking AI,"['revenue sharing contracts', 'pricing', 'replenishment decision', 'market analysis', 'competitive advantages']","The abstract discusses the modeling of a video rental supply chain, focusing on pricing and replenishment decisions made by the autonomous firms involved. The use of revenue sharing contracts to optimize the supply chain indicates an analysis of market dynamics and competitive advantages, which aligns with the Thinking AI category. The focus is on strategic decision-making rather than emotional understanding or mechanical processes.",0%,0%,100%,0%,0%
Autonomy-Based Listening: Vietnamese University Students’ Perceptions of Self-Access Web-Based Listening Practices,Thi Mai V.L.,2023,10.37237/140303,"Self-access language learning (SALL) can promote autonomy among language learners. It is a practical means for creating comfortable, personalized environments in which learners can take a more active part in making decisions and choices in their language learning trajectories. In the domain of second language (L2) listening, self-access work can fulfill the individual needs of learners whose listening processes are supposed to be respected. However, in countries where English is taught as a foreign language (EFL), this is not always the case due to traditional teacher-led large-sized listening classrooms and test-oriented curricula. Therefore, the present study was designed to investigate Vietnamese students’ perceptions of a self-access listening platform (SALP) which was built to facilitate L2 beginners to get familiar with the fast delivery of speech and to involve their personal interpretations of the input into the comprehension process. The study also aimed to examine whether this self-access approach can cultivate autonomous listening. Qualitative data were gathered through interviews with 15 non-English major university students whose disciplines were business management, marketing, communication, and public relations. They completed a six-week listening course on this online listening platform. The major findings indicate that students had positive listening experiences with the SALP regarding time flexibility and practicality. Despite students’ full awareness of the potential benefits of the SALP, a few of them still showed resistance to the self-access listening approach as a substitution for traditional classroom-based listening. The results reported here shed new light on the possibilities of implementing autonomy-based listening in a virtual self-access environment in L2 listening pedagogy. © 2023 Author(s).",learner autonomy; learners’ perceptions; self-access language learning; self-access listening; Vietnamese EFL learners,Kanda University of International Studies,scopus-autonomous,1,Out of Scope,[],"The abstract discusses self-access language learning and its application in a virtual environment for L2 listening pedagogy, which is not directly related to marketing AI applications. The focus is on language education rather than customer understanding, market analysis, or automated processes typically found in marketing.",0%,0%,0%,100%,0%
Intelligent agents for e-marketplace: Negotiation with issue trade-offs by fuzzy inference systems,Cheng C.-B.; Chan C.-C.H.; Lin K.-C.,2006,10.1016/j.dss.2005.02.009,"Automated negotiation by autonomous agents has become increasingly important since the advent of e-marketplace. In this study, automated negotiation is viewed as a search process in which negotiators jointly search for a mutually acceptable contract in a multidimensional space formed by negotiable issues. This search is formulated as a multiple-objective decision making problem and is solved through an iterative process of generating offers by fuzzy inference systems. These fuzzy inference systems serve as a search heuristic and are formulated based on the strategy of issue trade-offs. Five experiments are conducted to evaluate the performance of the proposed automated negotiation algorithm. © 2005 Elsevier B.V. All rights reserved.",Automated negotiation; e-marketplace; Fuzzy inference systems; Issue trade-offs; Multiple-objective decision making,,scopus-autonomous,88,Mechanical AI,"['automated negotiation', 'autonomous agents', 'e-marketplace', 'search process', 'negotiable issues', 'multiple-objective decision making', 'iterative process', 'fuzzy inference systems', 'search heuristic', 'issue trade-offs']","The abstract discusses automated negotiation processes using autonomous agents in an e-marketplace context. It focuses on the generation of offers and optimization through fuzzy inference systems, which aligns with data collection and processing typical of Mechanical AI applications. The emphasis on negotiation as a search process for mutually acceptable contracts further supports its classification within Mechanical AI, as it involves automating and standardizing negotiation strategies rather than focusing on emotional or personal aspects of customer interaction.",0%,70%,30%,0%,0%
Empirically grounded agent-based models of innovation diffusion: a critical review,Zhang H.; Vorobeychik Y.,2019,10.1007/s10462-017-9577-z,"Innovation diffusion has been studied extensively in a variety of disciplines, including sociology, economics, marketing, ecology, and computer science. Traditional literature on innovation diffusion has been dominated by models of aggregate behavior and trends. However, the agent-based modeling (ABM) paradigm is gaining popularity as it captures agent heterogeneity and enables fine-grained modeling of interactions mediated by social and geographic networks. While most ABM work on innovation diffusion is theoretical, empirically grounded models are increasingly important, particularly in guiding policy decisions. We present a critical review of empirically grounded agent-based models of innovation diffusion, developing a categorization of this research based on types of agent models as well as applications. By connecting the modeling methodologies in the fields of information and innovation diffusion, we suggest that the maximum likelihood estimation framework widely used in the former is a promising paradigm for calibration of agent-based models for innovation diffusion. Although many advances have been made to standardize ABM methodology, we identify four major issues in model calibration and validation, and suggest potential solutions. © 2017, Springer Science+Business Media B.V.",Agent-based modeling; Calibration; Empirical method; Innovation diffusion; Literature review; Validation,Springer Netherlands,scopus-autonomous,105,Not Identified,"['innovation diffusion', 'agent-based modeling', 'empirical models', 'policy decisions', 'model calibration', 'validation']","The abstract discusses the theoretical and empirical aspects of agent-based models in the context of innovation diffusion across various disciplines. It does not specifically address concepts related to customer understanding, market analysis, automated processes, or emotional data, which are central to the classifications provided. Therefore, it does not fit neatly into any of the defined categories.",0%,0%,0%,0%,100%
“Futurizing” smart service: implications for service researchers and managers,Wuenderlich N.V.; Heinonen K.; Ostrom A.L.; Patricio L.; Sousa R.; Voss C.; Lemmink J.G.A.M.,2015,10.1108/JSM-01-2015-0040,"Purpose – The purpose of this paper is to craft a future research agenda to advance smart service research and practice. Smart services are delivered to or via intelligent objects that feature awareness and connectivity. For service researchers and managers, one of the most fascinating aspects of smart service provision is that the connected object is able to sense its own condition and its surroundings and thus allows for real-time data collection, continuous communication and interactive feedback. Design/methodology/approach – This article is based on discussions in the workshop on “Fresh perspectives on technology in service” at the International Network of Service Researchers on September 26, 2014 at CTF, Karlstad, Sweden. The paper summarizes the discussion on smart services, adds an extensive literature review, provides examples from business practice and develops a structured approach to new research avenues. Findings – We propose that smart services vary on their individual level of autonomous decision-making, visibility and embeddedness in objects and customer lives. Based on a discussion of these characteristics, we identify research avenues regarding the perception and nature of smart services, the adoption of smart services, the innovation through smart services as well as regarding the development of new business models. Originality/value – Smart services is a new emerging topic in service marketing research, their implications on organizations, customers and the service landscape have not been fully explored. We provide a fresh perspective on service research by characterizing relevant aspects of smart service that will stimulate fruitful future research and advance the understanding and practice of smart services. © 2015, Emerald Group Publishing Limited.",Connected services; Intelligent object; New service type; Smart services,Emerald Group Holdings Ltd.,scopus-autonomous,253,Not Identified,"['smart services', 'real-time data collection', 'connected objects', 'autonomous decision-making', 'customer lives', 'business models']","The abstract discusses smart services, their characteristics, and potential research avenues, but does not clearly fit into the definitions provided for Mechanical AI, Thinking AI, or Feeling AI. It focuses on the concept of smart services rather than specific applications of AI in marketing or emotional engagement.",0%,0%,0%,0%,100%
Modelling cybersecurity regulations for automated vehicles,Khalid Khan S.; Shiwakoti N.; Stasinopoulos P.; Warren M.,2023,10.1016/j.aap.2023.107054,"Technological advancements in Connected and Automated Vehicles (CAVs), particularly the integration of diverse stakeholder groups (communication service providers, road operators, automakers, repairers, CAV consumers, and the general public) and the pursuit of new economic opportunities, have resulted in the emergence of new technical, legal, and social challenges. The most pressing challenge is deterring criminal behaviour in both the physical and cyber realms through the adoption of CAV cybersecurity protocols and regulations. However, the literature lacks a systematic decision tool to analyze the impact of the potential cybersecurity regulations for dynamically interacting stakeholders, and to identify the leverage points to minimise the cyber-risks. To address this knowledge gap, this study uses systems theory to develop a dynamic modelling tool to analyze the indirect consequences of potential CAVs cybersecurity regulations in the medium to long term. It is hypothesized that CAVs Cybersecurity Regulatory Framework (CRF) is the property of the entire ITS stakeholders. The CRF is modelled using the System Dynamic based Stock-and-Flow-Model (SFM) technique. The SFM is founded on five critical pillars: the Cybersecurity Policy Stack, the Hacker's Capability, Logfiles, CAV Adopters, and intelligence-assisted traffic police. It is found that decision-makers should focus on three major leverage points: establishing a CRF grounded on automakers' innovation; sharing risks in eliminating negative externalities associated with underinvestment and knowledge asymmetries in cybersecurity; and capitalising on massive CAV-generated data in CAV operations. The formal integration of intelligence analysts and computer crime investigators to strengthen traffic police capabilities is pivotal. Recommendations for automakers include data-profiteering in CAV design, production, sales, marketing, safety enhancements and enabling consumer data transparency. Furthermore, CAVs-CRF necessitate a balanced approach to the trade-off between: i) data accessibility constraints on CAV automakers and ITS service providers; ii) regulator command and control thresholds; iii) automakers' business investment protection; and iv) consumers' data privacy guard. © 2023 The Authors",Cyber-attacks; Cyber-physical system; Driverless cars; Governance; Laws,Elsevier Ltd,scopus-autonomous,15,Out of Scope,"['Connected and Automated Vehicles', 'cybersecurity', 'stakeholders', 'regulations', 'data', 'traffic police']","The abstract primarily discusses the technical, legal, and social challenges related to cybersecurity in Connected and Automated Vehicles (CAVs) rather than focusing on marketing strategies or applications. Although it touches on data usage, the context is centered around regulatory frameworks and stakeholder interactions rather than direct marketing practices or customer engagement. Thus, it does not fit any of the specified marketing-related categories.",0%,0%,0%,100%,0%
Crop protection market segmentation: relationship between buyer segments and the use of digital sales channels,Schweringi D.S.; Hollenbeck A.; Krone S.; Spiller A.; Lemken D.,2022,10.22434/IFAMR2021.0095,"Digital technologies are revolutionizing agricultural trade, enabling farm input suppliers to reach customers through multiple channels. The aim of this study was to segment farmers based on their purchasing behavior for crop protection products and to examine segment-specific characteristics in the digital environment. A cluster analysis of 590 German farm managers was used to identify five distinctive buyer segments based on five characteristics: dealer, brand and service orientation, price affinity and autonomous decision making. The results demonstrate that farmers place high value on personal contacts to stationary suppliers when purchasing crop protection products. Service orientation turned out to be a strong mediator of segment membership, while price and product brand are secondary to farmer segmentation. However, traditional typologies are only suitable for the digitization topic to a limited extent, as digital search and information behavior hardly differs. Even though digital information procurement is becoming increasingly interesting for all segments, an openness to e-commerce applies only to a small group of independent buyers. Concerning e-commerce attitudes, the perception of its advantages and the lack of personal contact differentiates the clusters the most. The results contribute to the scientific understanding of farmers’ information and purchasing behavior and provide initial approaches for the development of customer-centric corporate marketing strategies. © 2022 Schulze Schwering et al.",Agri-chemical; Cluster analysis; Farm inputs; Omni-channel; Purchasing behavior,Wageningen Academic Publishers,scopus-autonomous,1,Thinking AI,"['segmentation', 'purchasing behavior', 'market analysis', 'customer-centric', 'digital environment', 'e-commerce attitudes']","The abstract focuses on segmenting farmers based on their purchasing behavior and analyzing specific characteristics that influence their choices in a digital context. The study employs cluster analysis to identify distinctive buyer segments, which aligns with the market analysis and targeting aspects of Thinking AI. Additionally, the emphasis on understanding farmer behavior and preferences supports the personalization of marketing strategies, which is another key aspect of Thinking AI.",10%,20%,70%,0%,0%
A multicriteria integral framework for agent-based model calibration using evolutionary multiobjective optimization and network-based visualization,Moya I.; Chica M.; Cordón Ó.,2019,10.1016/j.dss.2019.113111,"Automated calibration methods are a common approach to agent-based model calibration as they can estimate those parameters which cannot be set because of the lack of information. The modeler requires to validate the model by checking the parameter values before the model can be used and this task is very challenging when the model considers two or more conflicting outputs. We propose a multicriteria integral framework to assist the modeler in the calibration and validation of agent-based models that combines evolutionary multiobjective optimization with network-based visualization, which we believe is the first integral approach to model calibration. On the one hand, evolutionary multiobjective optimization provides several sets of calibration solutions (i.e., parameter values) with different trade-offs for the considered objectives in a single run. On the other hand, network-based visualization is used to better understand the decision space and the set of solutions from the obtained Pareto set approximation. To illustrate our proposal, we face the calibration of three agent-based model examples for marketing which consider two conflicting criteria: the awareness of the brand and its word-of-mouth volume. The final analysis of the calibrated solutions shows how our proposed framework eases the analysis of Pareto sets with high cardinality and helps with the identification of flexible solutions (i.e., those having close values in the design space). © 2019 Elsevier B.V.",Agent-based modeling; Evolutionary multiobjective optimization; Information visualization; Model calibration,Elsevier B.V.,scopus-autonomous,23,Thinking AI,"['calibration', 'validation', 'multiobjective optimization', 'Pareto set', 'marketing', 'conflicting criteria']","The abstract discusses a framework that integrates evolutionary multiobjective optimization with network-based visualization to assist in the calibration and validation of agent-based models specifically for marketing. This focus on optimizing multiple conflicting outputs (brand awareness vs. word-of-mouth volume) aligns closely with market analysis and targeting strategies, indicating applications in identifying effective marketing parameters and decision-making. Therefore, it fits well within the Thinking AI category.",0%,0%,100%,0%,0%
How and when brand coolness transforms product quality judgments into positive word of mouth and intentions to buy/use,Bagozzi R.P.; Khoshnevis M.,2023,10.1080/10696679.2022.2081925,"Brand coolness is a relatively understudied but important marketing phenomenon that only recently has received systematic scrutiny. We investigate a multidimensional structure of brand coolness and show how it mediates the effects of product quality on word of mouth communication and on intentions to buy/use cool brands. We also demonstrate under what conditions brand coolness influences WOM and intentions. The self-concept, rooted in materialism and expressed as the desire to impress other people and to compare oneself to others so as to emulate them, serves to regulate the effects of brand coolness in a negative way on WOM and intentions, thereby fulfilling the autonomous function of brand coolness for consumers described in the past as one important aspect of brand coolness. In order to show the incremental contribution of brand coolness in predicting WOM and decisions to buy/use cool brands, the effects of brand coolness are tested in head-to-head comparisons with the influence of self-brand connections and attitudes toward cool brands, which are classically studied brand drivers, on a representative sample of 400 adult Americans aged 20–40 years inclusive. © 2022 Taylor & Francis Group, LLC.",,Routledge,scopus-autonomous,26,Feeling AI,"['brand coolness', 'word of mouth communication', 'self-concept', 'materialism', 'consumer behavior']","The abstract explores the concept of brand coolness and its emotional impact on consumer behavior, particularly regarding word of mouth communication and purchase intentions. It emphasizes understanding customer needs and how self-concept influences these dynamics, which aligns closely with the objectives of Feeling AI, particularly in understanding and meeting customer emotional needs.",70%,0%,30%,0%,0%
Categorization of organizational reputation and subordinate organizations' global funding outcome: A higher education perspective,Anand A.; Kumar V.; Lahiri A.,2024,10.1016/j.indmarman.2023.11.009,"Reputation is critical for building relationships with business customers in the global marketplace. However, in structurally connected organization configurations, the literature focuses mainly on one of the functional unit's reputations (either subordinate or superordinate organization), leaving out the interplay of reputation among various units in the organization. Drawing on identity and categorization theories, we develop a framework to examine the effects of brand reputation at both levels. Our study context is higher education, where business schools (subordinate) operate as autonomous entities globally yet are dependent on universities (superordinate) for policy decisions. We specify a random effects model on a 10-year panel dataset of 193 business schools to account for unobserved heterogeneity, potential selection bias, and endogeneity of reputation. Our findings suggest that brand reputation attributes at the subordinate and superordinate levels both individually and synergistically affect subordinate funding outcomes (i.e., business-school endowment). Furthermore, subordinate-level resource-utilization signals, such as diversification strategies and top executives' backgrounds, and superordinate-level policy signals, such as organization ownership and inclusivity, inform donor decisions and moderate the reputation–funding relationship. Our study suggests that administrators and managers should consider donor identity salience in marketing efforts. © 2023 Elsevier Inc.",Brand identity salience; Categorization theory; Higher education; Information signals; Organizational reputation,Elsevier Inc.,scopus-autonomous,1,Thinking AI,"['reputation', 'funding outcomes', 'donor decisions', 'marketplace', 'business schools', 'autonomous entities', 'policy decisions']","The abstract discusses the impact of brand reputation on funding outcomes for business schools, which relates to market analysis and understanding competitive advantages. The use of identity and categorization theories to analyze donor decisions further supports the categorization under Thinking AI. The focus on how various reputation attributes affect funding outcomes shows strategic analysis rather than emotional engagement or automated processes.",0%,0%,100%,0%,0%
Factors that influence parents’ intentions of using autonomous vehicles to transport children to and from school,Jing P.; Du L.; Chen Y.; Shi Y.; Zhan F.; Xie J.,2021,10.1016/j.aap.2021.105991,"High-level autonomous vehicles (AVs) are likely to improve the quality of children's travel to and from school (such as improve travel safety and increase travel mobility). These expected benefits will not be presented if parents are not willing to use AVs. Therefore, it is necessary to explore parents’ intentions of using AVs to transport children to and from school (parents’ intentions). This study has two primary aims: 1) Exploring parents’ intentions and their potential determinants. 2) Making recommendations for manufacturers to develop and market AVs suitable for school travel based on the research results. Research results show that face consciousness with Chinese characteristics can significantly affect parents’ intentions. Knowledge of AVs is the most significant factor in influencing parents’ intentions. Perceived usefulness, attitude towards school travel in AVs, and perceived risk can significantly affect parents’ intentions. The direct impact of perceived ease of use and public engagement on parents’ intentions is not significant. Finally, this research could provide decision-making support for governments and manufacturers to formulate relevant policies and marketing strategies, promoting parents’ acceptance of AVs. © 2021 Elsevier Ltd",Autonomous vehicles; Parents’ intentions; School travel; Travel safety,Elsevier Ltd,scopus-autonomous,43,Feeling AI,"[""parents' intentions"", 'perceived usefulness', 'attitude', 'perceived risk', 'face consciousness', 'knowledge of AVs']","The abstract discusses parents' intentions and their emotional and psychological factors influencing the acceptance of autonomous vehicles for transporting children. This aligns closely with the focus on customer understanding and emotional responses to products, which is a characteristic of Feeling AI. The study emphasizes understanding parents' feelings and perceptions regarding AVs, particularly highlighting how these factors affect their willingness to use such technology. The emotional aspect of acceptance and perceived usefulness is crucial in this context.",60%,10%,20%,0%,10%
Are regional political decisions the key element in reducing seasonal variation in tourism? the case of the Balearic Islands,Sastre M.A.G.; Hormaeche M.A.; Villar M.T.,2015,10.5367/te.2015.0519,"As a mature tourism destination, the Balearic Islands suffer the normal effects of the stagnation stage of the tourism area life cycle (TALC) model. During stagnation, reorientation policies are used in an attempt to mitigate some of those effects in order to reduce the prevalence of seasonality. Various planning instruments have been designed and implemented by successive local governments, a key priority being the attempt to find a strategic answer to reducing this phenomenon. Based on the analysis of successive marketing plans of the Autonomous Region of the Balearic Islands, and using the Gini index to measure seasonality, this study explores the link between the two and demonstrates that regional political policies adopted over the last 20 years have not reduced seasonal variation in tourism. The demand remains at the same levels of seasonality as in the 1990s, suggesting the ineffectiveness of the policies implemented.",Balearic Islands.; Marketing plan; Seasonality; Tourism destination,University of London,scopus-autonomous,12,Thinking AI,"['tourism', 'seasonality', 'marketing plans', 'political policies', 'analysis']","The abstract focuses on analyzing the effectiveness of regional political policies on tourism seasonality in the Balearic Islands. It utilizes the Gini index for measurement and evaluates past marketing plans, indicating a market analysis approach to understand competitive dynamics and effectiveness of strategies over time.",0%,0%,100%,0%,0%
Auction Advisor: An agent-based online-auction decision support system,Gregg D.G.; Walczak S.,2006,10.1016/j.dss.2004.07.007,Online auctions are proving themselves as a viable alternative in the C2C and B2C marketplace. Several thousand new items are placed for auction every day and determining which items to bid on or when and where to sell an item are difficult questions to answer for online-auction participants. This paper presents a multiagent Auction Advisor system designed to collect data related to online auctions and use the data to help improve the decision making of auction participants. A simulation of applied Auction Advisor recommendations and a small research study that used subjects making real purchases at online auctions both indicate that online-auction buyers and sellers achieve tangible benefit from the current information acquired by and recommendations made by the Auction Advisor agents. © 2004 Elsevier B.V. All rights reserved.,Autonomous agent; Data analysis; Decision support; Information retrieval; Online auction,,scopus-autonomous,58,Mechanical AI,"['online auctions', 'data collection', 'decision making', 'Auction Advisor', 'recommendations', 'marketplace']","The abstract discusses a multiagent Auction Advisor system that collects data related to online auctions and provides recommendations to improve decision-making for auction participants. This aligns closely with the Mechanical AI category, which focuses on data collection and automated processes to enhance market understanding and decision-making. The emphasis on improving auction outcomes through collected data and recommendations fits well within the definitions of Mechanical AI, particularly in data collection and standardization.",0%,80%,20%,0%,0%
