Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Cited,classification,keywords,rationale,Feeling AI,Mechanical AI,Thinking AI,Out of Scope,Not Identified
Locating MRIs through marginal analysis,Colburn C.B.; LaTour M.S.; Johnson K.A.,1992,,The location decision for a magnetic resonance imaging (MRI) services facility is evaluated through marginal analysis. Both population-based and referral-based data are applied. The results provide input for a series of practical recommendations for MRI service providers.,,,scopus-recommendation,0,Out of Scope,"['magnetic resonance imaging', 'location decision', 'marginal analysis', 'population-based data', 'referral-based data']","The abstract discusses the evaluation of the location decision for an MRI services facility, which is related to healthcare rather than marketing. The focus is on data analysis specific to healthcare services rather than any marketing applications of AI. Therefore, it does not fit into the defined categories of Mechanical AI, Thinking AI, or Feeling AI.",0%,0%,0%,100%,0%
External and internal accountability of financial services suppliers: Current paradoxes in managing expectations and experience,O'loughlin D.; Szmigin I.,2005,10.1080/09652540500083008,"Reflecting recent European and International trends, the Irish financial services sector has witnessed phenomenal technological and competitive developments, affecting consumer decision–making and behaviour and forcing financial suppliers to re–assess their approach to setting customer expectations and assessing the consumer experience. This study, using a purposive sample of financial services managers and experts, shows suppliers increasingly struggling to practice external accountability to their customers and internal accountability to their employees. In terms of external accountability, suppliers identified numerous brand–related issues and challenges, including the increasing lack of brand differentiation and the difficulties in creating meaningful brand images, which are posing significant difficulties in creating positive and appealing customer expectations. In relation to internal accountability, suppliers highlighted the challenges associated with empowering their employees to provide a personal and superior service and meeting the evolving requirements of an increasingly diverse customer base. Recommendations are made in relation to the incorporation of consumer research, internal marketing and technology in order to provide a banking experience which facilitates supplier commitment and accountability to both customers and employees. © 2005 Taylor & Francis Group, LLC.",Expectations vs. experience; Financial supplier accountability; Irish banking sector,,scopus-recommendation,19,Out of Scope,"['financial services', 'consumer decision-making', 'customer expectations', 'internal accountability', 'brand differentiation', 'customer experience']","The abstract discusses the challenges faced by the Irish financial services sector in terms of consumer behavior and internal accountability. While it touches on customer understanding and expectations, the focus is primarily on the operational and strategic aspects of financial services rather than marketing applications related to AI. Therefore, it does not fit into the categories related to AI in marketing.",0%,0%,0%,100%,0%
Decision support for real-time telemarketing operations through Bayesian network learning,Ahn J.-H.; Ezawa K.J.,1997,10.1016/S0167-9236(97)00009-2,"Many knowledge discovery systems have been developed in diverse areas, but few systems address the use of knowledge in decision problems explicitly. This paper presents a decision support system for real-time telemarketing operations using the information extracted from the Bayesian network learning model. A prototype decision support system was developed for AT&T customer-contact employees to provide a recommendation regarding the promotion of a telephone discount plan. The system integrated a Bayesian network learning model (knowledge discovery process) and decision-making technique (influence diagram) to provide real-time decision support. A Bayesian network learning model was used to predict a probability of the customer's response from the previous promotion/response history. The influence diagram framework was used to integrate the predicted probability with the cost and benefit related to the possible actions. It was demonstrated that decision support by the Bayesian network learning model itself can be misleading. However, by linking the Bayesian network learning model with rigorous decision-making techniques such as influence diagrams, the decision support system developed in this paper was shown to provide an intelligent decision advice. © 1997 Elsevier Science B.V.",Bayesian network learning; Decision support system; Influence diagrams; Service operations management; Telecommunication applications,Elsevier,scopus-recommendation,18,Thinking AI,"['decision support system', 'Bayesian network', 'decision-making technique', 'influence diagram', 'customer response prediction']","The abstract discusses a decision support system that integrates a Bayesian network learning model with decision-making techniques to provide real-time recommendations for telemarketing operations. This aligns closely with the 'Thinking AI' category, which focuses on strategic analysis and targeting customers based on predictive modeling and decision-making frameworks. The system aims to enhance market analysis by predicting customer responses and integrating costs and benefits into decision-making, which is a hallmark of thinking AI.",0%,0%,100%,0%,0%
An exploration of rule configuration effects on the ethical decision processes of advertising professionals,LaFleur E.K.; Reidenbach R.E.; Robin D.P.; Forrest P.,1996,10.1007/BF02893938,"This study explores the ethical perceptions of advertising professionals regarding two child-oriented television advertising issues: deceptive messages and host selling. Differences in ethical evaluative and decision processes are investigated for both issues, using two evaluative rules. The results indicate that variations in advertisers' ethical judgments and ethical intentions are affected by the type of rule(s) used during the evaluative process, and by the degree to which the rules are embraced. The article concludes with recommendations for advertising management and implications for future research. Copyright © 1996 by Academy of Marketing Science.",,SAGE Publications Inc.,scopus-recommendation,18,Feeling AI,"['ethical perceptions', 'advertising professionals', 'deceptive messages', 'host selling', 'ethical judgments', 'ethical intentions']","The abstract discusses the ethical perceptions of advertising professionals, focusing on their judgments and intentions regarding child-oriented advertising practices. This indicates an understanding of customer needs and values, particularly in the context of ethical considerations in advertising. The emphasis on ethical evaluations aligns with the Feeling AI category, which prioritizes customer understanding and emotional engagement.",70%,10%,20%,0%,0%
Wives' involvement in tourism decision processes,Zalatan A.,1998,10.1016/S0160-7383(98)00038-3,"This study segments tourism decision-making tasks into 17 categories. Wives were asked to assign a score of their level of involvement in each task. A marginal involvement in tasks related to the 'financing aspects' of the trip was observed whereas involvement was high in tasks such as 'shopping', 'selecting restaurants', 'collecting information', and 'preparing luggage',. Two hypotheses were tested: the socioeconomic characteristics of wives and trip levels of task involvement are consistent for the 17 tasks (stability in taks involvement). Marketing implications and recommendations for future research were also discussed.",,,scopus-recommendation,104,Mechanical AI,"['tourism decision-making', 'involvement', 'task segmentation', 'socioeconomic characteristics', 'marketing implications']","The abstract discusses the segmentation of tourism decision-making tasks and the involvement of individuals in those tasks, which aligns with the focus on data collection and segmentation found in Mechanical AI. It also emphasizes the analysis of involvement in various tasks, indicating a systematic approach to understanding customer behavior patterns.",10%,70%,20%,0%,0%
How community drug sales schemes may succeed,Foster S.; Drager N.,1988,,"Almost all of the problems that communities encounter when setting up drug sales schemes can be anticipated by giving careful attention to political, social, economic, managerial and financial factors.; Almost all of the problems that communities encounter when setting up drug sales schemes can be anticipated by giving careful attention to political, social, economic, managerial and financial factors. Problems are often attributable to the inability of governments to provide drugs and to the private sector's unwillingness to sell or distribute them where purchasing power is low. The 1st step is to define the problems of drug supply and their causes. Objectives then become clear. The community has to decide what type of payment it will institute. If prices are set above the people's ability to pay, the scheme will not succeed; if they are set too low, costs will not be fully recovered. Once the type of fee has been chosen, a number of other decisions have to be taken, including selecting drugs and estimating needs, obtaining start-up money, finding a reliable source of drugs, cost-efficient transportation, establishing a community drug depot, and establishing price-setting. The introduction of community-based drug sales schemes may result in gains or losses for various interests, which should be identified at the outset. If the staff share in the risks of the scheme, they will have an incentive to work for its survival.",,,scopus-recommendation,3,Out of Scope,[],"The abstract discusses issues related to drug sales schemes, including political, social, and economic factors affecting drug supply and pricing. These aspects do not relate to marketing or customer engagement, which are the focus of the AI applications mentioned. Therefore, the content is classified as 'Out of Scope' as it pertains more to public health and community management rather than marketing.",0%,0%,0%,100%,0%
A logit analysis of electronic banking in New Zealand,Gan C.; Clemes M.; Limsombunchai V.; Weng A.,2006,10.1108/02652320610701717,"Purpose – In this paper the competitive landscape of financial institutions is shifting and internet banking is no longer a competitive advantage but a competitive necessity for banks. However, a limited number of empirical studies have been published in the marketing literature about electronic banking. This paper seeks to examine consumers' choices between electronic banking and non-electronic banking in New Zealand. Design/methodology/approach – The paper shows that the data for this analysis were obtained through a mail survey sent to 1,960 households in New Zealand. The decision to use electronic banking is hypothesised to be a function of service quality dimensions, perceived risk factors, user input factors, price factors, service product characteristics, individual factors and demographic variables such as age, gender, marital status, income, etc. Logistic regression is used to analyse the data. The discrete dependent variable measures whether an individual is an electronic banking or non-electronic banking user. Findings – The findings in the paper show that the output from the logistic regression indicates that the service quality, perceived risk factors, user input factors, employment, and education are the dominant variables that influence consumers' choice of electronic banking and non-electronic banking channels. Practical implications – This paper provides an improved understanding of consumers' choice between electronic and non-electronic banking. This paper also identifies new relationships, and provides findings that further support, confirm, or contradict previous studies. In addition, it provides insights into the links between electronic banking and consumer decision making, to help provide strategies, recommendations and guidelines for the banking industry. Originality/value – The paper shows how banks are developing, and utilizing new alternative distribution channels to reach their customers. © 2006, Emerald Group Publishing Limited",Customer services quality; New Zealand; Risk management,,scopus-recommendation,102,Thinking AI,"['consumer choice', 'service quality', 'perceived risk', 'market analysis', 'decision making']","The abstract discusses the examination of consumers' choices between electronic and non-electronic banking, emphasizing the analysis of various factors influencing these choices. This aligns closely with the focus on market analysis and targeting in Thinking AI, as it seeks to understand competitive advantages and consumer decision-making processes. The use of logistic regression to analyze factors such as service quality and perceived risks further supports this classification.",0%,0%,100%,0%,0%
International marketing strategy in the electronics industry: A follow–up investigation of UK SMEs 18 months after the export withdrawal decision,Crick D.; Chaudhry S.,2006,10.1080/09652540600856469,"This paper reports on a follow–up study to an investigation concerning reasons why a sample of high–tech oriented UK smaller–sized firms discontinued export activities. It provides a longitudinal, qualitative perspective that contributes to knowledge at the international strategic marketing/entrepreneurship interface by reporting on their business activities 18 months after the initial study was undertaken. The investigation provides recommendations for policy makers in the provision of trade assistance programmes to high–tech firms of this type that are finding it difficult to compete in overseas markets. © 2006 Taylor & Francis Group, LLC.",Export; Internationalisation; Public policy; Smes,,scopus-recommendation,11,Thinking AI,"['export activities', 'high-tech firms', 'international strategic marketing', 'competitiveness', 'policy makers', 'trade assistance']","The abstract discusses a study focused on understanding why high-tech firms discontinued export activities and provides insights into their business activities in an international context. This aligns well with the 'Thinking AI' category, particularly in relation to market analysis and targeting, as it involves strategic marketing insights and recommendations for competing in overseas markets.",0%,0%,100%,0%,0%
Polish Government policy for coal (1989-2006),Zientara P.,2007,10.1108/17506220710821143,"Purpose: The purpose of this paper is to discuss and assess the consecutive Governments' policy for coal (1989-2006) in the context of the systemic transformation of the Polish economy. Design/methodology/approach - The paper presents a critical analysis of the rationale and effectiveness of government efforts to restructure the Polish coal mining industry in the light of economic theory, published literature, and a survey of three collieries. Some parallels, toutes proportions gardées, are drawn between the situation in the UK under Margaret Thatcher and that in Poland. Findings: The paper arguesthat, despite throwing billions of zlotys at the industry in the form of direct subsidies and debt write-offs, decision makers failed to make the collieries economically sound. The weaknesses of the consecutive governments - manifesting itself, amongst other things, in the unwillingness and/or inability to confront the miners' unions, to introduce market mechanisms into the sector, to ensure competent management and, crucially, to press on with nationwide economic liberalisation - are seen as the principal reasons behind the failure. Practical implications: The paper highlights the root causes of government ineffectiveness as well as aspires to provide policy recommendations with a view to rendering the Polish coal industry economically viable in a free-market reality. Originality/value - It presents the coal mining industry as a relic of socialism and highlights the inconsistencies and inadequacies of the consecutive restructuring programmes; concludes that restructuring efforts - to be truly effective - have to be co-ordinated with nationwide economic liberalisation.",Coal; Government policy; Poland,,scopus-recommendation,12,Out of Scope,[],"The abstract discusses the historical policy and restructuring efforts of the Polish coal mining industry, focusing on government actions and economic theories rather than any marketing-related applications of AI. The content is primarily concerned with economic policy and industry analysis, which does not fall under the categories of Mechanical AI, Thinking AI, or Feeling AI as defined. Therefore, it is classified as 'Out of Scope'.",0%,0%,0%,100%,0%
Land use and management in PR China. Problems and strategies,Yunlong C.,1990,10.1016/0264-8377(90)90023-R,"The pressure of the Chinese population on the land is increasingly severe and serious issues confront land management. In future, China's development strategy must involve low resources expenditure in production and appropriate goods consumption. Land conservation and environmental protection must be the basic strategies of land use. Efficiency of land use should be increased and traditional agriculture must be transformed. Policy should be determined according to different regional conditions. Some approaches to Implementing these strategies are suggested. These are: control of population and expenditure; expansion and conservation of forest vegetation; increase In agricultural investment; reformation of land tenure; adjustment of land product prices; development of Industries, science and education; continuous reform of economic and political systems; and strengthening land administration. © 1990.",,,scopus-recommendation,20,Out of Scope,[],"The abstract discusses land management, environmental protection, and agricultural strategies in the context of China's development, which does not relate to marketing applications. The topics presented focus on resource management and policy suggestions rather than any marketing-oriented strategies or AI applications.",0%,0%,0%,100%,0%
Corporate ethics: An exploration of contemporary Greece,Kavali S.; Tzokas N.; Saren M.,2001,10.1023/A:1006215311621,"This study aims to discover marketing professionals' perceptions on ethical problems and current level of ethics in Greece, as well as, on the policy instruments used by companies to help employees make decisions in a more ethical fashion, using a qualitative research design. Specifically, it reports the results of a series of in-depth interviews conducted with Greek marketing professional employed by multinationals in Greece. A number of topics examining ethical problems, ethical standards, corporate policy instruments and corporate culture served as a basis for discussion. While the occasionally contrasting opinions revealed in part the perplexity of marketing ethics, respondents also arrived at points of convergence. All recognized government as playing the most prominent role in issues of public concern, legislation and overall ethical standards. Moreover, all marketers identified multinational and other foreign firms as a positive influence to the level of ethics, due to the introduction of policy instruments and control mechanisms. Finally, they also accepted the need for better informed customers and a strong organizational culture. Several recommendations are offered for consideration by marketing professionals interested in promoting ethical business conduct.",Codes of ethics; Corporate policy instruments; Ethical problems; Ethical standards; Greece; Marketing; Qualitative,,scopus-recommendation,23,Not Identified,"['ethical problems', 'ethics', 'corporate policy instruments', 'corporate culture', 'government role', 'multinational firms', 'ethical business conduct']","The abstract primarily discusses the perceptions of marketing professionals regarding ethics in their field, focusing on ethical standards, the influence of multinationals, and the role of government. It does not clearly align with the categories of Mechanical AI, Thinking AI, or Feeling AI, as it does not emphasize data collection, market analysis, customer understanding, or emotional engagement in a manner that fits the provided examples. Instead, the content is more about ethical considerations and recommendations rather than an application of AI in marketing.",0%,0%,0%,0%,100%
The decision process for retirement center development: Is market research being used effectively?,Gillpatrick T.; Grubb E.,1991,10.1300/J273v04n02_14,"This paper examines the role of market research in the decision process used to invest in continuing care retirement centers (CCRCs). Given changing demographics and the availability of financing, there has been a rapid increase in the number of CCRCs that are being developed. However, a large number of these centers have either failed or are experiencing financial difficulty. Some industry participants have blamed poor or inadequate market research as a factor contributing to the failure of many centers to meet expectations. This paper discusses how the process used to invest in centers and how the motivations of the different actors in the investment decision can influence the role and use of market research. Recommendations are suggested for how industry investors can better understand and use market research in the decision to invest in a retirement center. © 1990 Taylor & Francis Group, LLC.",,,scopus-recommendation,0,Thinking AI,"['market research', 'investment decision', 'financial difficulty', 'demographics', 'motivations', 'recommendations']","The abstract focuses on the role of market research in the investment decision process for continuing care retirement centers (CCRCs). It discusses how various actors' motivations can influence the use of market research, which aligns with the analysis and strategic decision-making aspects of Thinking AI. The emphasis on understanding market dynamics and making informed investment decisions suggests a strong connection to market analysis and targeting.",0%,0%,80%,0%,20%
