Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Cited,classification,keywords,rationale,Feeling AI,Mechanical AI,Thinking AI,Out of Scope,Not Identified
Transparency and insurance professionals: a study of Swedish insurance practice attitudes and future development,Dexe J.; Franke U.; Rad A.,2021,10.1057/s41288-021-00207-9,"The insurance industry is being challenged by increased adoption of automated decision-making. AI advances could conceivably automate everything: marketing, customer service, underwriting and claims management alike. However, such automation challenges consumer trust, as there is considerable public and scholarly debate over the ‘black box’ character of many algorithms. Insurance being a business of trust, this suggests a dilemma. One suggested solution involves adopting algorithms in a transparent manner. This article reports a study of how Swedish insurers deal with this dilemma, based on (i) eight interviews with insurance professionals representing four companies with a joint market share of 45–50% of the Swedish property insurance market and (ii) a questionnaire answered by 71 professionals in a Swedish insurance company. The results show that while transparency is seen as potentially valuable, most Swedish insurers do not use it to gain a competitive advantage or identify clear limits to transparency and are not using AI extensively. © 2021, The Geneva Association.",Competitive advantage; Insurance; Openness; Sweden; Transparency; Trust,Palgrave Macmillan,scopus-ai,7,Out of Scope,"['automated decision-making', 'trust', 'transparency', 'insurance', 'AI', 'claims management']","The abstract discusses the implications of AI in the insurance industry, particularly focusing on automation and consumer trust. It does not relate specifically to marketing applications or strategies that would fit into the defined categories of Mechanical AI, Thinking AI, or Feeling AI. Instead, it addresses broader issues of trust and transparency in automated processes within the insurance sector, which falls outside the scope of marketing applications.",0%,0%,0%,100%,0%
"Think with me, or think for me? On the future role of artificial intelligence in marketing strategy formulation",Eriksson T.; Bigi A.; Bonera M.,2020,10.1108/TQM-12-2019-0303,"Purpose: This paper explores if and how Artificial Intelligence can contribute to marketing strategy formulation. Design/methodology/approach: Qualitative research based on exploratory in-depth interviews with industry experts currently working with artificial intelligence tools. Findings: Key themes include: (1) Importance of AI in strategic marketing decision management; (2) Presence of AI in strategic decision management; (3) Role of AI in strategic decision management; (4) Importance of business culture for the use of AI; (5) Impact of AI on the business’ organizational model. A key consideration is a “creative-possibility perspective,” highlighting the future potential to use AI not only for rational but also for creative thinking purposes. Research limitations/implications: This work is focused only on strategy creation as a deliberate process. For this, AI can be used as an effective response to the external contingencies of high volumes of data and uncertain environmental conditions, as well as being an effective response to the external contingencies of limited managerial cognition. A key future consideration is a “creative-possibility perspective.” Practical implications: A practical extension of the Gartner Analytics Ascendancy Model (Maoz, 2013). Originality/value: This paper aims to contribute knowledge relating to the role of AI in marketing strategy formulation and explores the potential avenues for future use of AI in the strategic marketing process. This is explored through the lens of contingency theory, and additionally, findings are expressed using the Gartner analytics ascendancy model. © 2020, Emerald Publishing Limited.",AI; Artificial intelligence; Creativity; Marketing strategy; Rationality; TQM/Marketing synergy,Emerald Group Holdings Ltd.,scopus-ai,85,Thinking AI,"['Artificial Intelligence', 'marketing strategy', 'strategic decision management', 'data', 'creative thinking', 'organizational model']","The abstract discusses the role of Artificial Intelligence in marketing strategy formulation, focusing on strategic decision management and how AI can assist in responding to external data contingencies. This aligns closely with the 'Thinking AI' category, particularly in the context of market analysis and targeting, as it emphasizes the importance of AI in making strategic marketing decisions and leveraging data for competitive advantage.",10%,20%,60%,5%,5%
Artificial intelligence for hospitality big data analytics: developing a prediction model of restaurant review helpfulness for customer decision-making,Lee M.; Kwon W.; Back K.-J.,2021,10.1108/IJCHM-06-2020-0587,"Purpose: Big data analytics allows researchers and industry practitioners to extract hidden patterns or discover new information and knowledge from big data. Although artificial intelligence (AI) is one of the emerging big data analytics techniques, hospitality and tourism literature has shown minimal efforts to process and analyze big hospitality data through AI. Thus, this study aims to develop and compare prediction models for review helpfulness using machine learning (ML) algorithms to analyze big restaurant data. Design/methodology/approach: The study analyzed 1,483,858 restaurant reviews collected from Yelp.com. After a thorough literature review, the study identified and added to the prediction model 4 attributes containing 11 key determinants of review helpfulness. Four ML algorithms, namely, multivariate linear regression, random forest, support vector machine regression and extreme gradient boosting (XGBoost), were used to find a better prediction model for customer decision-making. Findings: By comparing the performance metrics, the current study found that XGBoost was the best model to predict review helpfulness among selected popular ML algorithms. Results revealed that attributes regarding a reviewer’s credibility were fundamental factors determining a review’s helpfulness. Review helpfulness even valued credibility over ratings or linguistic contents such as sentiment and subjectivity. Practical implications: The current study helps restaurant operators to attract customers by predicting review helpfulness through ML-based predictive modeling and presenting potential helpful reviews based on critical attributes including review, reviewer, restaurant and linguistic content. Using AI, online review platforms and restaurant websites can enhance customers’ attitude and purchase decision-making by reducing information overload and search cost and highlighting the most crucial review helpfulness features and user-friendly automated search results. Originality/value: To the best of the authors’ knowledge, the current study is the first to develop a prediction model of review helpfulness and reveal essential factors for helpful reviews. Furthermore, the study presents a state-of-the-art ML model that surpasses the conventional models’ prediction accuracy. The findings will improve practitioners’ marketing strategies by focusing on factors that influence customers’ decision-making. © 2021, Emerald Publishing Limited.",Artificial intelligence; Big data analytics; Machine learning; Prediction; Restaurant reviews; Review helpfulness,Emerald Group Holdings Ltd.,scopus-ai,80,Thinking AI,"['big data analytics', 'machine learning', 'prediction models', 'review helpfulness', 'customer decision-making', 'attributes', 'reviewer’s credibility', 'marketing strategies']","The abstract focuses on using machine learning algorithms to analyze big data, specifically restaurant reviews, to predict review helpfulness, which is directly related to market analysis and customer decision-making processes. The study aims to improve marketing strategies by understanding the factors that influence customers' choices, aligning well with the definitions under Thinking AI.",0%,20%,80%,0%,0%
Interpretable video tag recommendation with multimedia deep learning framework,Yang Z.; Lin Z.,2022,10.1108/INTR-08-2020-0471,"Purpose: Tags help promote customer engagement on video-sharing platforms. Video tag recommender systems are artificial intelligence-enabled frameworks that strive for recommending precise tags for videos. Extant video tag recommender systems are uninterpretable, which leads to distrust of the recommendation outcome, hesitation in tag adoption and difficulty in the system debugging process. This study aims at constructing an interpretable and novel video tag recommender system to assist video-sharing platform users in tagging their newly uploaded videos. Design/methodology/approach: The proposed interpretable video tag recommender system is a multimedia deep learning framework composed of convolutional neural networks (CNNs), which receives texts and images as inputs. The interpretability of the proposed system is realized through layer-wise relevance propagation. Findings: The case study and user study demonstrate that the proposed interpretable multimedia CNN model could effectively explain its recommended tag to users by highlighting keywords and key patches that contribute the most to the recommended tag. Moreover, the proposed model achieves an improved recommendation performance by outperforming state-of-the-art models. Practical implications: The interpretability of the proposed recommender system makes its decision process more transparent, builds users’ trust in the recommender systems and prompts users to adopt the recommended tags. Through labeling videos with human-understandable and accurate tags, the exposure of videos to their target audiences would increase, which enhances information technology (IT) adoption, customer engagement, value co-creation and precision marketing on the video-sharing platform. Originality/value: The proposed model is not only the first explainable video tag recommender system but also the first explainable multimedia tag recommender system to the best of our knowledge. © 2021, Emerald Publishing Limited.",Convolutional neural network; Interpretable AI; Machine learning; Multimedia; Recommender system; User-generated content,Emerald Group Holdings Ltd.,scopus-ai,19,Thinking AI,"['customer engagement', 'tag recommendation', 'interpretable', 'transparency', 'trust', 'target audiences', 'precision marketing']","The abstract describes a video tag recommender system that utilizes artificial intelligence to enhance customer engagement on video-sharing platforms. The focus is on improving recommendation performance through an interpretable model that builds user trust and prompts the adoption of tags, suggesting an analytical approach to market behavior and user preferences. This aligns with the definitions of 'Thinking AI', specifically with market analysis and targeting.",10%,10%,70%,0%,10%
The sustainability of artificial intelligence: an urbanistic viewpoint from the lens of smart and sustainable cities,Yigitcanlar T.; Cugurullo F.,2020,10.3390/su12208548,"The popularity and application of artificial intelligence (AI) are increasing rapidly all around the world—where, in simple terms, AI is a technology which mimics the behaviors commonly associated with human intelligence. Today, various AI applications are being used in areas ranging from marketing to banking and finance, from agriculture to healthcare and security, from space exploration to robotics and transport, and from chatbots to artificial creativity and manufacturing. More recently, AI applications have also started to become an integral part of many urban services. Urban artificial intelligences manage the transport systems of cities, run restaurants and shops where every day urbanity is expressed, repair urban infrastructure, and govern multiple urban domains such as traffic, air quality monitoring, garbage collection, and energy. In the age of uncertainty and complexity that is upon us, the increasing adoption of AI is expected to continue, and so its impact on the sustainability of our cities. This viewpoint explores and questions the sustainability of AI from the lens of smart and sustainable cities, and generates insights into emerging urban artificial intelligences and the potential symbiosis between AI and a smart and sustainable urbanism. In terms of methodology, this viewpoint deploys a thorough review of the current status of AI and smart and sustainable cities literature, research, developments, trends, and applications. In so doing, it contributes to existing academic debates in the fields of smart and sustainable cities and AI. In addition, by shedding light on the uptake of AI in cities, the viewpoint seeks to help urban policymakers, planners, and citizens make informed decisions about a sustainable adoption of AI. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",Artificial intelligence (AI); Artificially intelligent city; Climate change; Planetary challenges; Smart and sustainable cities; Smart city; Sustainable urbanism; Technological disruption; Urban artificial intelligences; Urban policy,MDPI,scopus-ai,179,Out of Scope,"['artificial intelligence', 'urban services', 'sustainability', 'smart cities', 'transport systems', 'monitoring', 'energy']","The abstract discusses the application of AI in urban services and sustainability contexts, focusing on transport systems, infrastructure management, and urban planning. It does not specifically address marketing applications or customer engagement strategies. Therefore, it does not fit into any of the marketing-related categories.",0%,0%,0%,100%,0%
Embracing AI and Big Data in customer journey mapping: From literature review to a theoretical framework,Arco M.D.; Presti L.L.; Marino V.; Resciniti R.,2019,10.21511/im.15(4).2019.09,"Nowadays, Big Data and Artificial Intelligence (AI) play an important role in different functional areas of marketing. Starting from this assumption, the main objective of this theoretical paper is to better understand the relationship between Big Data, AI, and customer journey mapping. For this purpose, the authors revised the extant literature on the impact of Big Data and AI on marketing practices to illustrate how such data analytics tools can increase the marketing performance and reduce the complexity of the pattern of consumer activity. The results of this research offer some interesting ideas for marketing managers. The proposed Big Data and AI framework to explore and manage the customer journey illustrates how the combined use of Big Data and AI analytics tools can offer effective support to decision-making systems and reduce the risk of bad marketing decision. Specifically, the authors suggest ten main areas of application of Big Data and AI technologies concerning the customer journey mapping. Each one supports a specific task, such as (1) customer profiling; (2) promotion strategy; (3) client acquisition; (4) ad targeting; (5) demand forecasting; (6) pricing strategy; (7) purchase history; (8) predictive analytics; (9) monitor consumer sentiments; and (10) customer relationship management (CRM) activities. © 2019 LLC CPC Business Perspectives. All rights reserved.",consumer analytics; data-driven; decision support systems; marketing analytics,LLC CPC Business Perspectives,scopus-ai,26,Thinking AI,"['Big Data', 'Artificial Intelligence', 'customer journey', 'data analytics', 'marketing performance', 'decision-making', 'customer profiling', 'promotion strategy', 'ad targeting', 'predictive analytics', 'customer relationship management']","The abstract discusses the integration of Big Data and AI in marketing, focusing on how these technologies can enhance decision-making and marketing performance. It emphasizes tasks like customer profiling, promotion strategy, ad targeting, and predictive analytics—all of which align with the strategic analysis and targeting aspects of Thinking AI. Additionally, the framework proposed is aimed at improving market analysis and decision systems, which is a hallmark of Thinking AI applications.",0%,0%,100%,0%,0%
Setting B2B digital marketing in artificial intelligence-based CRMs: A review and directions for future research,Saura J.R.; Ribeiro-Soriano D.; Palacios-Marqués D.,2021,10.1016/j.indmarman.2021.08.006,"The new business challenges in the B2B sector are determined by connected ecosystems, where data-driven decision making is crucial for successful strategies. At the same time, the use of digital marketing as a communication and sales channel has led to the need and use of Customer Relationship Management (CRM) systems to correctly manage company information. The understanding of B2B traditional Marketing strategies that use CRMs that work with Artificial Intelligence (AI) has been studied, however, research focused on the understanding and application of these technologies in B2B digital marketing is scarce. To cover this gap in the literature, this study develops a literature review on the main academic contributions in this area. To visualize the outcomes of the literature review, the results are then analyzed using a statistical approach known as Multiple Correspondence Analysis (MCA) under the homogeneity analysis of variance by means of alternating least squares (HOMALS) framework programmed in the R language. The research results classify the types of CRMs and their typologies and explore the main techniques and uses of AI-based CRMs in B2B digital marketing. In addition, a discussion, directions and propositions for future research are presented. © 2021 Elsevier Inc.",Artificial intelligence-based CRMs; B2B digital marketing; Multiple correspondence analysis; R,Elsevier Inc.,scopus-ai,168,Thinking AI,"['data-driven decision making', 'Customer Relationship Management (CRM)', 'digital marketing', 'B2B', 'AI-based CRMs', 'market analysis', 'techniques', 'typologies']","The abstract discusses the importance of data-driven decision making in B2B marketing, highlighting the role of AI-based CRMs in enhancing digital marketing strategies. The focus is on market analysis, the classification of CRMs, and exploring AI techniques, which aligns closely with the definitions under Thinking AI, particularly in terms of market analysis and targeting. There are no significant references to emotional understanding or automated processes that would suggest a classification under Feeling or Mechanical AI.",0%,20%,80%,0%,0%
Turning the blackbox into a glassbox: An explainable machine learning approach for understanding hospitality customer,Sharma R.; Kumar A.; Chuah C.,2021,10.1016/j.jjimei.2021.100050,"Travel and hospitality industry are adopting high end technology to reach out their customers. New levels of disruption are being introduced using Artificial Intelligence and Machine Learning techniques of research. In the realm of physical and tangible aspects of service, since this sector have vast amounts of data available application of these techniques are being tested to explore various aspect of the customer experience. Data analysis algorithms like machine learning have been used by firms across the world to analyze these data and understand various facets of customer experience. However, these algorithms suffer from blackbox issues where businesses do not know how the outcome was achieved and if the analysis is biased in some way. In this study, we utilize an explainable machine learning approach on Airbnb data to understand solve two challenges associated with large-scale marketing data. First, we identify and prioritize the customer experience factors like bedrooms, host status, host response rate etc. that have an impact on product pricing. Secondly, we build and test an explainable predictive model on the same. Our research has significant implications for academia and industry in identifying applications of explainable algorithms in decision-making. © 2021 The Author(s)",Artificial intelligence; Customer experience; Explainable AI; Machine learning; Tourism,Elsevier Ltd,scopus-ai,41,Thinking AI,"['customer experience', 'data analysis', 'predictive model', 'pricing', 'customer factors']","The abstract focuses on analyzing customer experience factors and building a predictive model to understand their impact on product pricing, which aligns well with the market analysis and targeting aspects of Thinking AI. It discusses the use of explainable machine learning to understand and prioritize factors that influence customer experience, which is a form of market analysis and strategic decision-making.",0%,0%,100%,0%,0%
The Future of Destination Marketing Organizations in the Insight Era,Huang A.; De la Mora Velasco E.; Haney A.; Alvarez S.,2022,10.3390/tourhosp3030049,"There has been a growing interest in examining the implementation of insight-era technologies (e.g., AI, social media) and big data for sustainable tourism development. However, actionable guidelines to promote a holistic adaptation and the effective functioning of destination marketing/management organizations (DMOs) in the increasingly data-infused world are still needed. This perspective paper posits a research-based framework that DMOs can use to become more responsive and efficient in their marketing and planning efforts in the current AI-infused world. Four propositions are presented to support DMOs’ transition to the insight-era: (a) DMOs’ organizational adaptations and workforce development and training, (b) active engagement with destinations’ stakeholders and data sharing, (c) leverage user-generated data and emergent technologies for destination marketing, and (d) DMOs’ data-driven decision making. © 2022 by the authors.",artificial intelligence; big data; data-driven decision-making; data-driven eco-systems; destination marketing organizations; insight Era; the Internet of Things,Multidisciplinary Digital Publishing Institute (MDPI),scopus-ai,9,Thinking AI,"['data-driven decision making', 'stakeholder engagement', 'user-generated data', 'destination marketing', 'organizational adaptations']","The abstract discusses the need for destination marketing/management organizations (DMOs) to adapt and leverage AI and big data for more effective marketing and planning. This aligns closely with the definitions of Thinking AI, particularly in the focus on market analysis, targeting, and data-driven decision making. The mention of leveraging user-generated data and stakeholder engagement indicates a strategic analysis of customer preferences and market positioning. There is less emphasis on emotional understanding or automation processes that would fit under Feeling or Mechanical AI.",10%,20%,70%,0%,0%
A Framework for Collaborative Artificial Intelligence in Marketing,Huang M.-H.; Rust R.T.,2022,10.1016/j.jretai.2021.03.001,"We develop a conceptual framework for collaborative artificial intelligence (AI) in marketing, providing systematic guidance for how human marketers and consumers can team up with AI, which has profound implications for retailing, which is the interface between marketers and consumers. Drawing from the multiple intelligences view that AI advances from mechanical, to thinking, to feeling intelligence (based on how difficult for AI to mimic human intelligences), the framework posits that collaboration between AI and HI (human marketers and consumers) can be achieved by 1) recognizing the respective strengths of AI and HI, 2) having lower-level AI augmenting higher-level HI, and 3) moving HI to a higher intelligence level when AI automates the lower level. Implications for marketers, consumers, and researchers are derived. Marketers should optimize the mix and timing of AI-HI marketing team, consumers should understand the complementarity between AI and HI strengths for informed consumption decisions, and researchers can investigate innovative approaches to and boundary conditions of collaborative intelligence. © 2021 New York University",Artificial intelligence; Augmentation; Collaborative AI; Collaborative intelligence; Replacement,Elsevier Ltd,scopus-ai,168,Feeling AI,"['collaborative artificial intelligence', 'human marketers', 'consumers', 'complementarity', 'emotional needs', 'customer engagement']","The abstract discusses a framework for collaboration between AI and human intelligence (HI) in marketing, emphasizing the importance of understanding emotional needs and the relational aspects of marketing. It highlights how AI can augment human capabilities and improve customer engagement, which aligns closely with the objectives of Feeling AI, such as understanding existing and potential customer needs and wants, and tailoring communication based on emotional preferences.",60%,20%,15%,0%,5%
AI voice bots: a services marketing research agenda,Klaus P.; Zaichkowsky J.,2020,10.1108/JSM-01-2019-0043,"Purpose: This paper aims to document how AI has changed the way consumers make decisions and propose how that change impacts services marketing, service research and service management. Design/methodology/approach: A review of the literature, documentation of sales and customer service experiences support the evolution of bot-driven consumer decision-making, proposing the bot-driven service platform as a key component of the service experience. Findings: Today the focus is on convenience, the less time and effort, the better. The authors propose that AI has taken convenience to a new level for consumers. By using bots as their service of choice, consumers outsource their decisions to algorithms, hence give little attention to traditional consumer decision-making models and brand emphasis. At the moment, this is especially true for low involvement types of decisions, but high involvement decisions are on the cusp of delegating to AI. Therefore, management needs to change how they view consumers’ decision-making-processes and how services are being managed. Research limitations/implications: In an AI-convenience driven service economy, the emphasis needs to be on search ranking or warehouse stock, rather than the traditional drivers of brand values such as service quality. Customer experience management will shift from interaction with products and services toward interactions with new service platforms such as AI, bots. Hence, service marketing, as the authors know it might be in decline and be replaced by an efficient complex attribute computer decision-making model. Originality/value: The change in consumer behavior leads to a change in the service marketing approach needed in the world of AI. The bot, the new service platform is now in charge of search and choice for many purchase situations. © 2020, Emerald Publishing Limited.",Artificial Intelligence; Big data; Bots; Consumer decision-making; Customer experience; Customer service; Robotics; Service experience; Service platforms; Service strategy; Services marketing,Emerald Group Holdings Ltd.,scopus-ai,105,Feeling AI,"['consumer decision-making', 'service experience', 'customer experience management', 'interactions with new service platforms', 'AI convenience']","The abstract discusses how AI, particularly through bots, influences consumer decision-making and the customer experience. It emphasizes the emotional aspect of convenience and how consumers are increasingly relying on AI for low-involvement decisions, which relates directly to understanding and meeting customer needs. The focus on interactions with AI as a service platform also aligns with the relationalization aspect of Feeling AI, as it suggests an emotional connection and engagement with the service provided by AI.",60%,25%,10%,0%,5%
How to Build an AI Climate-Driven Service Analytics Capability for Innovation and Performance in Industrial Markets?,Akter S.; Wamba S.F.; Mariani M.; Hani U.,2021,10.1016/j.indmarman.2021.07.014,"AI climate-driven service analytics capability has been anecdotally argued as a viable strategy to enhance service innovation and market performance in B2B markets. While AI climate refers to the shared perceptions of policies, procedures, and practices to support AI initiatives, cognitive service analytics capability refers to the analytical insights driven by AI climate and augmented by both machines and humans to make marketing decisions. However, there is limited knowledge on the antecedents of such analytics capabilities and their overall effects on service innovation and market performance. Drawing on service analytics literature and the microfoundations of dynamic capability theory, this study fills this research gap using in-depth interviews (n = 30) and a survey (n = 276) of service analytics managers within the AI climate in Australia. The findings confirm the five microfoundations of cognitive service analytics capabilities (cognitive technology, cognitive information, cognitive problem solving, cognitive knowledge & skills, cognitive training & development). The findings also highlight the significant mediating effect of service innovation in the relationship between analytics climate and market performance and cognitive service analytics capability and market performance. © 2021 Elsevier Inc.",AI climate; B2B markets; Cognitive service analytics capability; Market performance; Service innovation,Elsevier Inc.,scopus-ai,58,Thinking AI,"['service innovation', 'market performance', 'cognitive service analytics', 'analytics capability', 'market analysis', 'cognitive problem solving']","The abstract discusses the role of AI climate and cognitive service analytics capabilities in enhancing service innovation and market performance, indicating a strong focus on strategic analysis and market performance metrics. The findings emphasize market analysis through cognitive insights and their mediating effect on service innovation and market performance, aligning with the characteristics of Thinking AI.",0%,0%,100%,0%,0%
AI-Enabled Marketing Solutions in Marketing Decision Making: AI Application in Different Stages of Marketing Process,Ljepava N.,2022,10.18421/TEM113-40,"The digital transformation led by disruptive technologies can help organizations address numerous challenges and deliver better customer value through innovative technologies in all business areas. Artificial intelligence (AI) is finding its application in various business disciplines and is expected to be one of the most important technological tools used in marketing in the years to come. The paper addresses the expected role of artificial intelligence solutions in marketing decision-making throughout the five steps of the marketing process. The study provides a systematic review of the research articles addressing the application of AI for marketing decision-making published in the period from 2020 to 2022. Identified applications are then mapped to five steps of the marketing process: analysis, strategy, tactics, customer relations, and value proposition creation. The findings indicate that most of the current AI applications are utilized in the first stage of the marketing process related to understanding and predicting customer behaviour and in the tactical stage of creating a marketing mix. The paper concludes with recommendations for marketing practitioners and recommendations for further research. © 2022 Nikolina Ljepava; published by UIKTEN.",Ai marketing; Decision-making; Machine learning; Marketing process,UIKTEN - Association for Information Communication Technology Education and Science,scopus-ai,20,Thinking AI,"['artificial intelligence', 'marketing decision-making', 'customer behaviour', 'marketing process', 'analysis', 'strategy', 'tactics', 'customer relations', 'value proposition']","The abstract discusses the application of AI within the marketing decision-making process, particularly focusing on understanding and predicting customer behavior, which aligns with market analysis and targeting. It emphasizes the systematic review of AI applications across the marketing process, indicating analytical and strategic functions rather than purely emotional or mechanical aspects.",10%,20%,70%,0%,0%
Framing the communication: The effectiveness of price promotion in the Cash&Carry format; [La comunicazione del pricing di breve e di lungo periodo ai fini della costruzione dell’immagine di convenienza nel Cash&Carry],Cristini G.; Cardinali M.G.; Grandi B.,2019,10.1431/93966,"Understanding how to increase satisfaction and loyalty is of interest to retailers since it has been demonstrated that loyal customers are more profitable than non-loyal ones. The extant literature demonstrated that marketing mix components can affect the satisfaction and loyalty to the retailer. These levers can be divided into two groups: micro (price differentiation, fidelity cards) and macro (price, assortment, private label, services) levers. Among macro ones, price seems to be the most important variable able to influence the selection of a retailer, the level of satisfaction and loyalty. However, customers are not able to judge the real value for money, so it is very important to analyze the perceived price image and to identify the variables on which it depends on. Previous studies have demonstrated that our perceptions, judgments and even preferences are influenced by the way decision problems are framed, so how pricing strategies are communicated is a critical element. This is true, not only for companies that face with final customers but also for wholesalers and, specifically, for Cash and Carry wholesalers, which face with final customers, restaurants and retailers. But, if on one hand, price communication has been deeply investigated in the retailing sector, the same cannot be said for what concerns wholesalers and, in particular, Cash and Carry format. For these reasons, the present work aims to analyze the impact of different ways of price communication can affect customers’ satisfaction and loyalty in the Cash and Carry format, through focus groups methodology, given the novelty of the topic. Findings could help wholesalers to more optimally communicate price promotions in order to better meet the needs of different types of customers and increase the level of satisfaction. © 2019 Societa Editrice Il Mulino. All rights reserved.",cash and carry; communication; framing; price promotion; Wholesaler,Societa Editrice Il Mulino,scopus-ai,0,Feeling AI,"['customer satisfaction', 'loyalty', 'price communication', 'perceived price image', 'decision problems', 'customer needs']","The abstract discusses the importance of understanding customer satisfaction and loyalty, especially in relation to how pricing strategies are communicated, which aligns with the Feeling AI category. The focus on customer perceptions, emotional responses to price communication, and the need to tailor approaches to different types of customers indicates a strong connection to understanding and meeting emotional needs.",70%,10%,20%,0%,0%
"A theory of multiformat communication: mechanisms, dynamics, and strategies",Moffett J.W.; Folse J.A.G.; Palmatier R.W.,2021,10.1007/s11747-020-00750-2,"Extant communication theories predate the explosion of digital formats and technological advances such as virtual reality, which likely explains their predominant focus on traditional and format-level (e.g., face-to-face, email) rather than digital or characteristic-level (e.g., visual cues, synchronicity) design decisions. Firms thus lack insights into how to create and use emerging digital formats, individually or synergistically. To establish a holistic framework of bilateral multiformat communication for relationship marketing, this article reviews communication theory to establish a foundation for understanding multiformat communication and to identify any gaps (e.g., AI agents, simulated cues). The authors then review bilateral communication research in light of the identified theoretical gaps, to inform their framework. Finally, by decomposing these formats according to six fundamental characteristics, they predict how each characteristic might promote effective, efficient, and experiential communication goals, in light of distinct message, temporal, and dyadic factors. Ultimately, these combined insights reveal an overarching framework, with characteristic-level propositions grouped into five key themes, that can serve as a platform for academics and managers to develop multiformat communication theory and relationship strategies. © 2020, Academy of Marketing Science.",Communication strategy; Multichannel communication; Multiformat communication; Online relationships; Simulated cues,Springer,scopus-ai,50,Feeling AI,"['bilateral communication', 'relationship marketing', 'customer emotional needs', 'effective communication', 'experiential communication']","The abstract discusses the development of a framework for multiformat communication in relationship marketing, emphasizing the need to understand customer emotional needs and preferences. This aligns closely with the 'Feeling AI' category, which focuses on customer understanding, relationalization, and tailoring communication to emotional preferences. The attention to effective, efficient, and experiential communication goals further supports this classification.",60%,10%,20%,0%,10%
Intelligent purchasing: How artificial intelligence can redefine the purchasing function,Allal-Chérif O.; Simón-Moya V.; Ballester A.C.C.,2021,10.1016/j.jbusres.2020.11.050,"Artificial intelligence (AI) can affect all of a company's functions, not least the purchasing department. In addition to automating and optimizing existing processes, AI opens up new opportunities for purchasers to undertake new, strategic, collaborative, enduring missions. AI enables complex, strategic decision-making in an unpredictable, hostile environment. This article analyzes to what extent AI can improve the performance of the purchasing department. First, a review is undertaken of how AI is used in purchasing. Thereafter, the research follows an exploratory, inductive, and qualitative approach based on a multiple case study of the following technologies: (1) the Synertrade automated international purchasing system; (2) the Silex matching system; (3) SAP Ariba decision support; (4) Jaggaer supplier relations management; and (5) the Ideapoke collaborative ideation and innovative project management platform. The present study's contributions lie in its redefinition of the purchasing function, of the purchaser's role, of supplier relationship management policy, and of interdepartmental collaboration, involving, for example, Marketing and R&D. © 2020 Elsevier Inc.",Artificial intelligence; Collaborative project management; Decision-making; Machine learning; Matching systems; Purchasing function,Elsevier Inc.,scopus-ai,100,Out of Scope,"['artificial intelligence', 'purchasing department', 'strategic decision-making', 'supplier relationship management', 'interdepartmental collaboration']","The abstract discusses the impact of AI on the purchasing department and highlights technologies that enhance purchasing functions, rather than focusing on marketing applications like customer personalization or market analysis. The AI applications mentioned are primarily related to procurement and supplier management, which do not fit within marketing-focused AI categories.",0%,0%,0%,100%,0%
Letting the computers take over: Using Ai to solve marketing problems,Overgoor G.; Chica M.; Rand W.; Weishampel A.,2019,10.1177/0008125619859318,"Artificial intelligence (AI) has proven to be useful in many applications from automating cars to providing customer service responses. However, though many firms want to take advantage of AI to improve marketing, they lack a process by which to execute a Marketing AI project. This article discusses the use of AI to provide support for marketing decisions. Based on the established Cross-Industry Standard Process for Data Mining (CRISP-DM) framework, it creates a process for managers to use when executing a Marketing AI project and discusses issues that might arise. It explores how this framework was used to develop three cutting-edge Marketing AI applications. © The Regents of the University of California 2019.",Analytics; Artificial intelligence; Marketing; Social media; Social networks,SAGE Publications Ltd,scopus-ai,107,Thinking AI,"['artificial intelligence', 'marketing decisions', 'marketing AI project', 'CRISP-DM framework', 'market analysis']","The abstract discusses the use of AI to support marketing decisions and mentions the development of a process for executing Marketing AI projects. This aligns with the focus on market analysis and targeting within the Thinking AI category, as it emphasizes the strategic application of AI in marketing. The reference to using the CRISP-DM framework further supports the analytical aspect of the project.",0%,30%,70%,0%,0%
Artificial intelligence marketing (AIM): connecting-the-dots using bibliometrics,Anayat S.; Rasool G.,2022,10.1080/10696679.2022.2103435,"This study provides a detailed bibliometric analysis of AI in marketing by analyzing 328 existing studies using performance analysis and science mapping. Prominent topics in the field found through science mapping are AI for data analytics; AI for decision-making; AI for digital behavior; AI for consumer service; AI for predictive analysis; AI for design thinking; Value Co-creation through AI; AI for marketing automation, and managing negative side of AI. Furthermore, based on gaps found during science mapping and literature review, this study also asserts pertinent questions that could facilitate future research on the role of AI in marketing. © 2022 Taylor & Francis Group, LLC.",,Routledge,scopus-ai,22,Thinking AI,"['AI for data analytics', 'AI for decision-making', 'AI for digital behavior', 'AI for predictive analysis', 'AI for marketing automation']","The abstract discusses various applications of AI in marketing, focusing on data analytics, decision-making, and predictive analysis, which align with the strategic analysis and targeting aspects of Thinking AI. The identified topics emphasize the importance of market analysis and decision-making processes facilitated by AI, indicating a strong relevance to the Thinking AI category.",10%,20%,60%,0%,10%
