Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Cited,classification,keywords,rationale,Feeling AI,Mechanical AI,Thinking AI,Out of Scope,Not Identified
"Vietnamese Postgraduate Students’ Choices for Higher Education: Exploring How Marketing and Communication, Social, and Economic Factors Influence Their Decision-Making",Duong M.-Q.; Le T.-P.; Bach T.-N.-D.; Le M.-T.,2023,10.13187/ejced.2023.4.1198,"Several factors have contributed to a downward trend in postgraduate education enrollment in Vietnamese higher education. Understanding postgraduate students’ university choice criteria is crucial for developing effective marketing strategies in higher education settings. The purpose of this study was to investigate postgraduate students’ perceptions of their university choices and to evaluate the correlations between their marketing and communication, social support, and economic factors and their university choices. A survey consisting of 401 questionnaires and 05 semi-structured interviews was conducted at some of the most prestigious multidisciplinary universities in Ho Chi Minh City, Vietnam. The findings reveal that postgraduate students generally show a high degree of agreement in their university choice decisions. Additionally, differences in demographic characteristics, such as family income and father's education, were found to influence their preferences. Furthermore, the study suggests that marketing and communication, social support, and economic factors have varying and significant impacts, both positive and negative, on their decisions. The results of this study hold theoretical and practical implications for Vietnamese higher education. Recommendations for university administrators and other stakeholders are also discussed. © (2023) by Cherkas Global University.",economic factor; marketing and communication; social support; university choice decision; Vietnamese postgraduate student,Cherkas Global University Press,scopus-recommendation,1,Thinking AI,"['university choice criteria', 'marketing strategies', 'perceptions', 'demographic characteristics', 'economic factors', 'social support']","The abstract discusses the investigation of postgraduate students' perceptions and the factors influencing their university choices, which aligns with market analysis and targeting in marketing. The research aims to understand the impact of various factors on decision-making, thus utilizing marketing analytics to evaluate university choice criteria. This corresponds closely with the 'Thinking AI' focus of market analysis and targeting.",10%,10%,80%,0%,0%
THE POSITION OF THE BRAND AND ITS MARKETING COMMUNICATION IN THE CRISIS PERIOD,Prikrylová J.; Pátík L.,2022,,"In recent years, the world has gone through, and continues to go through, periods that no one anticipated, and on the contrary, society excluded as even possible. In 2019, COVID-19 and its global pandemic appeared. In 2022, the war in Ukraine began. The whole world and society in particular, is thus facing a completely new reality and the changes that this reality brings. More than ever, human values and psychological aspects are coming into the centre of interest and attention. Within companies and business, especially marketing and marketing communication must react and adapt to these changes and trends. Their importance is growing primarily as tools for achieving company goals. The branding phenomenon is closely linked to marketing and communication. The brand, its image, persona, values, opinions, attitudes, but also its emotional state and archetype, these are the key factors for its current success and its power. The aim of our study is to describe the current state and trends in the field of marketing and marketing communication in close connection with the brand, which is essential for the success of the company. In the next part our study focuses on the brand primarily from a psychological point of view. The theoretical part is followed by the research part, in which we analyse in detail the studies by Kantar agency, which were focused, on the one hand, on the consumers, changes in their behaviour and decision-making, and on the other hand on the brand, its position and communication in times of crisis. Our objective was to identify key factors and recommendations for these areas that are appropriate and beneficial to apply in business practice. © 2022, Communication Today. All Rights Reserved.",brand; consumer behaviour; COVID-19; crisis; strategy,"University of SS. Cyril and Methodius, Faculty of Mass Media Communication",scopus-recommendation,1,Feeling AI,"['human values', 'psychological aspects', 'emotional state', 'consumer behavior', 'decision-making', 'brand image', 'brand communication']","The abstract emphasizes the importance of human values and psychological aspects in marketing, particularly in relation to consumer behavior and brand perception during crises. It discusses how brands need to connect emotionally with consumers and adapt communication strategies based on psychological insights, which aligns closely with the objectives of Feeling AI. The focus on understanding customer emotional needs and the development of brand positioning resonates with the applications of Feeling AI.",60%,10%,30%,0%,0%
"Exploring the Effect of Social Networking Service on Homestay Intention in Vietnam by GM(1, N) and Multiple Regression Analysis",Chiu K.-C.; Lai C.-S.; Chu H.-H.; Thi D.T.; Chen R.-C.,2022,10.6688/JISE.202205_38(3).0003,"A significant area of Social Computing is the Social Network Service (SNS), known as Social Network Applications. In recent years, researchers have commonly used SNS as an instrument for linking and communicating. Homestay travel has been prevalent for a long time with the rise of social media. The goal of this study is to examine the influence of Social Network Service functions on homestay travel intention in Vietnam. Fourteen Social Network Service functions were summarized from the literature review and used as the variables influencing the purpose of homestay travel to develop a five-point Likert scale questionnaire for convenience sampling to perform an online survey. For further study, two hundred and twenty valid respondents were included. The GM(1, N) analysis showed interest sharing, photo sharing, and video sharing as the first to third most principal factors in their highly seasoned weighting towards homestay travel intention. On the other side, helping decision, helping interaction, and helping planning as the last three lists of weighting scores. Besides, multiple regression analysis shows that offering recommendations, helping planning, and sharing interest simultaneously predict homestay travel intention while the others don’t. That means consumers would heavily rely upon the functions of sharing interest of social network services to evaluate their traveling options. It is proposed that homestay traveling vendors should pay more attention to the marketing of previous travelers’ experiential interests to provoke the awareness of customers. © 2022 Institute of Information Science. All rights reserved.","GM(1, N); homestay intention; multiple regression analysis; social computing; social networking service",Institute of Information Science,scopus-recommendation,1,Feeling AI,"['Social Network Service', 'homestay travel intention', 'interest sharing', 'photo sharing', 'video sharing', 'experiential interests']","The abstract discusses how various functions of Social Network Services influence consumer intentions towards homestay travel, emphasizing the importance of sharing interests and the emotional engagement resulting from personal experiences. This aligns closely with the Feeling AI category, which focuses on customer understanding and relationalization. The study highlights how consumers rely on emotional and experiential data from previous travelers to make decisions, indicating a strong connection to their emotional needs and preferences.",70%,10%,20%,0%,0%
To go or not to go: multiple identities and the effects of ambivalence,Yu Q.; Huang Y.-A.; Li X.; Ren Z.,2023,10.1080/13683500.2022.2077180,"This study unpacks how a person’s multiple identities affect their decision making when selecting a tourism destination. We propose that different aspects of identity yield distinct yet competing emotions. For instance, perceived social audience admiration combined with animosity might produce ambivalence, leading to greater decision-making uncertainty. Findings show that tourists with greater ambivalence towards particular destination countries are more likely to cancel or postpone their travel decisions. Additionally, the destination country’s economic development and a tourist’s pursuit of material happiness interact as moderators in the relationships between identities, emotions, and travel intention. Recommendations are provided for tourism product development and marketing communications for destination countries. © 2022 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",ambivalence; emotions; Multiple identities; travel intention,Routledge,scopus-recommendation,1,Feeling AI,"['multiple identities', 'decision making', 'emotions', 'ambivalence', 'travel intention', 'customer understanding']","The abstract discusses how various aspects of identity influence emotions and decision-making in the context of tourism. It highlights the emotional complexities (such as ambivalence) that tourists experience, which aligns with the focus of Feeling AI on understanding customer emotional needs and wants. The study's findings and recommendations target emotional responses and customer engagement strategies, further solidifying its connection to this category.",70%,0%,30%,0%,0%
DO SOCIAL AND COMMERCIAL DESIRES INFLUENCE THE PURCHASING INTENTIONS OF GENERATION Z IN ONLINE SOCIAL SHOPPING?,Leong T.K.; Huam H.T.,2023,10.47263/JASEM.7(1)05,"It is already a fact that young people are addicted to social networks, particularly, generation Z. This social-savvy netizen uses social networks extensively to engage with socially connected people, but also actively interacts with online retailers and brands through social networks. This suggests that generation Z consumers seamlessly involve their connected social community to obtain reviews and recommendations, and then use this information to guide their purchasing decisions. This study argued that desire is the leading predictor influence online social shopping purchase intention. We applied the Model of Goal-directed behaviour to examine the influence of social desire and commercial desire on online social shopping purchase intention. At the same time, it attempts to examine whether social desire and commercial desire play a mediator role. This study, which is confined to Kuala Lumpur and Selangor, focuses on generation Z consumers aged 17 to 26 years old. A total of 288 samples were collected using the purposive sampling technique and analysed using the partial least square structural equation modelling (PLS-SEM) technique. The findings revealed that social attitude influences social desire and commercial attitude influenced commercial desire. Lastly, online social shopping purchase intention was influenced by both social desire and commercial desire. It indicates that both social desire and commercial desire play a mediating role. The results provide valuable insight for online social retailers, online social shopping platform operators, and marketers to develop a balanced social marketing strategy and to entice online social shopping purchase intention through social and commercial activity engagement. © 2023 Journal of Applied Structural Equation Modeling.",Commercial attitude; Commercial Desire; Model of Goad-directed Behaviour; Online Social shopping purchase intention; Social attitude; Social Desire,Sarawak Research Society,scopus-recommendation,2,Feeling AI,"['social desire', 'commercial desire', 'online social shopping purchase intention', 'engagement', 'consumer needs', 'recommendations']","The abstract emphasizes the importance of social and commercial desires in influencing online shopping behavior among Generation Z consumers. It discusses how these desires mediate the relationship between attitudes and purchase intentions, indicating an understanding of customer emotional needs and wants. This aligns closely with the focus of Feeling AI on customer understanding and relationalization in marketing strategies.",70%,10%,20%,0%,0%
Consumer self-construal modulates the relevance of E-tail socialness,Aljukhadar M.; Senecal S.,2023,10.1108/BJM-10-2022-0397,"Purpose: The growth in social content such as video facilitates consumer exposure to social information at e-tail settings. Research has recommended enhancing the e-store socialness. Focusing on focal consumer outcomes (flow and purchase intentions), the current research delineates a boundary condition, proposing that e-tail socialness improves outcomes when the consumer interdependent self, rather than the independent self, is activated. Design/methodology/approach: The experimental approach is employed to test the research thesis. Two experiments (N1 = 303 Females 42.4%; N2 = 387 Females 51.4%) that used different manipulation for socialness and sample frames (USA and Canadian) are performed. Analysis of variance was applied. Findings: The results generally support the research thesis, suggesting that e-tail socialness enhances consumer flow and purchase intentions when the interdependent self is activated. The effect, however, is marginal for segments with high brand preference. Practical implications: As more information increase overload and reduce decision quality, e-tail practitioners should focus on providing social information predominately for consumers whose interdependent self is activated. This recommendation is particularly relevant for segments with low brand preference. Originality/value: So far, studies recommend enhancing the e-store socialness, or increasing the social volume, to achieve better outcomes. Such research stream is giving rise to the “social is better in e-tail” conventional wisdom. The current work contributes by delineating a boundary condition based on consumer self-construal. This work suggests that the use of online socialness is fruitful predominantly for interdependent consumers. © 2023, Emerald Publishing Limited.",Digital marketing; E-store socialness; Etsy; Flow; Purchase intentions; Social cues,Emerald Publishing,scopus-recommendation,1,Feeling AI,"['consumer exposure', 'social information', 'interdependent self', 'flow', 'purchase intentions', 'brand preference', 'customer needs']","The abstract focuses on how e-tail socialness impacts consumer outcomes like flow and purchase intentions, particularly when the interdependent self is activated. This aligns closely with the 'Feeling AI' category, which emphasizes understanding customer emotional needs and tailoring experiences to enhance engagement. The study explores emotional aspects of consumer behavior and how socialness can resonate with different consumer self-construals, indicating a deep understanding of customer emotions and preferences.",60%,10%,20%,0%,10%
A phenomenological exploration of technology start-up failure in Sri Lanka,Wimal K.; Ajendra S.,2023,10.7341/20231932,"PURPOSE: The main purpose of this qualitative study was to explore tech start-up failures in Sri Lanka to emerge themes that explain the critical factors that are impacting failures of Sri Lankan tech start-ups and also to identify recommendations that could help evade those factors. The paper also presents the finding to enrich tech entrepreneurs to build their strategies with an understanding of factors that leads to failure and to make well-educated decisions. METHODOLOGY: The study is based on a qualitative research approach that helps to present findings in a theoretical way. A phenomenological analysis has been used to identify, understand, and analyze the phenomena of tech start-up failures. Twelve start-up leaders participated in this study and shared their lived experiences of tech start-up failures in Sri Lanka. Interviews were conducted with them based on twelve interview questions and twelve core themes emerged based on the participants’ lived experiences. In analyzing data, the modified Van Kaam approach was used, utilizing a seven-step framework that considers the structural and textual aspects of experiences, as well as the perceptual characteristics of the phenomenon. FINDINGS: The themes answered the key research question of the study: What are the critical factors that are impacting on failures of tech start-ups in Sri Lanka? The cause of tech start-up failures according to the current study varied including, financial uncertainty, no market research, no product–market fit, paranoid behaviors of innovators, lack of timely response to changing conditions, and location of the venture. IMPLICATIONS: The paper concisely presents twelve critical reasons for tech start-up failures. The results of the research will enable Sri Lankan tech start-ups to identify key factors of failure for the growth of their surviving strategies. Identifying secret obstacles in the industry helps entrepreneurs prepare for pitfalls and provides guidelines for policymakers to make informed choices when implementing national policies. More importantly, it has been discovered that the major areas that require more attention are leadership, funding, marketing, and innovation. Finally, four groups of recommendations have been discussed under financing, market research, leadership, and inventors. ORIGINALITY AND VALUE: The comparison of the current study themes with the findings of related studies is inconclusive because the literature on tech start-up failures in other countries and in Sri Lanka is minimal. Some of the themes align with the findings of research conducted in other countries, although there were some themes that were explored uniquely. © 2023, Cognitione Foundation for the Dissemination of Knowledge and Science. All rights reserved.",critical success factors; entrepreneurship; software start-up; start-up failure; survival strategies; tech entrepreneur; technology start-up,Cognitione Foundation for the Dissemination of Knowledge and Science,scopus-recommendation,1,Thinking AI,"['market research', 'financial uncertainty', 'product-market fit', 'leadership', 'marketing', 'innovation']","The abstract discusses critical factors impacting tech start-up failures, emphasizing the importance of market research, understanding competitive advantages, and making informed strategic decisions. This aligns closely with the 'Thinking AI' category, which focuses on market analysis and targeting. The study provides insights that help entrepreneurs analyze their market and competitive landscape, thus fitting well into the Thinking AI framework.",0%,0%,100%,0%,0%
The role of creative accounting in increasing the marketing of shares and their profits in the Iraqi stock exchange,AL-Khafaji A.A.K.; Mustangs R.F.; Alsaalim F.H.A.J.,2022,10.21533/pen.v10i2.2886,"As a result of creative accounting, many firms in the Iraqi stock market are able to achieve two very significant goals: first, to boost the market value of their shares and thus gain the biggest trading volume in shares, and second, to lower their earnings in order to decrease the tax burden. First by growing its profits, then by evading taxes and denying the state its right to its money. Using this research, we hope to demonstrate how financial institutions that use innovative accounting tools in the preparation of their financial statements impact trade activity. Trading volume is critical to accurately forecasting stock price patterns, allowing investors to maximize their wealth. So, without accounting information, the financial markets can't play their function in drawing in investment, ensuring a well-balanced use of resources, and making reasonable economic decisions, because they don't have the accounting knowledge to do so. There were four sections to the research, which included a look at the research methodology and previous studies, a look at creative accounting practices, and an analysis of the financial statements for the top and bottom ten companies in terms of trading volume using Miller's model to detect profit manipulation that occurred in those companies. The final section contained the most significant findings and recommendations. © The Author 2022. This work is licensed under a Creative Commons Attribution License (https://creativecommons.org/licenses/by/4.0/) that allows others to share and adapt the material for any purpose (even commercially), in any medium with an acknowledgement of the work's authorship and initial publication in this journal.",Creative accounting; Iraqi stock exchange; Shares,International University of Sarajevo,scopus-recommendation,1,Out of Scope,"['creative accounting', 'financial statements', 'trading volume', 'profit manipulation', 'tax burden']","The abstract discusses creative accounting practices in the context of the Iraqi stock market and their implications for financial reporting and trading activities. While it involves financial analysis and manipulation, it does not relate to marketing applications or strategies, hence it is classified as 'Out of Scope'.",0%,0%,0%,100%,0%
The impact of influencers' multi-SNS use on followers’ behavioral intentions: An integration of cue consistency theory and social identity theory,Hsieh J.-K.,2023,10.1016/j.jretconser.2023.103397,"The considerable marketing potential brought by the rapid growth of social media has been extensively examined in the literature, particularly in terms of the impact of influencers' recommendations on their followers' decisions. However, little attention has been given to how the individual influencers' use of multiple social networking sites affects their followers' behavioral intentions. Hence, this academic gap warrants further exploration. Drawing on cue consistency theory, social identity theory, and stimulus-organism-response framework, this research proposes three research questions and constructs an integrated research model to explore how the influencers' cue consistency affects the social identification of their followers, subsequently influencing their behavioral intentions. A structural equation modeling technique is performed to analyze the data of 510 valid respondents. The findings show that influencers' consistent cues (i.e., information and image consistency) across social media have positive impacts on followers' cognitive and affective identification toward the influencers. Furthermore, the determinants for followers' purchase intention and electronic word-of-mouth intention are affirmed to serve as both cognitive and affective identification. Especially, the results indicate that the relationships between followers’ social identifications and behavioral intentions are moderated by the type of influencer (i.e., lifestyle vs. review). Accordingly, the results indicate how the use of multiple social networking sites by influencers impacts the behavioral intentions of their followers. The findings offer new insights into influencer marketing and provide important lessons for marketers. © 2023 Elsevier Ltd",Cue consistency theory; Influencer marketing; Multi-SNS usage; Social identity theory; Social networking site (SNS); Stimulus-organism-response (S-O-R) model,Elsevier Ltd,scopus-recommendation,33,Feeling AI,"['influencers', 'behavioral intentions', 'social identification', 'cognitive identification', 'affective identification', 'emotional data']","The abstract discusses how influencers' consistent cues across social media platforms affect their followers' cognitive and affective identification, which in turn influences their behavioral intentions. This aligns with the 'Customer understanding' focus of Feeling AI, as it involves understanding the emotional responses and social identification of followers towards influencers. Additionally, the research highlights the importance of emotional engagement and relational dynamics in influencer marketing, which is a core aspect of Feeling AI.",60%,10%,30%,0%,0%
"May I have your attention, please? An investigation on opening effectiveness in e-mail marketing",Chaparro-Peláez J.; Hernández-García Á.; Lorente-Páramo Á.-J.,2022,10.1007/s11846-022-00517-9,"Academic research has yet to provide a comprehensive view on how to capture individuals’ attention when a promotional e-mail reaches their inbox. This study investigates the variables that influence consumers’ attention toward promotional e-mails, operationalized as open rates, and proposes an integrative model that combines and integrates visible, temporal, and contextual elements. The empirical analysis uses ordinary least squares linear regression to validate the model with data obtained from a multinational sample. The dataset, which is global in nature, comprises 5765 different promotional e-mails sent between 2013 and 2018 by different multinational companies to 455 million users located in 73 countries. The analysis provides information about the relative importance of the variables that influence individuals’ decisions to open a promotional e-mail and shows that the frequency of mailing and the use of segmentation techniques significantly affect the individual’s attention to e-mail marketing communications. The results also show a non-transparent opportunity cost associated with every e-mail sent and give advice on how to control that virtual cost. The research provides further recommendations to marketing professionals to improve the effectiveness of e-mail marketing campaigns. © Springer-Verlag GmbH Germany, part of Springer Nature 2022.",Attention; Digital marketing; E-mail marketing; Effectiveness; Online communication; Open rate,Springer Science and Business Media Deutschland GmbH,scopus-recommendation,8,Thinking AI,"['promotional e-mail', 'open rates', 'variables', 'market analysis', 'segmentation techniques', 'effectiveness', 'recommendations']","The abstract focuses on analyzing factors that influence consumer attention to promotional e-mails, which aligns with market analysis and targeting strategies. It emphasizes the importance of segmentation and the effectiveness of email marketing campaigns, indicating a strategic approach to understanding and optimizing marketing efforts. The empirical analysis using data from a global sample further supports its classification under Thinking AI, as it employs analytical methods to draw insights.",0%,0%,100%,0%,0%
The Importance of Social Influencer-Generated Contents for User Cognition and Emotional Attachment: An Information Relevance Perspective,Zhang X.; Choi J.,2022,10.3390/su14116676,"It has become a marketing trend for marketers to use influencers to advertise and sell products because influencers can affect the attitudes and decision-making of other social media users. Most previous research on influencer marketing has concentrated on its effectiveness as a promotional tool. In contrast, there have been limited studies on the influencer-social media user relationship. The relationship that influencers have with other social media users is the foundation for the success of influencer marketing. Therefore, it is critical to investigate the factors that affect the influencers’ relationships with other users. In accordance with the concept of information relevance, this study presents a model relating the various attributes of influencer-generated content with emotional attachment and information quality to examine the relationship between influencers and other social media users. The findings of a survey of 280 respondents indicate that the interestingness, novelty, reliability, and understandability of influencer-generated content can effectively increase users’ emotional attachment to influencers. Reliability and understandability can also have a significant positive impact on information quality. This eventually inclines social media users to follow or recommend influencers to others, which can increase the popularity of influencers. This study helps researchers and marketers advance their understanding of influencers’ relationships with other social media users and offers management-related recommendations for influencers and marketers. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",emotional attachment; influencer marketing; information relevance; social media influencer,MDPI,scopus-recommendation,29,Feeling AI,"['emotional attachment', 'information quality', 'reliability', 'understandability', 'user engagement']","The abstract discusses the emotional attachment users have to influencers and how various attributes of influencer-generated content can affect this attachment. This aligns closely with the focus of Feeling AI, which emphasizes understanding customer emotions and relationalization. The study examines how influencer content quality impacts emotional connections, which is a key aspect of customer understanding and engagement.",70%,0%,30%,0%,0%
A Dual Process Model of the Influence of Recommender Systems on Purchase Intentions in Online Shopping Environments,Xu L.; Roy A.; Niculescu M.,2023,10.1080/15332861.2022.2049113,"Whereas much research has looked at how recommendation systems influence online purchase intentions, this article illustrates the dual process model by which they occur. Using two studies, we fill the research void in interactive marketing by demonstrating how the dual processes of social proof and risk avoidance mediate the impact of recommendation labels on consumer decision-making contingent upon their level of involvement. Study 1 (n = 73), used a mixed-subjects design with a college student sample to demonstrate that both types of recommendation labels will lead to higher purchase intentions in an online setting. Most importantly, it provides evidence for the main effect of our theoretical model across different product categories. Study 2 (n = 160) provides support for our remaining four hypotheses by demonstrating the underlying process through which recommendation labels have a two-fold effect on purchase intentions. Specifically, the recommendation label increased the risk avoidance effect for high-involvement consumers and enhanced the social proof effect for low-involvement consumers. In both cases, the recommendation labels increased purchase intentions. Implications of our findings for theoretical and practical contributions and future directions are also explored. © 2022 Taylor & Francis Group, LLC.",Low and high involvement; online purchase intention; recommendation label; risk avoidance; social proof,Routledge,scopus-recommendation,3,Thinking AI,"['recommendation systems', 'purchase intentions', 'social proof', 'risk avoidance', 'consumer decision-making', 'involvement']","The abstract discusses the impact of recommendation labels on consumer decision-making and purchase intentions, emphasizing the analytical understanding of how different psychological processes (social proof and risk avoidance) influence purchasing behavior based on consumer involvement. This aligns with the 'Market analysis' and 'Targeting' focuses of Thinking AI, which deals with understanding competitive advantages and recommending targets based on consumer insights.",0%,0%,100%,0%,0%
Joint market participation choices of smallholder farmers and households’ welfare: evidence from Senegal,Camara A.; Goundan A.; Henning C.; Savard L.; Beye A.,2023,10.1108/JADEE-08-2021-0201,"Purpose: There is much evidence in the literature showing the benefits of input market participation on farmers’ welfare. The same is true for participation in marketing. However, there are very few studies on the expected benefit of input market participation and marketing. This study fills this gap by examining the issue in the Senegalese context for food and cash crops. Design/methodology/approach: The authors estimate a multinomial endogenous switching regression using a highly detailed 2017 agricultural survey in Senegal. They first identify factors that shape farmers’ decision to participate in the input market and marketing and then assess the impact of market participation choices on farmers’ profits. Findings: The results show that the most profitable market participation regime depends on the crop under consideration. For food crops, joint participation in markets maximizes profit per hectare, while for groundnuts, the main cash crop in Senegal, participation in the input market is not necessary to maximize farm profit. Research limitations/implications: Using panel data would improve the quality of estimations (time-variant effects) and help to consider the role of risk in output and input markets. Originality/value: This paper helps to characterize different profiles of farmers based on their market participation and crop choices and provide policymakers with recommendations for maximizing farmers’ profit. © 2022, Emerald Publishing Limited.",Agricultural market participation; Farm household model; Multinomial endogenous switching regression,Emerald Publishing,scopus-recommendation,7,Thinking AI,"['market participation', ""farmers' profits"", 'crop choices', 'marketing', 'input market']","The abstract discusses the analysis of farmers' market participation and its impact on profits, which aligns with the focus on market analysis and targeting in Thinking AI. The study examines factors that influence farmers' decisions and the profitability of different participation regimes, indicating a strategic analysis of market conditions and competitive advantages. There is no mention of emotional data or automated processes for customer engagement, which rules out Feeling AI and Mechanical AI.",0%,0%,100%,0%,0%
FACTORS EFFECTING E-PURCHASE VALUE AND E-PURCHASE INTENTION IN THE DIGITAL ERA,Mabkhot H.; Alawad W.A.,2023,10.34109/ijebeg.2023150221,"This research aims to identify and analyse the significant characteristics that influence E-Purchase Value and E-Purchase Intention in the digital era. This study aims to gain insights into the evolving dynamics of consumer decision-making in online environments by analysing the factors that impact and the relationships between these variables. The study employs a quantitative research method to investigate the relationship between E-Purchase Value and Intention. The sample is comprised of 239 online shoppers from the previous three months. Stratified random sampling ensures a well-rounded demographic representation. Analysing the collected data involved using Amos, a tool for Structural Equation Modelling (SEM). This study reveals key factors that influence the value of online purchases and the intention to make online purchases in the current digital age. The preliminary results suggest a complex relationship between website design, social media engagement, discount offers, customer reviews, personalised suggestions, and their impact on perceived value and purchase intentions in digital transactions. This study provides a thorough analysis of the significance and relative influence of each factor, contributing to a better understanding of online consumer behaviour. This study offers practical insights into enhancing digital platforms and marketing techniques to boost perceived value and encourage purchase intentions. In addition, the findings offer valuable insights for researchers, enhancing the current understanding of consumer behaviour in the digital era. The identified factors and their impact on E-Purchase Value and E-Purchase Intention contribute to the advancement of theoretical frameworks, offering avenues for further research and enhancement. This study stands out due to its comprehensive analysis of various factors that contribute to a deeper understanding of E-Purchase Value and E-Purchase Intention. © (2024), (Social Sciences Research Society). All rights reserved.",Customer Review; Discount Offer; E-Perceived Valu; E-Purchase Intent; Personalized Recommendation; Social Media Engagemen; Website Design Qualit,Social Sciences Research Society,scopus-recommendation,0,Thinking AI,"['E-Purchase Value', 'E-Purchase Intention', 'consumer decision-making', 'website design', 'social media engagement', 'discount offers', 'customer reviews', 'personalised suggestions', 'market analysis']","The abstract focuses on analyzing significant characteristics that influence E-Purchase Value and E-Purchase Intention in online environments, which aligns with market analysis and consumer behavior insights. The use of quantitative research and Structural Equation Modelling indicates a strategic analysis of data to understand consumer decision-making, which is characteristic of Thinking AI. The identified factors and their impact on purchase intentions suggest a clear application of marketing analytics to enhance digital platforms and marketing techniques.",10%,5%,85%,0%,0%
The Influence of Internet Celebrities on Consumers' Purchase Intention and Its Educational Significance,Hu J.; Bin Sidek S.; Rahman A.A.; Yusof R.N.R.; Chen Y.,2023,,"University students in China are increasingly embracing the use of celebrity endorsement in teaching. Celebrities are now able to rapidly and easily reach a huge audience because of the growth of social media platforms like WeChat, Weibo, and Douyin, which makes them an appealing marketing tool for educational institutions. The potential advantages of leveraging celebrity endorsements to advertise their programs and draw students have been acknowledged by educational institutions in China. In addition to examining educational celebrity endorsement and educational purchase intention attainment, the study examines students' desire to act as moderators and planned behavior theory in Chinese universities. 440 students from various Chinese universities participated in an online and in-person survey that collected the data for the analysis. According to the findings of structural equation modeling (SEM), teaching strategies have a positive impact on students' desires. The study's results also showed a connection between achieving educational purchase intentions and celebrity endorsement of educational products, student consumer choice, and student desire. Cross-sectional analysis, close-ended questions, and quantitative research are all used in the current study. In light of this, it is deemed crucial to use creative and engaging teaching strategies in the higher education sector. Educational institutions can create marketing plans that boost students' purchasing intentions and enrollment levels by focusing on attitudes, arbitrary standards, and perceived behavioral control. To demonstrate the relationships between the constructs under consideration, future research on this topic should involve longitudinal or field testing. There are major policy recommendations, calls for future research, and recommended theoretical and practical implications. © 2023, Auricle Global Society of Education and Research. All rights reserved.",Educational Celebrity Endorsement; Educational Purchase Intention Attainment; Planned Behaviour Theory; Student's Consumer decision-making; Students Desire,Auricle Global Society of Education and Research,scopus-recommendation,2,Feeling AI,"['celebrity endorsement', 'educational purchase intention', 'student desire', 'attitudes', 'perceived behavioral control']","The abstract discusses how celebrity endorsements can influence students' desires and purchasing intentions in educational contexts. This aligns with the emphasis on understanding customer emotions and needs, which is a focus of Feeling AI. The mention of attitudes and behavioral control further supports the emotional and relational aspects of the marketing strategies discussed.",60%,10%,30%,0%,0%
A social identity theory perspective on sustainable brand recommendation: The case of professional service providers,Stoica M.; Hickman T.M.,2023,10.69554/krlg1918,"The purpose of this study is twofold. Firstly, the paper calls attention to a unique subset of professional service providers (PSPs) who have obvious product expertise related to their profession yet are only minimally involved in the sales process. Despite this, they are considerably influential in regard to their clients’ brand decision-making process. Examples of these include veterinarians recommending a given pet food brand and dentists recommending a brand of dental floss. Secondly, since environmental sustainability is an important facet of corporate social responsibility, we considered factors that help predict PSPs’ propensity to recommend environmentally friendly brands to their clientele.The conceptual model argues that PSPs’ degree of identification with their profession, self-assessed knowledge in environmental concerns and expectation that sustainable brands will engage in eco-based marketing are all positive influences on PSPs’ likelihood to recommend sustainable brands and generate positive word of mouth. Responses from 467 veterinarians, representing this unique class of PSPs were analysed, and structural equation modelling determined that identification with the profession was a motivating factor in learning more about sustainability. In turn, self-assessed expertise in environmental issues was shown to increase the likelihood that PSPs would recommend sustainable brands. © HENRY STEWART PUBLICATIONS.",brand recommendation; corporate social responsibility; professional service provider; social identity theory; sustainability; word of mouth,Henry Stewart Publications,scopus-recommendation,0,Out of Scope,"['professional service providers', 'brand decision-making', 'environmentally friendly brands', 'sustainable brands', 'corporate social responsibility']","The abstract discusses the influence of professional service providers on brand recommendations, particularly in relation to sustainability and environmental concerns. While it touches on aspects of marketing, it primarily focuses on professional services such as veterinary care and dentistry, which are not directly related to marketing practices. Therefore, it is classified as 'Out of Scope' as it pertains more to healthcare and professional services rather than marketing applications.",0%,0%,0%,100%,0%
