Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Cited,classification,keywords,rationale,Feeling AI,Mechanical AI,Thinking AI,Out of Scope,Not Identified
Evaluation and decision making in social media marketing,Keegan B.J.; Rowley J.,2017,10.1108/MD-10-2015-0450,"Purpose: As organisations are increasing their investment in social media marketing (SMM), evaluation of such techniques is becoming increasingly important. The purpose of this paper is to contribute to knowledge regarding SMM strategy by developing a stage model of SMM evaluation and uncovering the challenges in this process. Design/methodology/approach: Interviews were conducted with 18 key informants working for specialist SMM agencies. Such informants are a particularly rich source, since they manage social media campaigns for a wide range of clients. An exploratory research was conducted and thematic analysis surfaced the key components of the SMM evaluation process and associated challenges. Findings: The SMM evaluation framework is developed. This framework has the following six stages: setting evaluation objectives, identifying key performance indicators (KPIs), identifying metrics, data collection and analysis, report generation and management decision making. Challenges associated with each stage of the framework are identified, and discussed with a view to better understanding decision making associated with social media strategies. Two key challenges are the agency-client relationship and the available social analytics tools. Originality/value: Despite an increasing body of research on social media objectives, KPIs and metrics, no previous study has explored how these components are embedded in a marketing campaign planning process. The paper also offers insights in the factors that make SMM evaluation complex and challenging. Recommendations for further research and practice are offered. © 2017, © Emerald Publishing Limited.",Agency-client relationship; Digital marketing; Social media analytics; Social media marketing; Social media marketing evaluation,Emerald Group Publishing Ltd.,scopus-recommendation,105,Thinking AI,"['social media marketing', 'evaluation', 'key performance indicators', 'metrics', 'data collection', 'analysis', 'decision making', 'challenges']","The abstract focuses on the evaluation of social media marketing strategies, emphasizing the analysis of key performance indicators and metrics, which aligns closely with market analysis and targeting aspects of Thinking AI. The development of an evaluation framework and the identification of challenges suggest a strategic approach to marketing analytics, further supporting the classification under Thinking AI.",0%,0%,100%,0%,0%
"Undergraduate perceptions of the knowledge, skills and competencies required of today's practicing marketer",Carter S.; Yeo A.C.-M.,2017,10.1108/HESWBL-12-2016-0084,"Purpose: The purpose of this paper is to investigate how students in a Malaysian context, as a result of their experience of a Higher Education Institution (HEI) undergraduate teaching and learning experience in the subject of Marketing, perceive the knowledge, skills and competencies required of a practicing marketer and, conversely, what curriculum developers need to do if there is a ""shortfall"". Design/methodology/approach: Based on a total sample of a UG student population from an Accountancy, Finance and Business Faculty, the primarily descriptive, positivist, cross-sectional study used inferential statistics to measure the relationship between the four components of marketing knowledge, skills and competencies (the marketing mix, performance, social and emotional competencies, and responsible decision making). Findings: Quantitative results revealed that all student perceptions of the requirements to be a ""fit for purpose"" marketer were highly correlated with requirements from the literature, subject benchmarks and practice with few exemptions. Research limitations/implications: The findings are based on one institution. Moreover, knowledge, skills and competency requirements by students' level of study and practitioner experience may vary by type of HEI, organisation and geographic location. Practical implications: Recommendations are made for curriculum development to address both employability and career development, particularly in terms of interdisciplinary co-operation and the teaching and learning of concepts. Originality/value: Using the student perceptions of the requirements for being a practicing marketer, HEIs can adjust/add to their curriculum by comparing these to documented sources from academia and practice and by making any necessary adjustments by course of study. © Emerald Publishing Limited.",Employability; Malaysia; Marketing knowledge; Skills and competencies; Student perceptions,Emerald Group Publishing Ltd.,scopus-recommendation,7,Not Identified,"['curriculum development', 'knowledge', 'skills', 'competencies', 'higher education', 'marketing education']","The abstract discusses the perceptions of students regarding the knowledge, skills, and competencies required for marketers and how curriculum developers can address any gaps. However, it does not focus specifically on emotional data, automated processes, or strategic analysis related to marketing as defined in the categories. The primary focus is on educational curriculum rather than direct applications of AI in marketing.",0%,0%,0%,0%,100%
Conflicts of interest in medicine. A systematic review of published and scientifically evaluated curricula; [Interessenkonflikte in der Medizin. Eine systematische Übersichtsarbeit zu publizierten und wissenschaftlich evaluierten Lehrangeboten],Weißkircher J.; Koch C.; Dreimüller N.; Lieb K.,2017,10.3205/zma001114,"Objective: Conflicts of interests resulting from interactions with pharmaceutical companies are pervasive in medicine and can result in an undue influence on physicians’ decision-making. The objective of this systematic review is to analyze published and scientifically evaluated curricula for medical students and residents regarding such conflicts of interest. We begin by describing the covered topics and teaching methods; afterwards we analyze the quality of the curricula using the published data on their evaluations and comparing the content with content recommended for such curricula. Methods: We searched Pubmed, Psyclnfo, EMBASE, OECD, WISO, SOWI and googlescholar up to and including the 5th of September 2016. Publications describing curricula for residents or medical students on the topic of conflicts of interest in medicine and evaluating them for their effects on the participants’ learning were included. We analyzed the covered topics and the teaching methods used and compared them with recommendations by the American Medical Students’ Association (AMSA) and Health Action International (HAI). Results: The literature search resulted in 20 publications that fulfilled our search criteria. In five trials, a control group was used, in no trial the participants were randomized to intervention or control group. 16/20 published curricula primarily covered marketing strategies by pharmaceutical companies, especially the interaction with pharmaceutical sales representatives (PSRs). Most curricula only covered a limited number of topics recommended by AMSA/HAI. The most frequent teaching method was a group discussion, which was used in 18/20 curricula; all curricula used at least one interactive teaching method. The evaluation of the curricula was heterogeneous in results as well as design. Some publications described a change of attitudes toward a stronger skepticism regarding interactions with pharmaceutical companies. Four publications described improved knowledge, one publication described a change in behavior toward a reduction of the acceptance of gifts. Conclusion: The trials conducted to this date regarding curricula on conflicts of interests are methodologically flawed and the described curricula lack important topics beyond marketing strategies of pharmaceutical companies. In addition, there are no data so far on the sustainability of the courses’ effects on participants* behavior. It is therefore necessary to develop a model curriculum that covers a broader variety of topics and to evaluate it using a well thought-out methodology to create a foundation for the further improvement of teaching conflicts of interest in medicine. © 2017 Weißkircher et al.",Advertising as topic; Conflict of interest; Curriculum; Drug industry; Medical education; Medical/psychology students,Gesellschaft fur Medizinische Ausbildung,scopus-recommendation,12,Out of Scope,"['conflicts of interest', 'medical education', 'pharmaceutical companies', 'curricula', 'teaching methods']","The abstract discusses the evaluation of medical curricula related to conflicts of interest in medicine, particularly focusing on the influence of pharmaceutical companies on physicians' decision-making. This topic is primarily related to healthcare education rather than marketing. The content does not align with any of the marketing-focused categories, as it does not involve automated processes, emotional data analysis, or strategic market analysis.",0%,0%,0%,100%,0%
Competitive analysis of social media data in the banking industry,Afolabi I.T.; Ezenwoke A.A.; Ayo C.K.,2017,10.1504/IJIMA.2017.085644,"Recently, most companies interact more with their customers through the social media, particularly Facebook and Twitter. This has made large amount of textual data freely available on the internet for competitive intelligence analysis, which is helping reposition more and more companies for better profit. In order to carry out competitive intelligence, financial institutions need to take note of and analyse their competitor's social media sites. This paper, therefore, aims to help the banking industry in Nigeria understand how to perform a social media competitive analysis and transform social media data into knowledge, which will form the foundation for decision-making and internet marketing of such institutions. The study describes an in-depth case study which applies text mining to analyse unstructured text content on Facebook and Twitter sites of the five largest and leading financial institutions (banks) in Nigeria: Zenith Bank, First Bank, United Bank for Africa, Access Bank and GTBank. Analysing the social media content of these institutions will increase their competitive advantage and also lead to more profit for the banking institutions in question. The results obtained from this research showed that text mining is able to reveal uncommon and non-Trivial trend for competitive advantage from social media data, and also provide specific recommendations to help banks maximise their competitive edge. © 2017 Inderscience Enterprises Ltd.",Banking; Clustering; Competitive intelligence; Facebook; Sentiment analysis; Social media; Text mining; Twitter,Inderscience Publishers,scopus-recommendation,19,Thinking AI,"['social media', 'competitive analysis', 'text mining', 'banking industry', 'competitive advantage', 'data analysis']","The abstract discusses the use of social media data and text mining for competitive analysis within the banking industry. It focuses on understanding competitor behavior and leveraging insights for strategic decision-making and marketing. This aligns closely with the 'Market analysis' and 'Targeting' aspects of Thinking AI, as it emphasizes identifying competitive advantages and improving market positioning based on analytical insights.",0%,0%,100%,0%,0%
Model for measuring post-harvest technological capability of paddy farmers in dealing with climate change,Anujuprana A.H.; Machfud; Sutrisno; Suryani A.,2014,10.1504/IJTPM.2014.060158,"Indonesia has witnessed extreme weather conditions in various regions in recent times. In the early 2013, these conditions have caused flood in Karawang district. This extremity in climate conditions indicates that climate change has occurred. Climate change, in the form of high/low rainfall, erratic rainfall or changes in the rainy/dry season, has become problem to paddy farmers of Karawang district, who have faced increase in post-harvest losses of paddy. Technological capability of farmers is one of the main factors that play important role in tackling such conditions. Measurement of post-harvest technological capabilities of paddy farmers in dealing with climate change is carried out using six criteria, such as the production capability, investment capability, capability to make small changes, capability to make major changes, marketing capability, and capability to create network. The methods used to measure the technological capabilities are the Analytical Hierarchy Process (AHP) and Non-Numeric Multi Expert Multi Criteria Decision Making (MEMCDM). This paper studies the level of post-harvest technological capabilities of farmers in dealing with climate change and provides technology policy recommendation. © 2014 Inderscience Enterprises Ltd.",Climate change; Level of technological capabilities; Policy recommendation; Technological capability,Inderscience Publishers,scopus-recommendation,0,Out of Scope,"['climate change', 'paddy farmers', 'post-harvest losses', 'technological capabilities', 'Analytical Hierarchy Process', 'Non-Numeric Multi Expert Multi Criteria Decision Making']","The abstract discusses the impact of climate change on paddy farmers in Indonesia and the technological capabilities required to handle post-harvest losses. It focuses on agricultural technology and does not relate to marketing applications of AI. The context is primarily environmental and agricultural, which falls outside the marketing domain.",0%,0%,0%,100%,0%
"Divergence and convergence of commercial and scientific priorities in drug development: The case of Zelmid, the first SSRI antidepressant",Mulinari S.,2015,10.1016/j.socscimed.2015.06.020,"Based on a realist conceptualization of interests, this paper explores how commercial and scientific priorities appear to have converged and diverged during the development of the antidepressant Zelmid. The drug represents the first of the selective serotonin reuptake inhibitors (SSRIs) to reach the market. Zelmid was synthesized in 1971 and launched by the Swedish firm Astra in 1982, but subsequently withdrawn the next year because of adverse neurological effects. This paper draws on in-depth interviews with scientists representing both industry and academia who had high-level involvement in various phases of the project (experimental, pre-clinical and clinical), as well as on textual sources such as scientific articles and memoirs. Zelmid was a product of mechanism-based or ""rational"" drug discovery from the early 1960s and the associated intermingling of science and commerce. It is argued that both scientists and the pharmaceutical company shared an interest in embracing mechanism-based drug discovery because it simultaneously promised medico-scientific advances and profits. However, the intermingling of science and commerce also strained the relationship between scientific and commercial priorities further along the trajectory of the drug; for example, concerning issues such as dosage strategy and drug use in primary care, where corporate management allegedly took decisions contrary to the recommendations of both academic and company scientists. On such occasions the asymmetry in power became apparent in scientists' narratives: commercial considerations trumped those of science since, ultimately, decisions rest with management, not with scientists. In addition, temporality appears to be associated with the divergence of commercial and scientific priorities. While rare during experimental and pre-clinical phases, divergence was concentrated downstream to the clinical testing and post-marketing phases. It is hypothesized that a similar pattern of convergence and divergence of commercial and scientific priorities may exist in the trajectory of other drugs. © 2015 The Author.",Antidepressant; Drug development; History; Interests; Pharmaceutical industry; Psychiatry; SSRI; Sweden,Elsevier Ltd,scopus-recommendation,5,Out of Scope,"['antidepressant', 'scientific priorities', 'commercial priorities', 'drug discovery', 'clinical testing']","The abstract discusses the development of the antidepressant drug Zelmid, focusing on the convergence and divergence of scientific and commercial priorities in the pharmaceutical industry. This topic primarily relates to healthcare and pharmaceuticals rather than marketing applications. The concepts mentioned do not align with the definitions of Mechanical AI, Thinking AI, or Feeling AI, which are focused on marketing strategies, customer understanding, or automated processes in marketing contexts.",0%,0%,0%,100%,0%
When generation Y buys European wine: A consumer decision-making model,Geringer S.D.; Patterson D.M.; Forsythe L.M.,2014,,"Tne purpose of this paper is to examine the nine-buying decision-making process of U.S. Generation Y purchasers, when they select European wines. This is one of few empirical studies of U.S. Generation Ywine consumers and their nine purchasing decisions. Using the Howard Model of Consumer Decision Making, the researchers analyzed the significant factors Generation Y purchasers use as they make decisions about wine purchases. Generation Y respondents across the United States who were of legal drinking age were surveyed. In total 713 usable surveys were obtained. Tne researchers found that when Generation Y purchasers consider European Mines, the variables of consumer experience and brand familiarity are significant to the decision process. In addition, the consumer search process helps to build brand familiarity. In turn, brand familiarity improves the consumer attitude which contributes to the intent to purchase wine. Tne results provide valuable information about Generation Y Mine purchasers and it is to these individuals the global wine industry is looking for market growth. European wineries and their associations can use this information to improve their promotional activities and better educate Generation Ypurchasers about their products as they develop marketing programs and positioning strategies Mithin the U.S. Wineries can also target other upon whom Generation Y purchasers rely for recommendations. This information will enable wineries to use their marketing funds more efficiently.",,Allied Academies,scopus-recommendation,3,Feeling AI,"['consumer experience', 'brand familiarity', 'consumer attitude', 'intent to purchase', 'promotional activities', 'educate']","The abstract focuses on understanding the decision-making process of Generation Y wine purchasers, emphasizing emotional factors like consumer experience and brand familiarity. It discusses how these elements shape consumer attitudes and purchasing intent, which aligns closely with the principles of Feeling AI that prioritize customer understanding and emotional engagement. The intent to improve promotional activities also suggests a focus on resonating with customer emotions and preferences.",60%,10%,30%,0%,0%
Open book practices in buyer-supplier relationships in India,Kumra R.; Agndal H.; Nilsson U.,2012,10.1108/08858621211207225,"Purpose: This paper seeks to explore how Indian buying firms practise an open book (OB) policy in supplier relationships in three industries, i.e. the vehicle industry, the construction industry and the information technology industry. It also aims to study determinants of open book practices. Design/methodology/approach: Application of the OB policy is operationalised as the nature of open book practices, the extent and stage of data disclosed, the form of data disclosed, the direction of data disclosed, the attitude towards cost data disclosed, and the purpose and conditions of data disclosed. Determinants of the open book policy comprise characteristics of the exchange, the product, the buyer, the supplier and the supply market. Qualitative data were collected in the form of 22 interviews with representatives of three buying organisations and several of their suppliers in order to build three case studies. Findings: The results suggest that the OB policy is used by buyers for diverse purposes ranging from strategic to operational, for example value engineering at the product development stage, to ensure supplier margins, for self improvements and cost reductions, and country entry decisions. Similarly, the data shared ranged from narrow to wide in scope and scale. Suppliers' attitudes ranged from fairly neutral to very negative towards open books. Power asymmetries, the number of alternative suppliers, product performance characteristics and value, incentives offered, and buyer efforts were found to influence OB practices. Practical implications: Experiences gained from employing an OB policy in vehicle manufacturing suggests that firms in other industries can better leverage the use of open books for joint problem solving, equitable profit sharing and supplier selection. Originality/value: The paper highlights that an OB policy can have broader applicability than recognised by many past studies and indicates that it can serve purposes of strategic decision-making. It can also be an integrated part of a buyer's risk reduction strategy. Further, the study provides specific recommendations for Indian companies with regard to the application of an open book policy. © Emerald Group Publishing Limited.",Buyer-seller relationships; Buyer-supplier relationships; Buyers; India; Open book policy; Relationship marketing,,scopus-recommendation,15,Thinking AI,"['open book policy', 'supplier relationships', 'strategic decision-making', 'cost reductions', 'data disclosure', 'buyer-supplier exchange']","The abstract discusses how Indian buying firms implement an open book policy in supplier relationships across different industries, focusing on strategic purposes such as cost reductions, supplier margin assurance, and value engineering. The analysis of determinants influencing open book practices indicates a market analysis perspective, aligning with the Thinking AI category, which focuses on market analysis and strategic decision-making. The findings highlight the strategic implications of the OB policy, which resonates with the objectives of thinking AI applications.",0%,0%,100%,0%,0%
"Dynamic marketing budgeting for platform firms: Theory, evidence, and application",Sridhar S.; Mantrala M.K.; Naik P.A.; Thorson E.,2011,10.1509/jmr.10.0035,"Few studies address the marketing budgeting problems of platform firms operating in two-sided markets with cross-market network effects, such that demand from one customer group in the platform influences the demand from the other customer group. Yet such firms (e.g., newspapers whose customers are both subscribers and advertisers) are prevalent in the marketplace and invest significantly in marketing. To enable such firms to make effective marketing decisions, the authors delineate the desired features of a platform firm's marketing response model, specify a new response model, and validate it using market data from a local newspaper. The results show that the firm faces reinforcing cross-market effects, its demand from both groups depends on marketing investments, and the model exhibits good forecasting capability. The authors use the estimated response model to determine optimal marketing investments over a finite planning horizon and find that the firm should significantly increase its newsroom and sales force investments. With this modelbased recommendation, the firm's management increased its newsroom budget by 18%. Further normative analysis sheds light on how crossmarket and carryover effects alter classical one-sided marketing budgeting rules. © 2011, American Marketing Association.",Kalman filter; Marketing budgeting; Marketing dynamics; Twosided markets,American Marketing Association,scopus-recommendation,56,Thinking AI,"['marketing budgeting', 'cross-market effects', 'demand', 'forecasting capability', 'optimal marketing investments']","The abstract discusses a marketing response model specifically designed for platform firms operating in two-sided markets. It focuses on analyzing how marketing investments impact demand from different customer groups, which aligns with market analysis and strategic decision-making characteristic of Thinking AI. The findings lead to recommendations for optimal marketing investments, indicating a strategic analysis in marketing budgeting rather than mechanical data collection or emotional understanding.",0%,0%,100%,0%,0%
Empire and romance: Movie-induced tourism and the case of the sissi movies,Peters M.; Schuckert M.; Chon K.; Schatzmann C.,2011,10.1080/02508281.2011.11081317,"Recent literature discusses movies and television as determinants of destinations’ image formation influencing tourists’ travel decisions. However, there still exists a lack of knowledge regarding the details of such screen-related influences on travel behaviour. This study attempts to shed light on these screen-related aspects and their role in influencing travel decisions and travel behaviour at the destination. In particular, it examines the role of the AustroGerman Sissi movies in attracting visitors to Vienna (Austria). The movies were shot during the 1950s and Vienna served as a major set for the movie. Based on a review of the major literature in the field of movie-induced tourism and the empirical survey the authors are able to derive implications for destination marketing and further research recommendations. Questionnaires were distributed amongst visitors of Sissi-related heritage sites. The findings support the importance of movie-induced tourism by illustrating that the Sissi movies contributed to travellers’ choice to visit Vienna and the film location. © 2011 Tourism Recreation Research.",Destination images; Movie-induced tourism; Sissi; Travel decisions,Taylor and Francis Ltd.,scopus-recommendation,21,Feeling AI,"['tourism', 'movie-induced', 'travel decisions', 'destination marketing', 'customer understanding']","The abstract discusses the influence of movies on tourists' travel decisions and behavior, emphasizing the emotional connection and significance of cultural representations in shaping destination perceptions. This aligns closely with the 'Feeling AI' category, which focuses on understanding customer emotions and preferences in relation to marketing strategies. The findings about the Sissi movies demonstrate how they resonate with travelers' emotional needs and can attract visitors to Vienna.",70%,10%,20%,0%,0%
The role of demographics in patients' perceptions towards the quality of health care services provided at public hospitals in Damascus,Al-Khalil A.; Mahmoud A.B.,2012,,"The assessment of health care service quality is considered one of the important indicators utilized by decision makers in the process of enhancing and developing the quality of the health care services provided through hospitals. This study aims at assessing patients' perception towards the quality of health care services provided at the public hospitals affiliated to the Syrian ministry of health in Damascus. The results of (677) valid questionnaires revealed that patients had perceived positively the three dimensions of health care service quality which are: ""Health Care"", ""Health Personnel"", and ""Health Facilities"". It was also found that female lower educated patient would hold less positive perceived quality for the health care services than other categories of patients do. Recommendations are discussed later. © EuroJournals, Inc. 2012.",Health care service Perceived Quality; Health Marketing; Quality,,scopus-recommendation,3,Out of Scope,"['health care service quality', ""patients' perception"", 'public hospitals', 'health care dimensions', 'health personnel', 'health facilities']","The abstract discusses the assessment of health care service quality and patients' perceptions in public hospitals. It focuses on healthcare services, which is not related to marketing applications of AI. Therefore, it falls under the Out of Scope category.",0%,0%,0%,100%,0%
Acquisition and strategic use of competitive intelligence,Yap C.S.; Abdul Rashid M.Z.,2011,,"This study investigates the current status of competitive intelligence (CI) practices in Malaysia, and how managers acquire and use CI from various sources. Data are collected through mail questionnaire survey from 123 companies listed on Bursa Malaysia. More than half of the surveyed companies have a formal CI unit in their organisation. These units are mostly located within the marketing or market research or corporate planning department and has been established from 5 to 9 years. On average, 2 to 5 full-time personnel are assigned to take charge of CI activities. The top three sources managers acquire CI are newspapers and periodicals, the Internet and extranets, and customers. Whereas, the top three sources where CI is used in strategic decision making are customers, competitors, and newspapers and periodicals. In terms of source category, while the frequency of acquiring CI is higher from external impersonal sources, the frequency of using external and personal sources in strategic decision making is significantly higher than internal and impersonal sources. The article includes implications and recommendations for future studies. © 2003, Faculty of Computer Science & Information Technology, University of Malaya.",Competitive intelligence practices; Intelligence acquisition; Intelligence sources; Intelligence use; Malaysia; Strategic decision making,,scopus-recommendation,7,Thinking AI,"['competitive intelligence', 'strategic decision making', 'market analysis', 'customers', 'competitors']","The abstract discusses the practices of competitive intelligence (CI) in marketing, focusing on how managers acquire and use CI for strategic decision making. This aligns with the 'Thinking AI' category, which emphasizes market analysis and the use of marketing analytics to identify competitors and competitive advantages. The sources of CI mentioned (newspapers, internet, customers) indicate an analytical approach to understanding the market and making informed decisions based on acquired data.",0%,0%,100%,0%,0%
The effects of blogger recommendations on customers' online shopping intentions,Hsu C.-L.; Lin J.C.-C.; Chiang H.-S.,2013,10.1108/10662241311295782,"Purpose: Blogging has become part of a consumer's decision making process when shopping online; however, the understanding of blog recommendation's effect on consumer purchase decision is still vague. The purpose of this study is to examine whether the blog reader's trusting belief in the blogger is significant in relation to the perceived usefulness of the blogger's recommendations; and how the blog reader's perceptions influence his/her attitude and purchasing behavior online. The moderating effect of blogger's reputation on readers' purchasing intentions is also tested. Design/methodology/approach: Based on various theories, a model was proposed in this study. A survey involving 327 blog readers as participants was analyzed in the empirical study to investigate whether the usefulness of bloggers' recommendations and trusting beliefs toward blogger had influence on consumers' attitudes and behavioral intentions toward online shopping. Findings: The results indicated that perceived usefulness of bloggers' recommendations and trust had significant influential effect on blog users' attitude towards and intention to shop online. Moreover, the findings showed that different determinants affected the users of perceived-high-reputation and perceived-low-reputation blogs. Originality/value: The findings suggest bloggers' electronic word-of-mouth (eWOM) to be a promising marketing strategy for increasing sales. The marketers should provide free trial products and services to the perceived-high-reputation bloggers who, as valued opinion leaders, will influence and prompt others to shop online through a trusting effect. As for perceived-low-reputation bloggers, the marketing strategists should strive to emphasize the usefulness of products and services being marketed, so these perceived-low-reputation bloggers can focus more on describing the advantages and benefits of products or services discussed in their blogs. © Emerald Group Publishing Limited.",Blogging; Blogs; Consumer behaviour; Electronic commerce; Online shopping; Recommendations; Reputation; Trust,,scopus-recommendation,268,Feeling AI,"['trust', 'attitude', 'purchasing behavior', 'perceived usefulness', ""blogger's reputation""]","The abstract focuses on the emotional and relational aspects of consumer behavior influenced by bloggers' recommendations. It highlights the importance of trust and perceived usefulness in shaping consumers' attitudes and purchasing decisions, which aligns with the objectives of Feeling AI to understand customer emotional needs and tailor experiences. The findings suggest a significant emotional engagement with the content provided by bloggers, particularly regarding their reputation, which further emphasizes the emotional connection in consumer decision-making.",60%,10%,30%,0%,0%
When does retargeting work? Information specificity in online advertising,Lambrecht A.; Tucker C.,2013,10.1509/jmr.11.0503,"Firms can now offer personalized recommendations to consumers who return to their website, using consumers' previous browsing history on that website. In addition, online advertising has greatly improved in its use of external browsing data to target Internet ads. Dynamic retargeting integrates these two advances by using information from the browsing history on the firm's website to improve advertising content on external websites. When surfing the Internet, consumers who previously viewed products on the firm's website are shown ads with images of those same products. To examine whether this is more effective than simply showing generic brand ads, the authors use data from a field experiment conducted by an online travel firm. Surprisingly, the data suggest that dynamic retargeted ads are, on average, less effective than their generic equivalents. However, when consumers exhibit browsing behavior that suggests their product preferences have evolved (e.g., visiting review websites), dynamic retargeted ads no longer underperform. One explanation for this finding is that when consumers begin a product search, their preferences are initially construed at a high level. As a result, they respond best to higher-level product information. Only when they have narrowly construed preferences do they respond positively to ads that display detailed product information. This finding suggests that in evaluating how best to reach consumers through ads, managers should be aware of the multistage nature of consumers' decision processes and vary advertising content along these stages. © 2013, American Marketing Association.",Construal level theory; Field experiments; Online advertising; Online decision process; Retargeting,American Marketing Association,scopus-recommendation,345,Thinking AI,"['personalized recommendations', 'browsing history', 'dynamic retargeting', 'consumer preferences', 'advertising content', 'field experiment', 'market analysis']","The abstract discusses the use of dynamic retargeting and personalized advertisements based on consumer browsing history, indicating a focus on targeting and personalization in marketing strategies. The findings suggest that understanding consumer behavior and preferences is crucial for effective advertising, which aligns with market analysis and targeting aspects of Thinking AI.",10%,15%,75%,0%,0%
Improved scale development in marketing: An empirical illustration,Terblanche N.S.; Boshoff C.,2008,10.1177/147078530805000108,"Far too often marketing instruments are used in research without sufficient evidence of their reliability and validity. As a result conclusions are drawn, recommendations offered and managerial decisions made, based on empirical results that are often contradicted by follow-up studies, or are simply false. Correct measurement using valid and reliable scales is not just a 'nice to have' in marketing research - it is crucial. This study highlights the limitations of more conventional methods of scale development, and empirically illustrates how marketing researchers can improve the construct validity of their measuring scales by using contemporary techniques such as structural equation modelling. © 2008 The Market Research Society.",,Market Research Society,scopus-recommendation,29,Thinking AI,"['reliability', 'validity', 'construct validity', 'measurement', 'marketing research', 'empirical results', 'structural equation modelling']","The abstract discusses the importance of reliable and valid measurement scales in marketing research, emphasizing the need for improved construct validity through modern techniques like structural equation modelling. This aligns with the 'Thinking AI' category, which focuses on market analysis and the strategic application of data to improve marketing outcomes.",0%,0%,100%,0%,0%
Marketing with integrity: Ethics and the service-dominant logic for marketing,Abela A.V.; Murphy P.E.,2008,10.1007/s11747-007-0062-0,"This paper examines a tendency within existing marketing scholarship to compartmentalize ethical issues. It also shows how this tendency can cause ethical tensions and conflicts in marketing practice. The emerging service-dominant (S-D) logic for marketing, as proposed by Vargo and Lusch, is explored as an example of an approach to marketing that overcomes this tendency. The S-D logic is found to be a positive development for marketing ethics because it facilitates the seamless integration of ethical accountability into marketing decision-making. Specific recommendations are made for improving the ethical climate in marketing using marketing performance measurement theory and practice. © Academy of Marketing Science 2007.",Ethical violations; Ethics; Integrity; Marketing ethics; Marketing performance measurement; Service-dominant logic,,scopus-recommendation,151,Feeling AI,"['ethical issues', 'ethical tensions', 'ethical accountability', 'ethical climate', 'customer needs']","The abstract discusses ethical issues in marketing and how they can create tensions and conflicts, which suggests a focus on customer understanding and emotional needs. The exploration of service-dominant logic emphasizes integrating ethical accountability into marketing, which aligns with understanding and meeting customer emotional needs and wants. This aligns with the 'Feeling AI' category, as it involves understanding customer emotions and ethical considerations.",60%,10%,20%,0%,10%
Marketing-mix recommendations to manage value growth at P&G Asia-Pacific,Kumar V.; Fan J.; Gulati R.; Venkat P.,2009,10.1287/mksc.1080.0477,"Procter & Gamble (P&G) Asia-Pacific is interested in managing value growth. Only after fully understanding the true effects of the marketing-mix variables can P&G managers make strategic decisions answering questions such as the following: (1) Are the P&G brands in the detergent market inelastic or elastic with respect to price? How has the price elasticity changed over time? Can P&G increase the price of its brands to gain value growth? (2) What are the price, distribution, and sizing combinations needed to achieve the desirable value growth? (3) How can P&G gain market share from its competitors without cannibalizing its own brands? P&G Asia-Pacific approached us to develop a value growth framework to answer these questions. To generate the answers for the above questions, we develop a three-step weighted random coefficient estimator that captures the heterogeneity across cross sections (different stock-keeping units and states) and the endogeneity of distribution. Based on the parameter estimates, we provide strategic recommendations to P&G for a field test to validate our suggestions. We developed a simulator for P&G managers so that they can generate appropriate marketing-mix strategies for achieving the desired value growth. As a result, P&G gained over $39 million in value growth over a one-year period by implementing the recommendations from our modeling approach. © 2009 INFORMS.",Distribution; Marketing mix; Price elasticity; Random coefficient model; Revenue; Sales value; Sales volume; System of equations,,scopus-recommendation,12,Thinking AI,"['value growth', 'price elasticity', 'market share', 'marketing-mix', 'strategic recommendations', 'market analysis']","The abstract discusses the development of a framework for Procter & Gamble to understand and manage value growth through analysis of marketing-mix variables such as price elasticity and market share strategies. This aligns closely with the Thinking AI category, which focuses on market analysis and the use of marketing analytics to derive strategic recommendations. The mention of a simulator for generating marketing strategies further supports this classification.",0%,0%,100%,0%,0%
Fuzzy quality attributes for evaluating Internet marketing system performance,Shih Y.-Y.; Hu J.-S.,2008,10.1080/14783360802351546,"Electronic commerce (EC) is an important issue both for research and in the real business world. In addition, the Internet is a new and rapidly growing marketing channel for companies developing B2B (Business to Business) or B2C (Business to Customers) electronic commerce. To obtain rewards from EC, dot-com companies should develop their marketing performance effectively to attract customers' attention toward purchasing goods and to provide satisfying service for customers on the Internet. But not all the dot-com companies are successful, many factors will affect the enterprise operation. Thus, the purpose of this paper is to establish a multiple attribute decision-making (MADM) framework for assessing and evaluating the marketing performance of Internet bookstore companies in Taiwan. Based on the hierarchical structure, a mixed MADM method with non-additive and additive fuzzy measurement is used to show the relative importance of quality attributes. Seven real cases are then used as illustrative the alternatives to demonstrate the synthesis decisions under the application of a mixed mode of both MADM methods. The study shows that the safety of the payment mechanism is the most important quality attribute to develop marketing performance. Furthermore, several practical implications and recommendations are also discussed.",Analytical hierarchy process (AHP); Electronic commerce (EC); Fuzzy integral; Fuzzy measure; Internet bookstore; Multiple attribute decision making (MADM); Quality attributes,,scopus-recommendation,8,Thinking AI,"['marketing performance', 'multiple attribute decision-making', 'customer attention', 'payment mechanism']","The abstract discusses the establishment of a framework for assessing and evaluating marketing performance specifically for Internet bookstore companies. This involves a strategic analysis of quality attributes using a mixed decision-making method, which aligns with the 'Market analysis' focus of Thinking AI. The emphasis on evaluating marketing performance and understanding customer needs through specific attributes indicates a strategic approach rather than just automated processes or emotional understanding.",5%,10%,80%,0%,5%
