Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Cited,classification,keywords,rationale,Feeling AI,Mechanical AI,Thinking AI,Out of Scope,Not Identified
"The perceived effectiveness of persuasive messages: Questions of structure, referent, and bias",Dillard J.P.; Ye S.,2008,10.1080/10810730701854060,"To gain a sense of the persuasive efficacy of a message prior to implementation of a campaign, researchers often gather judgments of perceived effectiveness (PE). At present, they do so without much knowledge of the conceptual meaning or empirical properties of PE. In the spirit of construct explication, we report a study intended to address a series of questions about PE. Using student (N = 155) and community samples (N = 100), we found the following: (a) PE is a two-dimensional judgment involving global evaluations of message impact and specific judgments of message attributes, but it may be reducible to a single second-order factor, (b) most individuals reported using more than one referent (i.e., person or group) when making PE judgments, but the choice of referents varies by message and judge, and (c) judgments of PE are biased upward as a function of the number of referents chosen. Suggestions are offered for enhancing the validity of PE judgments in formative campaign research. Copyright © Taylor & Francis Group, LLC.",,,scopus-prediction,54,Thinking AI,"['persuasive efficacy', 'perceived effectiveness', 'message impact', 'judgments', 'evaluations']","The abstract discusses the study of perceived effectiveness (PE) in marketing messages, which involves analyzing how individuals evaluate the impact and attributes of these messages. This aligns with the focus on market analysis and targeting in the Thinking AI category, as it addresses how judgments can be influenced by different referents and the overall effectiveness of a marketing message. The emphasis on understanding the dimensions of PE and its implications for campaign research further supports this classification.",10%,0%,90%,0%,0%
The truth is out there! How external validity can lead to better marketing decisions,Rogers G.; Soopramanien D.,2009,10.2501/S1470785309200402,"Marketing managers typically have to use and integrate many pieces of data and marketing intelligence when taking decisions such as whether to launch a product and, if so, at what price. Conjoint experiments and analysis remain popular marketing research tools with business practitioners to test and measure how the market will react to different actions. There is a growing body of work that focuses on, first, how to construct the experiments so that they better represent real market conditions and, second, the use of sophisticated model specifications that provide information on consumers' responses. The market researcher typically uses internal validation for model validity - a comparison of model prediction and within-sample holdout data. We contend in this paper that customers and users of market research information need to adopt a different and wider meaning of validity, referred to as external validity, to facilitate improved decision making. In this research, a case study is used as an example to demonstrate how marketing managers can use the information from a choice-based conjoint derived choice model differently depending on the manner in which the model validation is carried out. © 2009 The Market Research Society.",,Market Research Society,scopus-prediction,3,Thinking AI,"['conjoint experiments', 'model validation', 'market conditions', 'consumer responses', 'decision making']","The abstract discusses the use of conjoint experiments and models to analyze market responses and improve decision-making processes in marketing. This aligns with the Thinking AI category, which focuses on market analysis and strategic decision-making based on data. The emphasis on model validation and understanding consumer responses supports this classification.",0%,0%,100%,0%,0%
Measuring the influence of individual preference structures in group decision making,Arora N.; Allenby G.M.,1999,10.2307/3152001,"Group purchase decisions are affected by the preference structures of individual members and the influence they have in the group. In this article, the authors develop a hierarchical Bayes model of group decision making that yields individual estimates of influence at the product attribute level. The authors show that the distribution of these estimates provides useful information for effectively managing marketing activities. In addition, the proposed model relates the measures of influence to covariates useful for identifying high-influence individuals. Predictive tests demonstrate that the proposed model, using an ""inferred"" measure of influence, leads to more accurate predictions than alternative measures.",,American Marketing Association,scopus-prediction,83,Thinking AI,"['group purchase decisions', 'influence', 'individual estimates', 'product attribute level', 'marketing activities', 'high-influence individuals', 'predictive tests']","The abstract discusses a hierarchical Bayes model that analyzes group decision-making, focusing on individual influence in marketing contexts. This aligns with the Thinking AI category, which emphasizes market analysis, targeting, and the use of predictive models to enhance marketing effectiveness. The mention of identifying high-influence individuals and improving predictive accuracy directly relates to strategic analysis and targeting within marketing.",5%,10%,85%,0%,0%
Performance-measurement system design and functional strategic decision influence: The role of performance-measure properties,Artz M.; Homburg C.; Rajab T.,2012,10.1016/j.aos.2012.07.001,"Although conceptual research in the accounting literature suggests that the use of performance-measurement systems affects the influence of organizational actors, empirical evidence for this suggestion is largely limited to anecdotal evidence and a few qualitative case studies. Drawing on institutional theory, we develop predictions that link the use of performance measures to the influence of functional subunits in strategic decision making. Our research model tests the effects of two types of performance-measure use on functional strategic decision influence: (1) decision-facilitating use and (2) use for accountability. Moreover, we propose that the effects of using performance measures for these two purposes depend on the reliability and functional specificity of the measures the functional subunits use. We empirically test our hypotheses and a research question with survey data from 192 marketing directors of German firms. We find that the effect of performance-measure use on functional strategic decision influence depends on the two properties of the performance measures. We find no significant effects when these properties are not considered. However, decision-facilitating use of performance measures has a positive effect on functional strategic decision influence when the measures are specific to the functional subunit. With respect to the use of performance measures for accountability we find countervailing effects, as the effect on functional strategic decision influence is positive when the measures are more reliable but negative when they are more specific to the functional subunit. We discuss these findings in light of existing evidence and theory. © 2012 Elsevier Ltd.",,,scopus-prediction,54,Thinking AI,"['performance-measurement systems', 'strategic decision making', 'decision-facilitating use', 'accountability', 'functional strategic decision influence', 'market analysis']","The abstract discusses the impact of performance measurement systems on strategic decision-making within organizations, specifically focusing on how these measures influence functional subunits. This aligns closely with the 'Thinking AI' category, which emphasizes market analysis and decision-making processes. The research conducted aims to understand competitive advantages and the effects of different types of performance measure use, indicating a strategic analysis of marketing decisions.",0%,0%,100%,0%,0%
Not complacent but scared: another look at the causes of strategic inertia among successful firms from a regulatory focus perspective,Rusetski A.; Lim L.K.S.,2011,10.1080/0965254X.2011.557743,"While complacency is the most commonly offered explanation for the lack of strategic change among successful firms, research in management psychology suggests otherwise. Based on regulatory focus theory, we propose that competitive success prompts an increased sense of responsibility in managers, causing them to assume a defensive attitude and to concentrate on preserving the status quo instead of becoming complacent. Data collected from the Markstrat simulation support our predictions. The findings imply that efforts to encourage strategic change by pressurizing managers will backfire, because they will aggravate managers' defensive attitude. Instead, firms should loosen the pressure on managers and allow them to experiment with innovative strategies. © 2011 Copyright Taylor and Francis Group, LLC.",decision making; marketing strategy; Markstrat; regulatory focus; strategic inertia,,scopus-prediction,6,Thinking AI,"['strategic change', 'competitive success', 'defensive attitude', 'status quo', 'managerial responsibility', 'innovation']","The abstract discusses the impact of competitive success on managerial attitudes and the implications for strategic change within firms. This aligns with the focus of Thinking AI on market analysis and targeting, as it emphasizes understanding competitive dynamics and the need for strategic adjustments. The findings suggest that pressure on managers could inhibit necessary strategic changes, which relates to analytical thinking in marketing strategies.",0%,0%,100%,0%,0%
Compatibility effects in evaluations of satisfaction and loyalty,Auh S.; Johnson M.D.,2005,10.1016/j.joep.2003.10.002,"The goal of this research is to help understand the difference between satisfaction and loyalty based on the nature of the judgment tasks involved. By drawing on the notion of the prediction- decision inconsistency, we posit satisfaction as a consumption/experience utility and loyalty as a decision utility to explain the missing link between satisfaction and loyalty. An important assumption that may be driving the prediction-decision inconsistency, but has not been addressed, is the different criteria that consumers use in arriving at the two different types of utilities. The authors argue that this difference affects the compatibility, and resulting influence, of quality versus price information on satisfaction and loyalty evaluations. An empirical study of 183 firms using data from the American Customer Satisfaction Index is reported which supports the proposed compatibility effects. Implications for marketing theory and practice are discussed. © 2003 Elsevier B.V. All rights reserved.",Compatibility effects; Customer satisfaction; Loyalty,,scopus-prediction,79,Feeling AI,"['satisfaction', 'loyalty', 'consumer judgment', 'quality', 'price', 'emotional preferences']","The abstract discusses the distinction between consumer satisfaction and loyalty, emphasizing emotional and experiential aspects of consumer judgment. It highlights how these judgments are influenced by different criteria, particularly the impact of quality versus price on satisfaction and loyalty evaluations. This aligns closely with the 'Feeling AI' category, which focuses on understanding customer emotions and tailoring strategies accordingly.",70%,10%,20%,0%,0%
"Investment, capital structure, and complementarities between debt and new equity",Stenbacka R.; Tombak M.,2002,10.1287/mnsc.48.2.257.260,"We study simultaneous investment and financing decisions made by incumbent owners in the presence of capital market imperfections. We present a theory for how the optimal combination of debt and equity financing depends on the firm's internal funds. We identify complementarities between the two financial instruments. We test these predictions empirically with panel data on 3,119 corporations in the COMPUSTAT database. Our estimates using instrumental variable techniques support our theoretical predictions regarding the link between internal funds and capital investments, as well as the interaction effects between debt and new equity. We explore implications for managers, financiers, and policy makers.",Capital Structure; Complementarities; Financial Constraints; Investments,INFORMS Inst.for Operations Res.and the Management Sciences,scopus-prediction,15,Out of Scope,"['investment', 'financing decisions', 'capital market imperfections', 'debt', 'equity financing', 'internal funds', 'panel data', 'corporations']","The abstract discusses investment and financing decisions made by corporations, focusing on capital market imperfections and the relationship between debt and equity financing. This topic relates primarily to financial decision-making rather than marketing applications. Therefore, it does not fit within the defined marketing-related categories.",0%,0%,0%,100%,0%
Managerial risk perceptions of international entry-mode strategies: The interaction effect of control and capability,Forlani D.; Parthasarathy M.; Keaveney S.M.,2008,10.1108/02651330810877225,"Purpose - The primary purpose of this paper is to investigate how opportunity for control and firm capability interact to moderate the amount of risk that managers associate with various international entry-mode strategies. A secondary goal is to investigate how managers perceive the need to retain control over three core functional areas (marketing, production, and R&D) when making entry-mode decisions. Design/methodology/approach - A field experiment design was implemented in a sample of US business owner/executives. Using an online data collection method, the study asked a sample of small-business owners and managers to assess the amount of risk they associated with three modes of entering the Japanese market: non-ownership (export), equal partnership (50/50 joint-venture), and sole-ownership. They were also asked how much control they needed to retain over R&D, production, and marketing for the venture to be successful. Findings - Ownership-provided control interacts with capability to influence managerial risk perceptions. Managers in lower-capability firms see the least risk in the non-ownership entry mode while those in higher-capability firms see the least risk in the equal-partnership entry mode. Managers believe that for a new venture in a foreign market to be successful, control should be retained over the R&D function, regardless of entry mode. Research limitations/implications - The findings appear to reconcile some of the conflicting predictions of the transaction cost and resource-based theoretical perspectives, because it appears that international managers consider both control (internationalization theory) and capability (resource-based theory) when judging the perceived risk of an entry strategy. Practical implications - For firms that are incapable of managing in an international context, a low-control no-ownership entry mode is perceived as the least risky approach; for firms that have some capability for international management, then a partial-ownership mode such as a 50/50 joint-venture is perceived as having lower risk than no-ownership. In non-ownership and joint-venture type entry modes, managers are more apt to outsource the marketing function to an agent/partner, but not R&D. In contrast, managers believe that marketing needs to be maintained in-house when utilizing a sole-ownership entry mode. Originality/value - By illustrating the role of perceived risk in foreign-market entry-mode decisions and demonstrating how capabilities interact with ownership-provided control to moderate these perceptions, the paper's findings suggest that managers' risk perceptions may mediate the effects of firm-specific factors, and thus contributes significantly to both theory and practice. © Emerald Group Publishing Limited.",Japan; Market entry; Marketing decision making; Overseas trade; Risk management; Small enterprises,,scopus-prediction,43,Thinking AI,"['risk perceptions', 'international entry-mode strategies', 'managerial risk', 'control', 'firm capability']","The abstract discusses how managers perceive risk in relation to different international entry-mode strategies and how their capabilities influence these perceptions. The focus on managerial decision-making and strategy aligns with market analysis and targeting, which are key aspects of Thinking AI. The findings reconcile theoretical perspectives related to internationalization and resources, highlighting strategic decision-making processes.",0%,0%,100%,0%,0%
Giving the Expectancy-Value Model a Heart,Henning V.; Hennig-Thurau T.; Feiereisen S.,2012,10.1002/mar.20562,"Over the past decade, research in consumer behavior has debated the role of emotion in consumer decision making intensively but has offered few attempts to integrate emotion-related findings with established theoretical frameworks. This manuscript augments the classical expectancy-value model of attitude with a dimensional model of emotion. An experiment involving 308 college students who face actual purchase decisions shows that predictions of attitudes, behavioral intentions, and actual behavior can be improved through the use of the augmented model for both hedonic and utilitarian products. The augmented model has theoretical implications for marketing scholars as well as practical uses for marketers. © 2012 Wiley Periodicals, Inc.",,,scopus-prediction,23,Feeling AI,"['emotion', 'consumer behavior', 'purchase decisions', 'attitudes', 'behavioral intentions']","The abstract discusses the integration of emotional aspects with consumer decision-making, particularly focusing on how emotions influence attitudes and intentions in purchasing. This aligns closely with the Feeling AI category, which emphasizes understanding customer emotional needs and tailoring marketing strategies accordingly. The research also implies a need for marketers to consider emotional dimensions when developing positioning strategies.",70%,0%,30%,0%,0%
The role of public policies in reducing smoking and deaths caused by smoking in Vietnam: Results from the Vietnam tobacco policy simulation model,Levy D.T.; Bales S.; Lam N.T.; Nikolayev L.,2006,10.1016/j.socscimed.2005.08.043,"A simulation model is developed for Vietnam to project smoking prevalence and associated premature mortality. The model examines independently and as a package the effects of five types of tobacco control policies: tax increases, clean air laws, mass media campaigns, advertising bans, and youth access policies. Predictions suggest that the largest reductions in smoking rates will result from implementing a comprehensive tobacco control policy package. Significant inroads may be achieved through tax increases. A media campaign along with programs to publicize and enforce clean air laws, advertising bans and youth access laws would further reduce smoking rates. Tobacco control policies have the potential to make large dents in smoking rates, which in turn could lead to many lives saved. In the absence of these measures, deaths from smoking will increase. The model also helps to identify information gaps pertinent both to modeling and policymaking. © 2005 Elsevier Ltd. All rights reserved.",Cigarette smoking; Simulation model; Tobacco control policy; Vietnam,,scopus-prediction,46,Out of Scope,"['tobacco control policies', 'smoking prevalence', 'premature mortality', 'public health', 'tax increases', 'clean air laws', 'mass media campaigns']","The abstract focuses on a simulation model for tobacco control policies in Vietnam, addressing smoking prevalence and public health rather than any marketing-specific applications. The content is primarily related to health policy and does not involve marketing strategies or customer engagement, placing it outside the scope of the provided categories.",0%,0%,0%,100%,0%
