Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Cited,classification,keywords,rationale,Feeling AI,Mechanical AI,Thinking AI,Out of Scope,Not Identified
Using PLS-SEM and XAI for causal-predictive services marketing research,Goktas P.; Dirsehan T.,2025,10.1108/JSM-10-2023-0377,"Purpose: This study aims to redefine approaches to metrics in service marketing by examining the utility of partial least squares – structural equation modeling (PLS-SEM) and eXplainable Artificial Intelligence (XAI) for assessing service quality, with a focus on the airline industry. Design/methodology/approach: Using the Airline Passenger Satisfaction data set from Kaggle platform, this study applies PLS-SEM, facilitated by ADANCO software and XAI techniques, specifically using the SHapley Additive exPlanations TreeExplainer model. This study tests several hypotheses to validate the effectiveness of these methodological tools in identifying key determinants of service quality. Findings: PLS-SEM analysis categorizes key variables into Delay, Airport Service and In-flight Service, whereas XAI techniques rank these variables based on their impact on service quality. This dual-framework provides businesses a detailed analytical approach customized to specific research needs. Research limitations/implications: This study is constrained by the use of a single data set focused on the airline industry, which may limit generalizability. Future research should apply these methodologies across various sectors to enhance a broader applicability. Practical implications: The analytical framework offered here equips businesses with the robust tools for a more rigorous and nuanced evaluation of service quality metrics, supporting informed strategic decision-making. Social implications: By applying advanced analytics to refine service metrics, businesses can better meet and exceed customer expectations, ultimately elevating the societal standard of service delivery. Originality/value: This study contributes to the ongoing discourse on artificial intelligence interpretability in business analytics, presenting an innovative methodological guide for applying PLS-SEM and/or XAI in service marketing research. This approach delivers actionable insights, not only in the airline sector but also across diverse business domains seeking to optimize service quality. © 2024, Polat Goktas and Taskin Dirsehan.",Artificial intelligence (AI); Business analytics; Customer value; eXplainable artificial intelligence (XAI); Partial least squares (PLS); PLS-SEM; Service marketing; Service quality,Emerald Publishing,scopus-ai,0,Thinking AI,"['service quality', 'market analysis', 'strategic decision-making', 'determinants', 'customer expectations']","The abstract discusses the use of advanced analytical methods (PLS-SEM and XAI) to assess service quality in the airline industry. This aligns with the category of Thinking AI, which focuses on market analysis and strategic insights. The study aims to identify key determinants of service quality and provide actionable insights for businesses, which indicates a strategic analysis rather than just data collection or emotional understanding.",5%,10%,85%,0%,0%
The Impact of Generative AI on Syllabus Design and Learning,Kim H.; Koo T.K.B.,2024,10.1177/02734753241299024,"This research examines the impact of generative artificial intelligence (AI) on the perception of educational content quality, specifically by comparing AI-generated and human-generated course syllabi in marketing education. Results from four studies indicate a general preference for AI-generated syllabi, attributed to their greater perceived objectivity. This preference is more pronounced in conventional courses but diminishes in unconventional ones, suggesting that the unique aspects of these courses may reduce the advantages of generative AI. In addition, disclosing the AI authorship of syllabi significantly affects their perceived quality negatively, underscoring the impact of transparency on the acceptance of AI-generated educational materials. These findings highlight the potential of generative AI in educational content creation and its limitations in certain contexts. They offer valuable insights for enhancing educational practices and shaping policy decisions to enrich student experiences in the era of AI integration. © The Author(s) 2024.",AI integration; course syllabus; educational practices; generative AI; marketing education; student perceptions,SAGE Publications Inc.,scopus-ai,0,Not Identified,"['generative artificial intelligence', 'educational content quality', 'AI-generated syllabi', 'human-generated syllabi', 'perceived objectivity', 'disclosure', 'transparency']","The abstract discusses the impact of generative AI on educational content quality, specifically in the context of comparing AI-generated and human-generated syllabi. While it touches on perceptions and preferences, it does not clearly align with any marketing-focused applications as defined in the categories. The primary focus on education and content creation makes it difficult to classify within the marketing-specific AI applications.",0%,0%,0%,100%,0%
"The adoption of artificial intelligence powered workforce management for effective revenue growth of micro, small, and medium scale enterprises (MSMEs)",Kumar M.; Raut R.D.; Mangla S.K.; Ferraris A.; Choubey V.K.,2024,10.1080/09537287.2022.2131620,"Artificial intelligence (AI) has been used in various industries to provide innovative and intelligent features in micro, small and medium enterprises (MSMEs). Big industries started adopting AI for their HR and workforce management (WFM) activities, however, past literature suggests a lack of AI adoption in MSMEs. In the ongoing pandemic, a large number of job loss is reported in the literature. Thus, artificial intelligence-powered intelligent workforce management (WFM) may be critical during or post-pandemic to manage the huge employment in MSMEs. In this study, we develop and test a conceptual framework based on three areas where AI-powered WFM adoption for MSMEs revenue development has been highlighted. These are (a) risk management (workforce), (b) business and marketing, and (c) information exchange. Six hypotheses have been proposed and tested using structural equation modelling (SEM) with responses from 307 employees. According to the research findings, all of the offered hypotheses are significant. The findings suggest to MSME decision-makers that AI-powered WFM may help revenue growth, workforce risk reduction, intelligent business and marketing, and thoughtful, innovative, and safe information exchange. MSMEs are required to use AI in the information sharing that help in workforce risk management, business and marketing, and intelligent workforce management that scale-up the economic growth. © 2022 Informa UK Limited, trading as Taylor & Francis Group.",Artificial intelligence; business intelligence; intelligent information sharing; micro small and medium scale enterprises (MSMEs); risk intelligence,Taylor and Francis Ltd.,scopus-ai,24,Thinking AI,"['artificial intelligence', 'workforce management', 'risk management', 'business', 'marketing', 'information exchange', 'revenue growth']","The abstract discusses the adoption of AI in workforce management, particularly in the context of micro, small, and medium enterprises (MSMEs). It emphasizes the importance of AI in areas such as risk management and intelligent business and marketing, which aligns with the focus on market analysis and strategic targeting of Thinking AI. The findings suggest that AI can aid in revenue development and informed decision-making, reflecting the analytical aspects of Thinking AI.",0%,0%,100%,0%,0%
A Primer on Out-of-the-Box AI Marketing Mix Models,Estevez M.; Ballestar M.T.; Sainz J.,2025,10.1109/TEM.2024.3519172,"Marketing mix modeling (MMM) optimizes budget allocation and determines the return on advertising investment through market response analysis. MMM are vital tools to help marketers define their marketing strategies according to the firm's business and marketing objectives while reducing uncertainty in the decision-making process. As AI and automated MMM out-of-the-box packages gain popularity among marketers, it has become evident there is a theoretical and empirical gap in the understanding of the benefits and inconveniences of these new methods over traditional econometric models. To shed light on these questions, two different models using the same database from a telecommunications firm have been developed and tested using a traditional econometric model and Robyn, an AI-powered open-sourced MMM package from meta marketing science. The research compares both methods' development processes and subsequent outputs from different perspectives: technical, business, and practical. It shows the advantages and shortcomings of each, providing insightful recommendations for academics and practitioners to navigate through the process of adoption of econometric and AI models for budget allocation decision-making. Econometric models are easy to explain and replicate, while AI complexity from the combination of several methods, their parametrization, and the random initialization of iterations during training, hinders its explainability. © 1988-2012 IEEE.",Artificial intelligence; data analytics; machine learning; marketing analytics; marketing mix modeling,Institute of Electrical and Electronics Engineers Inc.,scopus-ai,0,Thinking AI,"['budget allocation', 'return on advertising investment', 'market response analysis', 'marketing strategies', 'econometric models', 'AI-powered models', 'business objectives', 'data analysis']","The abstract discusses marketing mix modeling (MMM) in the context of optimizing budget allocation and determining return on investment through market response analysis. This aligns with the focus on market analysis and strategic decision-making found in the Thinking AI category. The comparison between traditional econometric models and AI-powered models also reflects an analytical approach to identifying advantages and shortcomings in marketing strategies. Thus, the classification fits well within Thinking AI.",0%,0%,100%,0%,0%
The bounded intelligence of AI: Superficiality and deceivability,Ma H.; Su M.,2024,10.1016/j.orgdyn.2024.101100,"Artificial Intelligence (AI) is typically designed to replace or augment human beings in making and executing decisions. In the domain of organizational management, AI has already found wide applications in many areas such as HR functions, marketing campaigns, competitive analysis, and strategy formulations, exerting increasing impacts on a host of executives and management professionals. Accurate and timely replicating or capturing the know-how of human decisions and actions becomes imperative, as AI has to be, at least as intelligent as, or even more intelligent than, those human actors whose data are being fed to AI during its training and learning iterations. Just as human beings are subject to bounded rationality due to their limited capacities in information processing, AI, too, is subject to bounded intelligence, in the sense that it could appear not as smart as expected, due to its limited capacities in replicating and capturing human expertise, to say nothing of augmenting or extending it. Such bounded intelligence of AI hinges on two underlying factors: superficiality and deceivability. Superficiality refers to the inability of AI to fully replicate human expertise during its learning process due to natural or technical barriers such as imperfect capturability, relational embeddedness, and time sensitivity. Deceivability refers to the inability of AI to accurately capture human expertise during its learning process due to human-actor-created barriers such as passive evasion, deliberate manipulation, and malicious sabotage. Understanding such boundedness of AI and the specific mechanisms of superficiality and deceivability will help us better appreciate the usefulness and limitations of AI and take measures to both remedy and utilize the bounded intelligence of AI. © 2024 Elsevier Inc.",Artificial intelligence; Bounded intelligence; Coping strategy; Deceivability; Superficiality,Elsevier Ltd,scopus-ai,0,Not Identified,"['Artificial Intelligence', 'bounded rationality', 'bounded intelligence', 'superficiality', 'deceivability', 'human expertise']","The abstract discusses the limitations and challenges of AI in replicating human decision-making processes, emphasizing concepts like bounded rationality and the inability of AI to fully capture human expertise. While it touches on aspects relevant to decision-making in organizational management, it lacks a clear focus on emotional understanding, automated marketing processes, or strategic analysis directly applicable to marketing. Therefore, it does not fit neatly into any of the defined categories.",0%,0%,0%,0%,100%
EXPLORING CHATGPT'S EFFICACY IN IDENTIFYING POTENTIAL BUSINESS PARTNERS: A COMPARATIVE STUDY,Prohorovs A.; Dalal S.; Radulescu M.,2024,10.2478/jec-2024-0019,"Purpose. This study aims to evaluate the effectiveness of using ChatGPT for a practically important but under-researched task in the scientific literature: the preliminary search and identification of potential business partners or counterparties. Design/Methodology/Approach. An experiment was conducted where ChatGPT was tasked with suggesting ten digital marketing agencies for each of three countries - Germany, Latvia, and Poland, including links to these agencies' homepages. The accuracy of the responses was verified. The study also compared the accuracy of responses between the latest version of ChatGPT (ChatGPT 4o) and the previous version (ChatGPT 4) connected to the Internet. Findings. Both versions of ChatGPT were found to make a significant number of errors or inaccuracies when identifying potential business partners that met predefined criteria. Moreover, the frequency of these errors increased when searching in countries with smaller populations and economies. It was also found that the newer version, ChatGPT 4o, did not demonstrate improved accuracy compared to ChatGPT 4, which was connected to the Internet. Both versions of ChatGPT examined in the study provide a higher level of accuracy in identifying potential partners in countries with larger economies and populations. Originality / Value / Practical Implications. This research contributes to a practical understanding of the limitations and capabilities of AI tools in identifying business partners, providing valuable information for both practitioners and researchers in the field. This study also provides a benchmark for determining the accuracy of ChatGPT in performing common and important business tasks such as preliminary search and identification of business partners. The results of the study provide a basis for future research to track the progress of language models in similar business applications. The proposed evaluation methodology can be applied to future research aimed at assessing the capabilities of language models in solving business problems. © 2024 Authors.",AI language model; ChatGPT; Decision making; Identification of business partners; Risk assessment,Sciendo,scopus-ai,0,Mechanical AI,"['ChatGPT', 'digital marketing agencies', 'business partners', 'accuracy', 'search', 'identification']","The abstract discusses using ChatGPT to perform a preliminary search and identification of potential business partners or counterparties, which aligns with the focus on data collection and processing. The task involves automating the identification of digital marketing agencies based on specified criteria, indicating a mechanical application of AI in recognizing patterns in data. While there is a comparative analysis of the accuracy of different versions of ChatGPT, the core task is predominantly about collecting and processing relevant data rather than strategic analysis or emotional understanding.",0%,80%,20%,0%,0%
Information analysis for dynamic sale planning by AI decision support process,Wang F.; Luan Y.; Badawi A.N.; Ayad A.; Abdallah A.F.; Ali M.; Ahmad Z.; Jiang W.,2023,10.1016/j.ipm.2023.103319,"Marketing is all about finding out what your customers want and need. The information is used to create the model and improve the quality of products and services to satisfy customers. There are two major parts to a sale's planning: containing sales tactics and sales strategy. To aid in business decision-making, a data warehouse (DW) for sales collects and organizes relevant and historical data. DW is also a method for combining data from various heterogeneous databases (DB) and other sources of information for analysis. In this paper, Information analysis for dynamic Sale planning by AI Decision support process was done. Particle Swarm Optimization (PSO) and Quantum Particle Swarm Optimization (QPSO) algorithms have been used to find optimal MVs for sale planning since several authors prove that these algorithms are better than other existing algorithms. MVs selection is based on three factors: time running of MVs, area of MVs, and access frequency of MVs by manipulating the selection result using a weighted combination of each factor as needed by the designer. For PSO, the most cost of frequency was 1.924 for View (V) 11, while for QPSO, it was 1.722 for V11. For PSO, the most cost of time was 1.931 for V2, while for QPSO, it was 1.221 for V22. For PSO, the most cost of the area was 1.800 for V17, while for QPSO, it was 1.071 for V17. The results revealed that Quantum Particle Swarm Optimization is much more accurate than Particle Swarm Optimization. © 2023 Elsevier Ltd",Artificial intelligence AI; Database management system; Decision support process; Information analysis; Particle swarm optimization; Sale planning,Elsevier Ltd,scopus-ai,2,Thinking AI,"['data warehouse', 'sales planning', 'Particle Swarm Optimization', 'Quantum Particle Swarm Optimization', 'optimal MVs', 'market analysis']","The abstract discusses the use of AI algorithms, specifically PSO and QPSO, for optimizing sales planning based on various factors. This aligns with the focus on market analysis and targeting, as it involves analyzing data to improve sales strategies and decision-making. The emphasis on data collection and analysis for sales optimization fits well within the Thinking AI category, which focuses on market analysis and strategic decision-making.",0%,20%,80%,0%,0%
Modern Artificial Intelligence Technologies as a tool of transformation of Value Chains of Russian Commercial banks,Pokamestov I.E.; Nikitin N.A.,2024,10.26794/2587-5671-2024-28-4-122-135,"The object of the study is the value chain of the bank. The purpose of the study is to identify the possibility of applying artificial intelligence (AI) technologies in the value chain stages of commercial banks and transform value chains under the influence of these technologies. It uses both general scientific methods — analysis, synthesis, abstraction, induction and deduction, and graphical and statistical analysis, the methodology of value chain creation. The main approaches to the formation of the value chain in the banking industry, as well as the key characteristics of the business processes included in it, were studied. Particular attention is paid to the technological component as the basis for the development of modern digital banking. During the research, the main directions for the implementation of modern artificial intelligence technologies, both applied and generative. Analysis of the value chain showed that the creation and use of AI models is an independent supporting process, the work of which not only affects the core activities of the bank, but also requires a certain level of technology development and risk-management in the bank. Data from the AI Russia case library demonstrates the actual impact of AI models on the value chain phases of marketing and sales, customer support and communications, operational processing and risk management. Based on the results of the study, it was concluded that the introduction of innovations in the field of artificial intelligence increases the value of the company by increasing the efficiency of business processes. The introduction of artificial intelligence into processes requires the technological maturity of the enterprise, and its use is an independent technological process that requires the participation of auxiliary processes, for example, risk management. The results of the study are of practical importance for companies in the banking industry, since methods for analyzing the impact of AI technologies on the value chain can be used when making decisions about their implementation. © Pokamestov I.Е., Nikitin N.А., 2024.",artificial intelligence; banking industry; generative models; value chain,Financial University under The Government of Russian Federation,scopus-ai,0,Out of Scope,"['artificial intelligence', 'value chain', 'banking industry', 'business processes', 'risk management']","The abstract discusses the application of artificial intelligence technologies specifically within the banking sector, focusing on the value chain and its stages rather than marketing applications. While it touches on the impact of AI on marketing and sales, the primary context is about improving banking operations and processes, which does not align with the specified marketing-related categories.",0%,0%,0%,100%,0%
Impact of artificial intelligence on aeronautics: An industry-wide review,Zaoui A.; Tchuente D.; Wamba S.F.; Kamsu-Foguem B.,2024,10.1016/j.jengtecman.2024.101800,"Curiously, there are few contributions in the scientific literature on the subject of artificial intelligence (AI) and its impact on aeronautics. However, many communications and reports have been published by aeronautic companies about their applications of AI technologies. This article makes an industry-wide review of AI in aeronautics using a three-step sequential approach: (i) a review of AI and its concepts to define and develop a conceptual map; (ii) a selection of 100 use cases from aeronautics companies that use AI technologies (e.g., Airbus, Boeing, Air France, Safran, EasyJet, Dassault Aviation, Altair); and (iii) an analysis of the use cases using the topics defined in the conceptual map. The main results describe a rising interest in the integration of AI technologies by entities in the aeronautic sector. Moreover, the results from the use cases show that the most recurrent technologies are big data analytics, autonomous intelligent systems, predictive analytics, machine learning, and robotics. Another finding is related to the several benefits that motivate companies to integrate AI technologies into their industrial and operational processes. The most frequent benefits include customer satisfaction, saving time, safety and security, cost reduction, better decision making, solving complex problems, and ensuring optimisation and efficiency. It also appears that the performance of companies is positively impacted by using these AI technologies. Such impacts span all operational departments including marketing, where these technologies help satisfy customer needs; the industrial and operational area, which is provided with quality products; and where productivity and economic performance are optimised for more efficiency. © 2024 The Authors",Aeronautics; Artificial Intelligence; Benefits; Performance; Use cases,Elsevier B.V.,scopus-ai,7,Out of Scope,"['artificial intelligence', 'aeronautics', 'use cases', 'big data analytics', 'predictive analytics', 'machine learning', 'customer satisfaction', 'cost reduction', 'operational processes']","The abstract discusses the integration of AI technologies in the aeronautics sector, focusing on operational improvements, technology applications, and benefits such as customer satisfaction and cost reduction. However, these applications are not directly related to marketing practices as defined in the categories, which focus more on customer engagement and marketing analytics. The context is primarily industrial and operational, hence it does not fit into any of the defined marketing AI categories.",0%,0%,0%,100%,0%
Public perceptions of artificial intelligence in healthcare: ethical concerns and opportunities for patient-centered care,Witkowski K.; Okhai R.; Neely S.R.,2024,10.1186/s12910-024-01066-4,"Background: In an effort to improve the quality of medical care, the philosophy of patient-centered care has become integrated into almost every aspect of the medical community. Despite its widespread acceptance, among patients and practitioners, there are concerns that rapid advancements in artificial intelligence may threaten elements of patient-centered care, such as personal relationships with care providers and patient-driven choices. This study explores the extent to which patients are confident in and comfortable with the use of these technologies when it comes to their own individual care and identifies areas that may align with or threaten elements of patient-centered care. Methods: An exploratory, mixed-method approach was used to analyze survey data from 600 US-based adults in the State of Florida. The survey was administered through a leading market research provider (August 10–21, 2023), and responses were collected to be representative of the state’s population based on age, gender, race/ethnicity, and political affiliation. Results: Respondents were more comfortable with the use of AI in health-related tasks that were not associated with doctor-patient relationships, such as scheduling patient appointments or follow-ups (84.2%). Fear of losing the ‘human touch’ associated with doctors was a common theme within qualitative coding, suggesting a potential conflict between the implementation of AI and patient-centered care. In addition, decision self-efficacy was associated with higher levels of comfort with AI, but there were also concerns about losing decision-making control, workforce changes, and cost concerns. A small majority of participants mentioned that AI could be useful for doctors and lead to more equitable care but only when used within limits. Conclusion: The application of AI in medical care is rapidly advancing, but oversight, regulation, and guidance addressing critical aspects of patient-centered care are lacking. While there is no evidence that AI will undermine patient-physician relationships at this time, there is concern on the part of patients regarding the application of AI within medical care and specifically as it relates to their interaction with physicians. Medical guidance on incorporating AI while adhering to the principles of patient-centered care is needed to clarify how AI will augment medical care. © The Author(s) 2024.",Artificial intelligence; Patient-centered care; Patient-physician relationship; Public perception,BioMed Central Ltd,scopus-ai,7,Out of Scope,"['patient-centered care', 'artificial intelligence', 'medical care', 'human touch', 'decision-making control']","The abstract discusses the implications of artificial intelligence in the context of medical care and patient-centered approaches. The focus on healthcare, patient interactions, and the emotional aspects of patient-provider relationships does not align with marketing applications. Therefore, it is classified as 'Out of Scope'.",0%,0%,0%,100%,0%
"The use of artificial intelligence in marketing strategies: Automation, personalization and forecasting",Potwora M.; Vdovichena O.; Semchuk D.; Lipych L.; Saienko V.,2024,10.53935/jomw.v2024i2.275,"The integration of Artificial Intelligence (AI) in marketing strategies is pivotal in the era of digital transformation, especially in automation, personalization, and forecasting. This research investigates the evolutionary role of AI in transitioning from traditional marketing frameworks to data-driven methodologies, thereby enhancing marketing efficiency and customer engagement. The increasing reliance on AI for strategic decision-making in marketing underscores the significance of this study. Employing a systematic literature review and thematic analysis, this research synthesizes data from an array of studies to thoroughly understand the impact of AI on marketing. The findings reveal that AI significantly streamlines marketing operations, fosters highly personalized marketing strategies, and enhances the accuracy of forecasting market trends and consumer behavior. However, this study also sheds light on the ethical and privacy concerns associated with the use of AI in marketing. Results point towards a significant transformation in marketing practices propelled by AI, marked by improvements in operational efficiency and customer interaction. Nevertheless, the study advocates the importance of addressing ethical considerations and privacy issues, emphasizing responsible AI deployment. The study offers a comprehensive perspective on the integration of AI in marketing and suggests insights into prospective trends. It recommends a balanced approach to leveraging AI’s capabilities while upholding ethical standards. The research’s practical implications aim to guide marketers and researchers towards responsible and effective AI adoption in marketing strategies, paving the way for a future where technology enhances marketing endevaours without compromising ethical integrity. © 2024, Editorial Team of JoMW. All rights reserved.",AI-drivenmarket personalization; Customer engagement techniques; Data ethics; Machine learning applications; Predictive analytics; Privacy management,Editorial Team of JoMW,scopus-ai,5,Thinking AI,"['Artificial Intelligence', 'marketing strategies', 'automation', 'personalization', 'forecasting', 'data-driven', 'customer engagement', 'strategic decision-making', 'market trends', 'consumer behavior', 'ethical considerations']","The abstract discusses the integration of AI in marketing strategies, focusing on automation, personalization, and forecasting, which aligns with the core functions of Thinking AI. It emphasizes the use of AI for strategic decision-making, enhancing operational efficiency, and improving customer engagement, which are central to market analysis and targeting. The findings indicate a transformation in marketing practices, reflecting Thinking AI's focus on analytical capabilities and personalized strategies. While there are mentions of ethical considerations, the primary emphasis is on the analytical and strategic application of AI in marketing.",15%,10%,65%,0%,10%
The Effects of a Digital Marketing Orientation on Business Performance,Pașcalău S.-V.; Popescu F.-A.; Bîrlădeanu G.-L.; Gigauri I.,2024,10.3390/su16156685,"Customer relationship management (CRM) has become increasingly important as a result of the pressure organizations are under to remain competitive. CRM has been and is widely promoted as essential to a company’s ability to survive. According to this study, CRM is more than just a computer program or software package. We believe that for organizations to use CRM effectively, it must be viewed from a strategic point of view. Therefore, this study focuses on the consequences of digital marketing on business performance, specifically, the consequences of customer relationship orientation and the use of CRM technologies as a support for analysis, data integration, and access on business performance. This study addresses a contemporary and relevant research problem that has national and international relevance. The research is based on quantitative methods to test hypotheses. Data were gathered from 73 organizations. The findings show the relationships between CRM and customer satisfaction, market effectiveness, and profitability. Customer relationship orientation positively affects customer satisfaction, market effectiveness, and market profitability. CRM technologies significantly improve business performance. This research contributes to the existing knowledge by shedding light on the complex relationships among CRM, customer relationship orientation, market effectiveness, market profitability, and customer satisfaction. Based on the research results, we provide practical recommendations for managers and decision makers. © 2024 by the authors.",artificial intelligence (AI) and machine learning (ML) involvement in CRM; business performance; customer relationship management (CRM); customer relationship orientation; customer relationship technology; digital marketing; relationship marketing; sustainability; use of CRM technology,Multidisciplinary Digital Publishing Institute (MDPI),scopus-ai,1,Thinking AI,"['customer relationship management', 'business performance', 'customer satisfaction', 'market effectiveness', 'profitability', 'data integration', 'customer relationship orientation']","The abstract discusses the strategic importance of CRM in enhancing business performance, emphasizing its impact on customer satisfaction, market effectiveness, and profitability. This aligns with the 'Thinking AI' category, particularly in the context of market analysis and the identification of competitive advantages through the use of CRM technologies. The focus is on analyzing the relationships between various factors rather than automating processes or understanding emotional needs.",20%,10%,70%,0%,0%
"Past, present and future of AI in marketing and knowledge management",Marvi R.; Foroudi P.; Cuomo M.T.,2024,10.1108/JKM-07-2023-0634,"Purpose: This paper aims to explore the intersection of artificial intelligence (AI) and marketing within the context of knowledge management (KM). It investigates how AI technologies facilitate data-driven decision-making, enhance business communication, improve customer personalization, optimize marketing campaigns and boost overall marketing effectiveness. Design/methodology/approach: This study uses a quantitative and systematic approach, integrating citation analysis, text mining and co-citation analysis to examine foundational research areas and the evolution of AI in marketing. This comprehensive analysis addresses the current gap in empirical investigations of AI’s influence on marketing and its future developments. Findings: This study identifies three main perspectives that have shaped the foundation of AI in marketing: proxy, tool and ensemble views. It develops a managerially relevant conceptual framework that outlines future research directions and expands the boundaries of AI and marketing literature within the KM landscape. Originality/value: This research proposes a conceptual model that integrates AI and marketing within the KM context, offering new research trajectories. This study provides a holistic view of how AI can enhance knowledge sharing, strategic planning and decision-making in marketing. © 2024, Reza Marvi, Pantea Foroudi and Maria Teresa Cuomo.",Artificial intelligence; Co-citation; KM; Knowledge management; Leximancer; Text mining,Emerald Publishing,scopus-ai,0,Thinking AI,"['data-driven decision-making', 'customer personalization', 'marketing campaigns', 'strategic planning']","The abstract emphasizes the use of AI technologies for data-driven decision-making, enhancing customer personalization, and optimizing marketing campaigns, which align with the focus on market analysis and targeting found in the Thinking AI category. The identification of perspectives such as proxy, tool, and ensemble views suggests a strategic analysis of AI's role in marketing, further supporting this classification.",0%,20%,80%,0%,0%
Air India-Vistara merger – maneuvering “Vihaan.AI” through the turbulence,Chaudhary P.,2023,10.1108/EEMCS-07-2023-0243,"Learning outcomes: The expected learning outcomes are to understand the complexities involved in the integration of two carriers with different business strategies and approaches, the merger of two brands with distinct personas and identities and the confluence of two different cultures; figure out the strategic options in front of the Tata Group and how it can deal with various macro- and micro-level business challenges, defy the financial hiccups and manoeuvre the operational complexities to accomplish mission Vihaan.AI; and develop a pragmatic approach to macro and micro business environmental scanning for making strategic business decisions. Case overview/synopsis: In November 2022, Tata Group, the salt to software conglomerate, announced the merger of Air India (AI) and Vistara. This would lead to the formation of the full-service airline under the brand name “Air India”. The obvious reason behind this was the higher recognition, salience and recall of the brand AI as compared with Vistara in the global market. The Tata Group envisaged the brand AI to be a significant international aviation player with the heritage, persona and ethos of the brand Vistara in the renewed manifestation of AI. To realise these goals, Tata Group laid down an ambitious plan called “Vihaan.AI”, which was aimed at capturing a domestic market share of 30% by 2027. Complexity academic level: This case study can be taught as part of undergraduate- and postgraduate-level management programmes. Supplementary materials: Teaching notes are available for educators only. Subject code: CSS 11: Strategy. © 2023, Emerald Publishing Limited.",Aviation industry; Brand management; Business climate; Business environmental analysis; Capacity building and utilisation; Integration; International marketing; Marketing; Marketing strategy; Mergers and acquisitions; Strategic marketing management; Synergy,Emerald Publishing,scopus-ai,2,Thinking AI,"['integration', 'business strategies', 'macro-level business challenges', 'strategic options', 'market share', 'brand recognition', 'competitive advantages']","The abstract discusses the strategic integration of Air India and Vistara, focusing on understanding market challenges, analyzing competitive advantages, and setting strategic goals for market share. This aligns with the 'Thinking AI' category, which emphasizes market analysis and targeting. The Tata Group's ambitions reflect a strategic approach to understanding and navigating the market landscape rather than just collecting data or focusing on customer emotions.",10%,5%,85%,0%,0%
Artificial Intelligence Chatbots: A Survey of Classical versus Deep Machine Learning Techniques,Alazzam B.A.; Alkhatib M.; Shaalan K.,2023,10.18576/isl/120437,"Artificial Intelligence (AI) enables machines to be intelligent, most importantly using Machine Learning (ML) in which machines are trained to be able to make better decisions and predictions. In particular, ML-based chatbot systems have been developed to simulate chats with people using Natural Language Processing (NLP) techniques. The adoption of chatbots has increased rapidly in many sectors, including, Education, Health Care, Cultural Heritage, Supporting Systems and Marketing, and Entertainment. Chatbots have the potential to improve human interaction with machines, and NLP helps them understand human language more clearly and thus create proper and intelligent responses. In addition to classical ML techniques, Deep Learning (DL) has attracted many researchers to develop chatbots using more sophisticated and accurate techniques. However, research has paid chatbots have widely been developed for English, there is relatively less research on Arabic, which is mainly due to its complexity and lack of proper corpora compared to English. Though there have been several survey studies that reviewed the state-of-the-art of chatbot systems, these studies (a) did not give a comprehensive overview of how different the techniques used for Arabic chatbots in comparison with English chatbots; and (b) paid little attention to the application of ANN for developing chatbots. Therefore, in this paper, we conduct a literature survey of chatbot studies to highlight differences between (1) classical and deep ML techniques for chatbots; and (2) techniques employed for Arabic chatbots versus those for other languages. To this end, we propose various comparison criteria of the techniques, extract data from collected studies accordingly, and provide insights on the progress of chatbot development for Arabic and what still needs to be done in the future. © 2023 NSP Natural Sciences Publishing Cor.",Arabic Language; Artificial Intelligence; Chatbots; Deep Learning; Machine Learning,Natural Sciences Publishing,scopus-ai,11,Mechanical AI,"['chatbots', 'Machine Learning', 'Natural Language Processing', 'customer interaction', 'data collection']","The abstract discusses the development and application of chatbots using AI and ML techniques, particularly focusing on how these systems can automate interactions and improve understanding of human language. This aligns with the Mechanical AI category, which emphasizes data collection and automation in customer interactions. While there are elements of customer understanding and relationalization, the primary focus is on the technologies used to collect data and automate responses, which fits more closely with Mechanical AI.",10%,70%,20%,0%,0%
