Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Cited,classification,keywords,rationale,Feeling AI,Mechanical AI,Thinking AI,Out of Scope,Not Identified
Management indecision,Brooks M.E.,2011,10.1108/00251741111130788,"Indecision is not the hallmark of a great manager, but what do we know about when and why managers avoid or postpone decisions? The purpose of this paper is to discuss the limited research on indecision. This article reviews research from judgment and decision making, psychology, management, and marketing literatures to assemble what we already know about indecision. The review spans situational and personal determinants of indecision, highlighting what we know about when and why people experience indecision as well as who is predictably indecisive. Decisions are avoided when people are asked to justify them, when options are similar in attractiveness, and when there are a large number of options to consider. Indecision may sometimes be a result of systematic biases (i.e. omission bias and status quo bias), and indecisive people may be more prone to confirmation bias. Finally, indecisiveness is related to numerous other individual differences, many of which are negative. Specific recommendations for managers include evaluating options separately rather than comparing options, structuring incentive systems to reward decisive action, and explicitly considering the risk of lost opportunity when deciding whether to put off making a decision. The literature reviewed in this paper spans diverse disciplines and perspectives. This paper provides a starting point for managers and researchers interested in understanding indecision: when and why it occurs, who is likely to be most indecisive, and what we might do to counter indecision. © 2011, Emerald Group Publishing Limited",Decision making; Leadership; Managers,,scopus-recommendation,30,Not Identified,"['indecision', 'decision making', 'manager', 'options', 'bias', 'recommendations']","The abstract discusses indecision among managers and its determinants, focusing on psychological and situational factors rather than directly relating to marketing applications or AI classifications. It lacks specific references to customer understanding, automated processes, or strategic marketing analysis as defined in the categories.",0%,0%,0%,0%,100%
Predictors of terrorism-related air travel reductions and associated tourism impacts,Stickel E.A.,2011,10.3727/108354211X13202764960861,"This study observes the potential decrease in air travel as a result of terrorist attacks in relation to individuals' sociodemographic variables and media usage. Drawing from a sample of 2,023 respondents in the 2008 General Social Survey data set, this study seeks to identify market segments that have been most significantly impacted by terrorism events since September 11, 2001. Data are analyzed through direct logistic regression, resulting in a statistically significant model, χ2 (10, N = 685) = 25.40, p = 0.005. Results show two significant predictors of a terrorist-based decision to reduce air travel: occupational prestige and gender. Conclusions reveal the sociodemographic profile defining the market segment that has reduced air travel because of terrorist activity. Finally, recommendations are provided for enhancing and delivering marketing advertisements to this market segment. © 2011 Cognizant Comm. Corp.",Sociodemographic market segmentation; Terrorism; Tourism,Cognizant Communication Corporation,scopus-recommendation,2,Thinking AI,"['market segments', 'sociodemographic profile', 'targeting', 'marketing advertisements']","The study conducts market analysis by examining how sociodemographic variables and media usage impact individuals' decisions regarding air travel in the context of terrorism. It identifies specific market segments affected by these events and provides recommendations for targeting and delivering marketing advertisements to those segments, which aligns closely with the focus on market analysis and targeting in the Thinking AI category.",0%,0%,100%,0%,0%
Are they listening? Designing online recommendations for today's consumers,Lepkowska-White E.,2013,10.1108/JRIM-07-2012-0027,"Purpose: The purpose of this paper is to study the use of online recommendation systems on e-commerce sites is which becoming more common as marketers recognize their potential to improve their own operations as well as consumers' shopping experiences. Since some consumers question the credibility of these systems, this study compares responses to such systems (classified based on their source into seller and third party systems) with responses to recommendations coming directly from other consumers. The latter may also be better suited for consumers today since many of them utilize direct information from social media on a daily basis. Past research indicates that reactions to such recommendations may depend on the types of goods they describe and therefore this study also tests whether consumer responses vary with types of goods. The study examines consumer reactions to recommendations designed for search, experience, and credence goods. Finally, this study also explores the most desired features of recommendations to help marketers come up with the most effective recommendations that help facilitate purchasing decisions. Design/methodology/approach: The study surveys a convenience sample of 202 undergraduate students to test these objectives. It was a 3 (product types) by 3 (recommendation types) factorial design with multiple dependent variables and three covariates. Findings: The study reveals that, irrespective of the product type, consumers react differently to the three types of recommendations that are tested. This study shows that consumers have the most positive attitudes and most frequently utilize recommendations coming directly from other consumer. This suggests that more attention should be directed to these recommendations in marketing theory and practice. Consumers also hold more positive attitudes towards third-party recommendation systems than recommendation systems coming from the seller. They also have more positive reactions toward recommendations designed for search and experience goods rather than credence products. Finally, the study also examines the usefulness of different characteristics of these recommendations to help online managers develop most effective recommendations online and finds that it varies with different types of recommendations and products for which recommendations are used. Originality/value: In addition to the recommendation systems that have been explored in the past (seller and third party systems), the study examines reactions to recommendations coming directly from other consumers, as these recommendations may be better suited for today's audiences. The study shows which recommendation type is best received and most frequently used online. It also tests reactions to recommendations designed for different types of goods. This study includes credence goods, in addition to search and experience products, since consumer reactions to recommendations designed for credence goods have not been yet explored in the past research. It also found that recommendations are better received for goods with a higher number of search features. Finally, the study explores the specific features of different recommendation types and based on the findings proposes how these online recommendations should be structured to be most effective. © Emerald Group Publishing Limited.",Advertising; Internet advertising; Internet marketing; Marketing communication; Online shopping; Young consumers,,scopus-recommendation,19,Feeling AI,"['consumer reactions', 'attitudes', 'credibility', 'recommendations', 'emotional preferences']","The abstract focuses on understanding consumer reactions to different types of recommendations in e-commerce, emphasizing emotional responses, credibility, and the importance of recommendations coming from other consumers. This aligns with the 'Feeling AI' category, which centers on understanding customer emotional needs and preferences, as well as developing positions that resonate with them. The study's findings suggest a deep exploration of consumer attitudes and emotional responses to recommendations, particularly highlighting the effectiveness of peer recommendations, which is a core aspect of customer understanding.",70%,10%,20%,0%,0%
Do males and females differ in how they perceive and elaborate on agent-based recommendations in Internet-based selling?,Doong H.-S.; Wang H.-C.,2011,10.1016/j.elerap.2010.12.005,"Managers are eager to know whether they should use gender-specific strategies to communicate with male and female consumers differently to recommendation services in Internet-based selling, as both groups are worthwhile and profitable to target. This issue has been overlooked in the literature, despite its importance and the fact that recommendations have become a major online advertising tactic in recent years. This study is diverse from existing studies in three ways: testing recommendation agent acceptance in the information context, revealing gender effects and applying a new lens of cognition-conation. By proposing a theoretical model based on the advertising hierarchy of effects model, this study investigated consumers' elaboration processes towards recommendation agent advices. Based on 432 members randomly selected from a database of a well-known Internet-based sellers, the study finds that women consider perceived usefulness of recommendation agent advices to a greater extent than men while making decisions about the usefulness of recommendations. Further, consumers' perceived usefulness is more strongly influenced by their perceived shopping task uncertainty than by involvement, while more-involved consumers have lower levels of perceive shopping task uncertainty. © 2011 Elsevier B.V. All rights reserved.",Advertising hierarchy of effects model; Empirical research; Perceived usefulness; Product involvement; Recommendation agents; Shopping task uncertainty,,scopus-recommendation,21,Feeling AI,"['gender-specific strategies', 'perceived usefulness', 'shopping task uncertainty', 'elaboration processes', 'consumer decisions']","The abstract examines how gender influences consumer decision-making processes in the context of online recommendation services. It identifies emotional factors, such as perceived usefulness and shopping task uncertainty, that significantly impact women's decision-making more than men's. This aligns closely with the focus of Feeling AI on understanding customer emotional needs and tailoring communication based on those preferences.",60%,10%,30%,0%,0%
Markets of high-technology products - Selected implications for market orientation; [Rynki produktów opartych na nowoczesnych technologiach - Wybrane implikacje dla orientacji rynkowej],Nowak M.W.,2006,,"Today's information-intensive economy places increased importance on high-technology products, and this is shown in high-tech firms' increasingly expanded role in the global economy. Markets of high-technology products are characterized by a combination of the specific attributes. As a result of these characteristics, marketing management should be adapted to effectively handle the complicated environment in which customer decisions, and the firm's marketing decisions are made. Especially marketing must be effectively integrated with other managerial areas. In this context the paper focuses on the value of being market-oriented in high-tech markets. The need for integration marketing function with other management areas is formulated and explained. The conclusions are added to provide some recommendations for high-tech companies how to integrate marketing with other management areas.",,,scopus-recommendation,0,Thinking AI,"['market-oriented', 'integration', 'marketing management', 'high-tech markets', 'customer decisions', 'recommendations']","The abstract discusses the importance of being market-oriented in high-tech markets and emphasizes the need for integrating marketing with other management areas. This aligns with the focus of Thinking AI on market analysis and targeting, as it involves analyzing market dynamics and making strategic recommendations for high-tech companies. The mention of adapting marketing management to complex environments suggests a need for analytical thinking about customer decisions, which further aligns with the characteristics of Thinking AI.",10%,10%,70%,0%,10%
Assessing Technological Forecasts for the Fiber Optic Communications Market,Merino D.N.,1990,10.1109/17.45269,"A key issue in engineering management is how technological forecasting impacts marketing and planning decisions [1]. Because published market forecasts influence both supplier and customer decision making, there is a need to understand the factors influencing these forecasts. Completing the management cycle requires analysis of the results and recommendations to change the original plan. In this case a postaudit of the forecasts was made to determine past performance. Recommendations were made to standardize the terminology so that future market forecasts could be better understood, analyzed, and postaudited. A comprehensive literature search of publicly available forecasts for the United States fiber optic communications market was made. The research indicated that two major trends within the fiber optic communications industry are expected to develop. The two major trends are continued growth and the shift of emphasis from long-haul to shorthaul systems. Growth will he driven hy cost effectiveness. © 1990 IEEE",communications; consumption/ sales forecast; Fiber optics; market demand/ forecast; market survey; postaudit marketing forecasts; technoIogicaVbusiness factors; technological marketing/forecasting,,scopus-recommendation,3,Thinking AI,"['technological forecasting', 'market forecasts', 'analysis', 'recommendations', 'market analysis', 'performance']","The abstract discusses technological forecasting and its impact on marketing and planning decisions, emphasizing the need for analysis of past performance and recommendations for future forecasts. This aligns with the Thinking AI focus on market analysis, as it involves using analytics to understand and improve market strategies based on data-driven insights.",0%,0%,100%,0%,0%
Identification of the decision maker for a patient's hospital choice: Who decides which hospital?,Sloane G.; Tidwell P.; Horsfield M.,1999,10.1300/J043v13n01_04,"If marketers wish to communicate the positive characteristics of purchasing the private hospital experience, the marketers need to be able to identify which of the participants in the purchasing process is acting in the role of decision maker. Research was undertaken of doctors in the rural setting. Potential respondents were selected from Orange to Broken Hill; from Coonabarabran to Young. Two private hospitals are known to be located within this region - one in Orange and one in Dubbo. In most cases, patients in the rural setting are having the final say as to which hospital to attend. They are filling the role of decision maker. The factors that potential patients are considering in their decision include the services provided by the hospital - specifically factors relating to accommodation, services and cost. These observations are those as interpreted by the doctors who see these patients. Based on the findings of the survey a number of recommendations have been made: (1) Any marketing communication by hospitals should target primarily patients and then doctors. (2) Further research should be undertaken to attempt to accurately determine what characteristics are considered when patients and doctors refer to hospital services. (3) Research should be undertaken to determine the identity of all parties involved in the purchasing decision process. (4) Further research should be undertaken of the general population to determine what factors relating to a hospital are considered when making the hospital purchasing decision. (5) Further in depth analysis should be conducted with the raw data.",,,scopus-recommendation,15,Thinking AI,"['decision maker', 'patients', 'doctors', 'marketing communication', 'factors', 'services', 'recommendations', 'research']","The abstract discusses the decision-making process of patients in selecting private hospitals and highlights the need for targeted marketing communications toward both patients and doctors. This aligns with the Thinking AI category, which focuses on market analysis and targeting strategies. The recommendations made in the abstract suggest an analysis of customer preferences and the identification of decision-makers in the purchasing process, which indicates a strategic approach to marketing.",0%,0%,100%,0%,0%
Developing an outcomes report card for hospitals: A case study and implementation guidelines,Slovensky D.J.; Fottler M.D.; Houser H.W.,1998,10.1097/00115514-199801000-00005,"The report card concept does not connote a single instrument used for a single purpose, or for all instances of outcomes data reporting. Uniquely defined report cards can be useful to organizations and their stakeholders. Health care executives competing for marketshare in an era of negotiated prices and payor-controlled access to healthcare services must provide information about clinical outcomes, cost-effectiveness, and organizational performance to those who are responsible for selecting health providers or health plans. The organization's leaders must view the reporting process as important from a strategic perspective, and establish processes and allocate resources to produce a report in an efficient and cost-effective manner that will meet the information needs of key stakeholders. Developing useful outcomes report cards will require collaboration among many individuals in an organization, and perhaps collaboration among organizations in a market area. Expected benefits to the organization include improvement in stakeholder relationships, which might be measured through increased market share. The proposed implementation model is based on a synthesis of processes and recommendations reported in the literature extended by information from an in-depth case study. Problematic issues with outcomes data and public reporting have been considered. Although the model is derived from a conceptual and research base, it is both pragmatic in design, and solution- centered. Research questions for future empirical research might include the following: Which stakeholders are appropriate recipients of what types of information? How do different stakeholders evaluate the relative importance of each type of information? Which reporting formats are more appropriate for which stakeholders? What effect does a truncated decision-making process (such as the one described here) have on the effectiveness of the decision- making process? How effective are report cards in marketing the institution's services (i.e., to what degree to stakeholders respond to the data)?.",,Foundation of the American College of Healthcare Executives,scopus-recommendation,17,Out of Scope,"['health care', 'clinical outcomes', 'cost-effectiveness', 'organizational performance', 'stakeholders']","The abstract primarily discusses the development and implementation of report cards in healthcare, emphasizing strategic analysis, stakeholder relationships, and the efficiency of reporting processes. This context relates to healthcare rather than marketing applications of AI, particularly as it focuses on outcomes data reporting in a competitive healthcare market. Thus, it does not fit within the defined marketing AI categories.",0%,0%,0%,100%,0%
An examination of buying centres in Irish biotechnology companies and its marketing implications,Howard P.; Doyle D.,2006,10.1108/08858620610681579,"Purpose This research is a qualitative study which aims to investigate the intricacies of organisational buying behaviour in the context of the Irish biotechnology industry. Particularly the research seeks to focus on the phenomenon of buying centres as the core decision-making unit in an organisation and examines the functionality of such a process. The main aims of the research study is to examine key influencers, as well as to examine the decision process itself so as to fully comprehend modern organisational buyer behaviour and to discuss these issues from a practical viewpoint beneficial to both the marketing and purchasing functions. Design/methodology/approach The research process was conducted through qualitative methods, which formed a combination of focus group and key respondent interviewing. A triangular approach of data was also used to obtain quality information and to achieve a platform upon which to base accurate conclusions. A small number of organisations from industry participated in this study, which was deemed sufficient as the purpose of the study was gaining insight as opposed to proving or disproving previous theories. Findings It was discovered that users were key influencers in the decision process as were quality control personnel. In addition the business functions were found to be the decision makers in a highly dynamic buying centre process, which is constantly changing in terms of numbers, participation, and structure. Based on the finding of the research newer models of organisation buying behaviour were developed in addition to appropriate marketing strategies being put forward in order to better represent the realities of modern business-to-business marketing. This is where the real benefits of this research will be seen as marketing organisations become more efficient, buying organisations develop best practice procedures, and academics can build on this research base to further enhance marketing knowledge. Originality/value The paper examines buying centres in Irish biotechnology companies and offers recommendations for future research. © 2006, Emerald Group Publishing Limited",Biotechnology; Buying behaviour; Ireland,,scopus-recommendation,16,Thinking AI,"['buying behaviour', 'decision-making unit', 'key influencers', 'decision process', 'marketing strategies', 'business-to-business marketing']","The abstract focuses on understanding organizational buying behavior and the decision-making process within the Irish biotechnology industry. It discusses the influences on purchasing decisions and proposes newer models of organizational buying behavior and marketing strategies, which aligns with the strategic analysis focus of Thinking AI. The emphasis is on market analysis and understanding buyer behavior rather than on automation or emotional engagement.",0%,0%,100%,0%,0%
"Online peer and editorial recommendations, trust, and choice in virtual markets",Smith D.; Menon S.; Sivakumar K.,2005,10.1002/dir.20041,"This research examines the influence of recommendations on consumer decision making during online shopping experiences. Evidence from two empirical studies suggests that many online consumers seek and accept recommendations in order to effectively manage the amount of information available during online search processes. These findings suggest that consumers use the mere availability of peer recommendations as a decision-making heuristic, irrespective of the peer recommender's personal characteristics. Findings also suggest that consumer preference for peer versus editorial recommendations depends on the specific nature of the consumer's shopping goal: utilitarian or hedonic Finally, results from this study indicate that consumers prefer peer and editorial recommendations over other types of effort-reducing cues that might be available during online search. As such, retailers must consider a number of factors including recommender characteristics, shopping goals, and product characteristics in their bid to provide consumers with the appropriate type of recommendation for their respective decision-making task. © 2005 Wiley Periodicals, Inc. and Direct Marketing Educational Foundation, Inc.",,Elsevier Inc.,scopus-recommendation,461,Feeling AI,"['consumer decision making', 'peer recommendations', 'shopping goals', 'utilitarian', 'hedonic', 'emotional preferences']","The abstract discusses how consumers rely on peer recommendations and editorial recommendations based on their shopping goals, indicating an understanding of consumer emotions and preferences. It emphasizes the importance of aligning recommendations with consumer emotional needs and decision-making processes. This aligns closely with the 'Feeling AI' category, which focuses on customer understanding and meeting emotional needs.",80%,10%,10%,0%,0%
"Market situation interpretation and response: The role of cognitive style, organizational culture, and information use",White J.C.; Varadarajan P.R.; Dacin P.A.,2003,10.1509/jmkg.67.3.63.18654,"Improving marketing decision making requires a better understanding of the factors that influence how managers interpret and respond to a market situation. Building on extant literature, the authors develop a model that delineates antecedents of and responses to the interpretation of a market situation. Using case-scenario methodology, the authors test the model in the context of a marketing decision (annual advertising and promotion budget recommendation) with data collected from a nationwide sample of hospital marketing executives. The results of the partial least squares analysis show that (1) cognitive style, organizational culture, and information use affect the extent to which managers perceive a given market situation as one in which they can control the outcomes of their decision; (2) the more managers perceive a situation as controllable, the more they appraise that situation as an opportunity; and (3) the more managers appraise a situation as an opportunity, the greater is the magnitude of their response.",,,scopus-recommendation,281,Thinking AI,"['cognitive style', 'organizational culture', 'information use', 'market situation', 'controllable outcomes', 'opportunity appraisal', 'managerial response']","The abstract discusses how cognitive style, organizational culture, and information use influence managers' perceptions and responses to market situations. This aligns with the Thinking AI category, which focuses on market analysis and strategic decision-making based on insights derived from data. The emphasis on interpreting market situations and making budget recommendations showcases analytical thinking in marketing, rather than mechanical processes or emotional understanding.",10%,0%,90%,0%,0%
The Mannmaven: An agent for diffusing market information,Wiedmann K.-P.; Walsh G.; Mitchell V.-W.,2001,10.1080/13527260127413,"With the growing competition and complexity of marketing information,interpersonal communication is becoming increasingly important to marketers and consumers (mavens) who can act as disseminators of marketing communications and play an important role. Previous research, which has found that mavens are more likely to be female, has ignored the way in which these consumer communicators make decisions and process information. As male product markets grow and gender roles in shopping become blurred, identifying male mavens could be a useful promotional tool. Sixty male and 78 female market mavens were identified from a survey of 455 German consumers, which differed only marginally in terms of age and education. The prime decision-making traits of male mavens differed from females and were related to brand consciousness, shopping avoidance/satisficing, impulsiveness, speedy fashion seeking, perfectionism, price–value consciousness, confused by overchoice and quality brand loyal. Implications and recommendations for marketers targeting male product markets in Germany are discussed. © 2001 Taylor & Francis Group, LLC.",Gender Differences In Decision Making; Male Market Mavens; Word-OF-MOUTH Communication,,scopus-recommendation,79,Feeling AI,"['interpersonal communication', 'decision-making traits', 'brand consciousness', 'price–value consciousness', 'quality brand loyal']","The abstract discusses the role of market mavens, particularly focusing on their decision-making traits and interpersonal communication as it relates to marketing. These aspects align closely with the 'Feeling AI' category, which emphasizes understanding customer needs and wants, as well as developing positioning that resonates with customers. The insights into male and female mavens suggest an emotional understanding of consumer behavior and preferences, which is central to the 'Feeling AI' focus.",70%,10%,20%,0%,0%
Attracting foreign investment? The role of investment incentives in the ASEAN operations of transnational corporations,Yeung H.W.,1996,10.1080/09512749608719201,"Policymakers in many developing Asian countries have commonly relied on investment incentives as a major policy instrument to attract foreign investment. Using comparative case studies of Asian transnational corporations (TNCs) in Southeast Asia, this paper argues that investment incentives per se are ineffective in attracting foreign investment. The paper first examines the role of government incentives in the inflow of foreign investment, with particular reference to the Southeast Asian region. It then provides a comparative study of Hong Kong and Taiwanese investments. Hong Kong TNCs are shown to have invested in Southeast Asia because of market or market‐related reasons, not investment incentives per se. To these firms from Hong Kong, investment incentives are more a kind of post hoc rationalization of their decision making. For the Taiwanese investors in Malaysia, government incentives are less important than the existence of market access and the friendly host country environment. The paper also suggests some implications and specific policy recommendations for policymakers in host country governments. Instead of over‐reliance on investment incentives, host country governments should be more concerned with: 1) a commitment to internationalization through the promotion and marketing of international images; 2) the upgrading of domestic resources through continuous training and development; 3) a more efficient allocation of resources; 4) supra‐national coordination and promotion. © Routledge 1996.",,,scopus-recommendation,11,Out of Scope,[],"The abstract discusses investment incentives and foreign investment policy in Southeast Asia, which does not relate to marketing or AI applications in marketing. It focuses on macroeconomic policy and international business rather than customer engagement, emotional understanding, or marketing strategies.",0%,0%,0%,100%,0%
"Tourists' satisfaction, recommendation and revisiting Singapore",Hui T.K.; Wan D.; Ho A.,2007,10.1016/j.tourman.2006.08.008,"This study assesses the satisfaction of different tourist groups using a conceptual model that combines the concepts of the Expectancy Disconfirmation Paradigm [Oliver, R.L. (1980). A cognitive model of the antecedents and consequences of satisfaction decisions. Journal of Marketing Research, 17, 460-469] and Service Quality framework [Parasuraman, A., Zeithaml, V.A., & Berry, L.L. (1985). A conceptual model of service quality and its implications for future research. Journal of Marketing, 49, 41-50; Cronin, J.J., & Taylor, S.A. (1992). Measuring service quality: A re-examination and extension. Journal of Marketing, 56, 55-68]. A sample of 424 tourists departing from Singapore Changi International Airport was surveyed with a structured questionnaire. A series of analyses were performed on the segmented groups-Europe, Asia, Oceania and North America. In both the disconfirmation and perceptions-only models used in this study, it was consistently found that 'Price' was insignificant in shaping overall satisfaction levels for all groups of tourists. 'Accommodation and Food' was significant for the North Americans' overall satisfaction. 'Attractions' was significant for the European and Asian tourists while 'Culture' was significant for the Oceania tourists. There was no single factor that appealed to all the groups of travellers. It was also found that all tourists were willing to recommend Singapore to their relatives and friends and they were willing to revisit Singapore in the future. © 2006 Elsevier Ltd. All rights reserved.",Hotelling's T<sup>2</sup>; Paired t-test; Recommendation and revisiting; Satisfaction,Elsevier Ltd,scopus-recommendation,477,Feeling AI,"['satisfaction', 'emotional needs', 'willing to recommend', 'cultural appeal']","The abstract discusses the satisfaction levels of different tourist groups and highlights specific factors that contribute to their overall satisfaction, such as 'Accommodation and Food' and 'Attractions'. This indicates an understanding of customer emotional needs and preferences based on their experiences. The willingness of tourists to recommend Singapore and revisit also points to an emotional connection with the destination, aligning closely with the goals of Feeling AI.",60%,10%,20%,5%,5%
Credit analysis and its influence on the customer's potential creditability: A field study on commercial Jordanian Banks,Tarawneh M.,2003,,"The main objective of this study is to determine the credit evaluation indicators which influence the credit decision making process in the commerical Jordanian banks. In addition, the study aims to show the relative importance for the evaluation indicators which are used by the Jordanian banks. The findings of the study showed that the Jordanian commercial banks realy use financial, marketing, and economic indicators, in addition to other indicators which are mentioned in the study. Also, the results showed that the relative importance of these credit evaluation indicators were varied regarding the credit analysis process. The most important credit evaluation indicators were the financial indicators. Results of testing the hypotheses provide evidence to reject all null hypotheses. Moreover, the results indicated that there is a significant and positive relationship between the credit evaluation indicators and the customer potential creditbility and his ability to pay his loans. Finally, the study provides some recommendations for commercial banks in order to inhance their credit decisions.",Credit analysis; Credit loans; Customer potential creditability; Doubtful debt accounts; Economic indicators; Financial indicators; Marketing indicators,,scopus-recommendation,0,Out of Scope,"['credit evaluation', 'credit decision making', 'financial indicators', 'customer potential creditability']","The abstract discusses credit evaluation indicators and decision-making processes in commercial banks, which is primarily focused on financial services rather than marketing strategies. The content does not relate to marketing applications of AI, such as customer understanding, market analysis, or automation of marketing processes.",0%,0%,0%,100%,0%
Factors affecting trust in on-line prescription drug information and impact of trust on behavior following exposure to DTC advertising,Huh J.; DeLorme D.E.; Reid L.N.,2005,10.1080/10810730500326716,"Despite growing concerns about the quality and accuracy of Internet-based prescription drug information, there has been very little empirical research on consumers' perceptions of the trustworthiness of on-line drug information. In this article, we report on a study modeled after that of Menon, Deshpande, Perri, and Zinkhan (2002) in Health Marketing Quarterly that reexamines how key demographic, predispositional, and media factors are associated with consumer trust in on-line prescription drug information and the impact of trust in on-line drug information on ad-promoted behavior following exposure to direct-to-consumer (DTC) advertising. Four major findings are reported: (1) on-line drug information is not highly trusted; (2) trust in on-line drug information is not differentially affected by consumer demographic or predispositional characteristics; (3) trust in the traditional media of DTC advertising is predictive of trust in on-line drug information; and (4) trust in on-line drug information is associated directly with specific types of ad-promoted behavior following exposure to DTC advertising. Implications and recommendations are offered based on the results. Copyright © Taylor & Francis Inc.",,,scopus-recommendation,90,Thinking AI,"['trustworthiness', 'consumer perceptions', 'ad-promoted behavior', 'DTC advertising', 'media factors']","The abstract discusses consumer trust in online prescription drug information and its relation to direct-to-consumer advertising, which aligns with market analysis and targeting strategies. The findings suggest that understanding trust levels can influence marketing strategies, making it relevant to market analysis in the context of advertising effectiveness. This aligns closely with the Thinking AI category, which focuses on market analysis and targeting.",0%,0%,100%,0%,0%
Smart versus knowledgeable online recommendation agents,Punj G.N.; Moore R.,2007,10.1002/dir.20089,"This paper studies how smart recommendation agents (those that filter and integrate information and offer feedback to customers) influence consumer decision making in online stores, in comparison to recommendation agents that are merely ""knowledgeable"" of the alternative options that exist in a product assortment. The cognitive cost model is used to propose hypotheses that link information search and alternative evaluation with two shopping environment influences that are typical of online settings. A study that simulates search and evaluation in a Web-based choice environment is conducted to test the hypotheses. The results offer insights into how the ""feedback"" provided by a recommendation agent on the product options available may have an effect on search and evaluation in an online store. © 2007 Wiley Periodicals, Inc. and Direct Marketing Educational Foundation, Inc.",,Elsevier Inc.,scopus-recommendation,26,Thinking AI,"['recommendation agents', 'consumer decision making', 'information search', 'alternative evaluation', 'feedback', 'online store']","The abstract discusses how smart recommendation agents influence consumer decision making in online stores by filtering and providing feedback on product options. This aligns with the Thinking AI category, particularly in terms of market analysis and targeting through personalized recommendations. The focus on evaluation and search processes indicates a strategic approach rather than an emotional or purely mechanical one.",10%,10%,80%,0%,0%
Stiftung Warentest and the pharmaceutical market,Glaeske G.,1989,10.1007/BF00412141,"For a couple of years now, the Stiftung Warentest and its magazine test have informed the FRG consumer about groups of drugs primarily administered through self-medication (Over-The-Counter drugs = OTC). These reports are based on descriptions and assessments of drugs available on the market. test's ongoing effort in this field is unique on the European consumer scene. So far 500 - primarily OTC - drugs related to 24 fields of application were discussed in test. Only less than half of the drugs received the positive recommendation ""suitable for therapy."" The enclosed package leaflet was examined with respect to the comprehensiveness and intelligibility of the statements made. The results obtained were similar. The reports are a permanent reminder of the regulatory deficit of the German Federal Health Office (Bundesgesundheitsamt = BGA) whose decisions frequently show no evidence of an active stance in favour of consumer interests. Another aim is to reduce the drug producers' information and marketing monopoly. Basically, the test reports constitute an attempt to introduce more rationality into the drug area and thereby to improve the consumer's drug safety. © 1989 Kluwer Academic Publishers.",,Kluwer Academic Publishers,scopus-recommendation,0,Out of Scope,"['self-medication', 'OTC drugs', 'consumer interests', 'drug safety', 'regulatory deficit']","The abstract discusses the evaluation of over-the-counter drugs and their safety for consumers, focusing on regulatory issues and consumer protection rather than marketing strategies or applications. The content pertains more to healthcare and drug assessment rather than marketing AI applications, which is why it falls under 'Out of Scope.'",0%,0%,0%,100%,0%
Travel motivations of package tour travelers,Chang J.C.,2007,,"Managers in the travel industry are keen to know what influences customer decision-making and how customers make their decisions. Travel motivation reflects one's needs and wants and can be viewed as a critical variable in relation to their purchase decisions. Travel motives for joining group travel may be different from those of free independent travelers. This study examined travel motives as well as travel decision-making of Taiwanese travellers with a group package tour abroad. The qualitative approach - participant observation first and telephone interviews with tour participants later - was conducted for data collection. It was found that socio-psychological needs were an important motivation for travel, and socio-economic considerations were regarded as a crucial motivation for travel decision-making. Furthermore, their decision-makings are also strongly influenced by their social relationships - friends/relatives' recommendations. The results also revealed that Taiwanese travelers' travel motivations are considerably related to the price paid. The 'push factor' appeared to have much more impact than the 'pull factor' for impelling Taiwanese travelers in the pursuit of a holiday. Since the source of information for taking a vacation plays an important role for decision-making, this research suggested that the travel agency should put more efforts on nurturing a positive corporate image in order to gain consumers' trust. Other recommendations were proposed for the travel service providers to enhance their marketing strategies, particularly for female travelers.",Decision-making; Motivation; Taiwanese; Travel agency; Traveler,Institute for Tourism,scopus-recommendation,34,Feeling AI,"['travel motivation', 'customer decision-making', 'socio-psychological needs', 'social relationships', ""friends/relatives' recommendations"", 'corporate image', 'female travelers']","The abstract discusses the motivations behind travel decisions, emphasizing the emotional and social factors that influence Taiwanese travelers. The focus on socio-psychological needs and the importance of social relationships indicates an understanding of customers' emotional needs. Additionally, recommendations for nurturing a positive corporate image to gain consumer trust further align with the objectives of Feeling AI, which aims to understand and meet customer emotional needs and tailor communication accordingly.",70%,10%,20%,0%,0%
High-tech or high-touch positioning for the regional business market: The case of County Community Bank,Kennett P.A.; Sneath J.Z.; Borders A.L.,2004,10.1108/08858620410564427,"County Community Bank (CCB), the largest community bank in the state of Mississippi, built its success in the regional business market through relationship marketing and a high-touch approach. However, by the mid-1990s, CCB management began to believe that its image as ""a small town bank"" would be detrimental to future success. To be better aligned with new national competition, an image change was undertaken whereby the bank shifted its competitive advantage to include the area of technology, eventually becoming one of the most technologically aggressive banks in the state, and even the region. Had CCB become too product-driven in its business-to-business marketing decisions, or were they still customer-driven? Had the changes resulted in the intended outcomes? Consequently, CCB commissioned a market research study in which current business customers were surveyed. The results of this study are presented. This case ends with discussion questions that will assist in guiding the instructor and students in the interpretation of the research results and, ultimately, in making recommendations to the bank regarding how best to attract and manage business customers.",Banking; Product positioning; Services,,scopus-recommendation,2,Feeling AI,"['relationship marketing', 'customer-driven', 'business customers', 'customer needs', 'manage business customers']","The abstract emphasizes the importance of understanding customer needs and preferences, particularly in the context of relationship marketing and ensuring that the bank's positioning resonates with customers. The focus on surveying current business customers to gather insights aligns with the goals of feeling AI, which is centered around customer understanding and emotional engagement.",70%,10%,20%,0%,0%
