Title,Authors,Year,DOI,Abstract,Keywords,Publisher,Source,Cited,classification,keywords,rationale,Feeling AI,Mechanical AI,Thinking AI,Out of Scope,Not Identified
The role of situational factor on buyer characteristics and purchase decision among Malaysian low-cost airline travellers,Kalaiarasan K.; Govindan S.; Nasaratnam S.,2018,,"Buyer characteristics are a set of psychological, social, personal, and cultural factors which influence purchase decisions. Buyer characteristics lead to the purchase of a product or service, which impacts organization profit maximization and sustainability. Therefore, organizations emphasize building strong relationship with buyers. This has become a marketing priority in the current marketing environment. In airline perspective, the Malaysian low-cost airline industry is a major contributor to the national and global economy. However, the low-cost airline industry is facing purchase decision issues on domestic traveller aspect. Thus, the objective of this research is to investigate the significant relationship between buyer characteristics and purchase decision and to examine whether situational factors act to strengthen purchase decisions. As such, this research focused on how buyer characteristics impact purchase decision. In addition, situational factors as a moderation effect on purchase decision were tested using survey questionnaire. The sample for this research was 200 low-cost Malaysian travellers. The findings of this research revealed that buyer characteristic had a significant relationship with purchase decision and the situational factor moderated to strength the model with 62.5% of prediction. Besides, it is found that the social factor had strong association with purchase decision. © 2018, Universita Putra Malaysia.",Buyer characteristics; Low-cost airline; Purchase decision; Situational factor,Universita Putra Malaysia,scopus-prediction,2,Feeling AI,"['buyer characteristics', 'purchase decision', 'social factor', 'relationship with buyers', 'customer understanding']","The abstract discusses buyer characteristics, which are psychological and social factors influencing purchase decisions. It emphasizes understanding customer behavior and the relationship between these factors and purchase decisions, indicating a focus on customer understanding and emotional needs. The mention of social factors suggests a connection to the emotional aspect of buyer behavior, aligning it closely with the Feeling AI category.",70%,10%,20%,0%,0%
Cause-related marketing and the effect of 99-ending pricing,Jaber M.; Jaber K.,2020,10.1108/JCM-12-2018-2993,"Purpose: Cause-related marketing (CRM) campaigns have become common features of the marketplace. CRM often involves a for-profit business agreeing to contribute a specified amount to a cause when the business’s customers engage in revenue-generating exchanges. Despite the central role that price is likely to play in a consumer’s decision to purchase or not to purchase an offer associated with a CRM campaign, to the best of the authors’ knowledge, very few have examined price framing effects in a CRM context. This paper aims to explore the effect of rightmost digits manipulation in prices on participation intentions for CRM campaigns. Design/methodology/approach: In Study 1, 241 college students participated in an online experiment for class credit. The experiment used a 3 (price level: low, medium and high) × 2 (price ending: 99 ending and no ending) between-subjects design. The dependent variable was participation intention, and several moderators and mediators were considered. PROCESS was used to test the moderated mediation. In Study 2, 351 subjects participated in an online experiment with a design similar to the earlier study. In Study 2, however, new mediators were added and the moderated mediation was tested using SPSS PROCESS macro. Findings: This research shows that price ending impacts the effectiveness of CRM as a tactic on consumers’ purchase intentions. Consistent with the authors’ prediction, this study shows that consumers exposed to a 99-ending CRM offer are more likely to participate in the offer compared to consumers exposed to a no-ending priced offer. Offer attractiveness, elaboration and corporate social responsibility were also shown to have a strong effect on participation intentions. Practical implications: This research indicates that for moderately priced products, 99-ending prices led to an increased influence on consumer purchase intentions; on the other hand, no-ending/even-ending prices were more effective for high-priced products. Thus, the use of the right digit effect by managers in a CRM context as way of increasing consumers’ participation likelihood is likely to be more successful for moderately priced offers. Originality/value: This research extends previous work on CRM and right digit effect in pricing. This study’s findings, in both Studies 1 and 2, demonstrate that the effectiveness of CRM campaigns on consumer choice is dependent on the offer price ending. Consumers exposed to the no-ending priced CRM offers tend to be affected less by CRM campaigns compared to consumers exposed to 99-ending offers, who perceive the offer as more attractive. © 2020, Emerald Publishing Limited.",99 ending; Cause-related marketing; Framing; Pricing; Right digit effect,Emerald Group Holdings Ltd.,scopus-prediction,5,Feeling AI,"['price framing', 'participation intentions', 'consumer perception', 'offer attractiveness', 'corporate social responsibility']","The abstract discusses the impact of price endings on consumer participation intentions in cause-related marketing campaigns, highlighting how consumer perceptions of offers (99-ending versus no-ending) influence their emotional responses and purchase decisions. This aligns closely with the 'Feeling AI' category, which focuses on customer understanding, positioning, and relationalization based on emotional and psychological factors. The study emphasizes the emotional appeal of pricing strategies and how they resonate with consumers.",70%,10%,20%,0%,0%
The duality of decisions and the case for impulsiveness metrics,Arens Z.G.; Rust R.T.,2012,10.1007/s11747-011-0256-3,"Customer metrics help firms manage their performance and predict financial outcomes. While many firms focus on customer satisfaction metrics for this purpose, dual-process theories in psychology and neuroscience show that customer decisions are based on two processes. This suggests that metrics which measure the impulsiveness of purchase decisions might effectively complement customer satisfaction metrics. In a series of experiments we demonstrate that satisfaction and impulsiveness metrics make distinct but strong predictions of consumer choices. Satisfaction and impulsiveness influence choice in different ways. While impulsiveness relates to choice directly, the satisfaction-choice path is mediated by loyalty intention. Moreover this relationship is moderated by product involvement such that impulsiveness metrics provide a better prediction for low-involvement than for high-involvement situations. Finally, a field study of 750 customers of 101 firms demonstrates these relationships at a firm level, indicating that satisfaction and impulsiveness metrics have equally strong but distinct relationships with shareholder value. Therefore firms may be able to benefit from complementing customer satisfaction metrics with customer impulsiveness metrics. © 2011 Academy of Marketing Science.",Customer metrics; Customer satisfaction; Financial impact; Impulsiveness,,scopus-prediction,19,Feeling AI,"['customer satisfaction', 'impulsiveness', 'loyalty intention', 'customer choices', 'emotional needs']","The abstract discusses how customer metrics, specifically focusing on both satisfaction and impulsiveness, influence consumer choices. This aligns closely with the 'Feeling AI' category, which emphasizes understanding customer emotional needs and wants, as well as the relational aspects of customer engagement through metrics that capture emotional responses. The mention of loyalty intention and the distinct effects of impulsiveness metrics on consumer behavior further supports this classification.",70%,10%,20%,0%,0%
Productive play time: The effect of practice on consumer demand for hedonic experiences,Murray K.B.; Bellman S.,2011,10.1007/s11747-010-0205-6,"In this paper we explain how practice, prior knowledge and task difficulty interact to affect demand for hedonic experiences. As predicted by the human capital model, we propose that the key determinant of demand for hedonic experiences is the increase in performance efficiency that can be gained through practice. In addition, we argue that the nature of the effect of practice is distinctly different in hedonic consumption, compared to utilitarian consumption. Specifically, for hedonic experiences, practice allows consumers to extract greater value within a given period of time, rather than reduce the amount of time spent on a (utilitarian) task. Finally, we argue that if changes in performance efficiency across repeated hedonic experiences adhere to the power law of practice, then both prior knowledge and task difficulty will be important moderators of the main effect of practice on demand. These predictions are tested in two experiments that use an online panel to examine consumer demand for videogames. © 2010 Academy of Marketing Science.",Decision making; Experience; Hedonic products; Human capital model; Internet; Power law of practice; Prior knowledge; Utilitarian; Videogames,,scopus-prediction,28,Feeling AI,"['hedonic experiences', 'consumer demand', 'prior knowledge', 'task difficulty', 'value extraction']","The abstract discusses how practice, prior knowledge, and task difficulty influence the demand for hedonic experiences, focusing on understanding consumer behavior and emotional engagement. This aligns with the objectives of 'Feeling AI', which aims to use emotional data to understand customer needs and wants. The focus on hedonic consumption indicates an emphasis on emotional satisfaction and consumer engagement.",75%,10%,15%,0%,0%
Anticipating a regrettable purchase: Implications of erroneous affective forecasting for marketing planning,Sevdalis N.; Kokkinaki F.; Harvey N.,2008,10.1108/02634500810879287,"Purpose - The purpose of this paper is to present the concept of consumers' erroneous affective self-forecasts, and discuss the implications of such forecasts for consumer purchasing behaviour and marketing planning. Design/methodology/approach - First, the literature on inaction inertia - the lowering of the likelihood that a bargain will be taken once a better bargain has been missed - is reviewed. Second, the literature on affective self-forecasting is reviewed. Finally, the implications that the authors synthesis of the behavioural evidence carries for marketing are discussed. Findings - The in action inertia literature implicates the regret that consumers associate with purchasing a discounted item once they have missed a much larger discount on it as a major contributing factor to consumers' unwillingness to purchase the item on the second occasion. The literature on affective self-prediction suggests that regret (and other emotions) is systematically mispredicted. Research limitations/implications - The likely effect of erroneously anticipated regret in inaction inertia situations is depressed purchasing behaviour. The paper argues that because affective anticipations are typically erroneous, their impact on consumer decision-making processes cannot be deemed rational. It is proposed that marketing should intervene to either increase the accuracy of such anticipations, or to lead consumers to discount them. Practical implications - Price promotions can have negative side effects, such as those observed in inaction inertia circumstances. To some extent, these are driven by consumers anticipated regret (and possibly other relevant emotions). Marketing techniques can counteract the disproportionate impact of such emotions. Originality/value - The paper offers a synthesis of behavioural evidence on inaction inertia and affective self-forecasting - two quite separate literatures that have yet to be brought together in the present context. In addition, the paper outlines implications for marketing and suggests possible strategies to moderate the discussed effects.",Advertising; Consumer behaviour; Decision making; Pricing; Sales forecasting,,scopus-prediction,1,Feeling AI,"['affective self-forecasts', 'regret', 'emotions', 'consumer decision-making', 'anticipated regret']","The abstract discusses how consumers' emotional responses, particularly feelings of regret and affective self-forecasting, impact their purchasing behavior. The findings indicate that these emotional anticipations can lead to inaction inertia, where consumers are less likely to purchase after missing a better deal. This aligns with the Feeling AI category, which focuses on understanding customer emotions and tailoring marketing strategies to address these emotional needs.",70%,0%,30%,0%,0%
The fallout from French nuclear testing in the South Pacific: A longitudinal study of consumer boycotts,Ettenson R.; Klein J.G.,2005,10.1108/02651330510593278,"Purpose - The frequency and sophistication of consumer boycotts continue to increase from already high levels. Surprisingly, only limited research in marketing has investigated this topic. The purpose of this paper is to provide a strategic analysis of an actual consumer protest with implications for better managerial decisions. Design/methodology/approach - The animosity model of consumer purchase behavior was employed in two longitudinal studies to investigate an ongoing marketplace protest - Australian consumers' boycott of French products. Study 1 was carried out while France was engaged in nuclear testing in the South Pacific. Study 2 was carried out 1 year after the resolution of the conflict. Findings - Results from Study 1 show that Australian consumers' animosity toward France was negatively related to their willingness to purchase French products. Consistent with a key prediction from the animosity model, this effect was independent of evaluations of French product quality. The findings from Study 2 show that, a year after the cessation of nuclear testing, Australian consumers continue to have strong negative affect toward France, which in turn, had negative marketplace consequences for French products. Originality/value - While the results from Study 1 show that consumer anger over nuclear testing did not necessarily lead to the denigration of the quality of French goods, the second study indicates that, beyond the duration of the official protest, there may be repercussions for products associated with the offending party. Accordingly, managers should consider implementing communications programs which, over time, effectively reinforce the quality of their products in the minds of protesting consumers. © Emerald Group Publishing Limited.",Brands; Consumer behaviour; International business,,scopus-prediction,239,Feeling AI,"['animosity', 'consumer protest', 'negative affect', 'emotional data', 'managerial decisions']","The abstract discusses consumer boycotts driven by emotional responses such as animosity and negative affect towards a country due to its actions. The findings emphasize the importance of understanding customer emotions and their impact on purchasing behavior, which aligns closely with the focus on customer understanding and emotional needs in the Feeling AI category.",70%,10%,20%,0%,0%
Consumer cultural influence model: A proposal based on social axioms; [Modelo de influência cultural no consumo: Uma proposta baseada em axiomas sociais],Alfinito S.; Torres C.V.,2012,10.1590/S1678-69712012000500002,"Few are the efforts in Brazil directed towards the investigation of the relationship between consumers’ behaviors, values, and social beliefs (i.e, axioms), although there is evidence that in the country, consumer values also explain part of the consumption decision process, enhancing the cultural validity of the Two Route Model (TRM). This study’s objective was to evaluate the influence of cultural aspects in the buying decision, going beyond the TRM, and proposing the Consumer Cultural Influence Model (CCIM), which analyses the consumer choice based not only on values, but also on the social axioms construct, as proposed by Leung et al. (2002). To test the CCIM, the Brazilian higher education market was chose as study object. Participated in the study 2,483 students from the entire country, with an average age of 22.6 years old (SD = 6.9) and 59.2% of them female. They completed an importance of tangible attributes measure, the Schwartz Values Scale (SCHWARTZ, 1994), the Social Axioms Scale, the Services Meaning and Judgment Scale, and demographics questions. After checking whether the assumptions were met, and Factor Analyses procedures, binary logistic regressions, among direct and sequential, were accomplished using only values, only axioms, and finally, values and axioms as criteria variables. In general, results show the stability of the CCIM, its superiority towards the TRM, with an increase in prediction of up to 89.5%. Whilst values are transituational and prescriptive, axioms are descriptive, accomplishing instrumental functions of attitudes related to objects description. Cognitively, the description of a social object is more available to the person than its prediction, due to the proximity of the attributes to the object, allowing a better explanation of the consumer behavior. Results have implications to a more effective marketing positioning, as the survival in the market also depends on subjective aspects, such as those included in the CCIM. © 2012 Mackenzie Presbyterian University. All rights reserved.",Attributes; Consumer choice; Consumer cultural influence model; Human values; Social axioms,Mackenzie Presbyterian University,scopus-prediction,5,Feeling AI,"['consumer behavior', 'values', 'social beliefs', 'cultural aspects', 'marketing positioning', 'subjective aspects']","The abstract discusses the influence of cultural aspects, consumer values, and social beliefs on consumer behavior and decision-making processes. The development of the Consumer Cultural Influence Model (CCIM) aims to enhance understanding of consumer needs and wants, which aligns with the focus on customer understanding and positioning, making it a clear fit for the Feeling AI category. The implications for effective marketing positioning also highlight the relational aspect of marketing.",70%,10%,20%,0%,0%
Compatibility effects in evaluations of satisfaction and loyalty,Auh S.; Johnson M.D.,2005,10.1016/j.joep.2003.10.002,"The goal of this research is to help understand the difference between satisfaction and loyalty based on the nature of the judgment tasks involved. By drawing on the notion of the prediction- decision inconsistency, we posit satisfaction as a consumption/experience utility and loyalty as a decision utility to explain the missing link between satisfaction and loyalty. An important assumption that may be driving the prediction-decision inconsistency, but has not been addressed, is the different criteria that consumers use in arriving at the two different types of utilities. The authors argue that this difference affects the compatibility, and resulting influence, of quality versus price information on satisfaction and loyalty evaluations. An empirical study of 183 firms using data from the American Customer Satisfaction Index is reported which supports the proposed compatibility effects. Implications for marketing theory and practice are discussed. © 2003 Elsevier B.V. All rights reserved.",Compatibility effects; Customer satisfaction; Loyalty,,scopus-prediction,79,Feeling AI,"['satisfaction', 'loyalty', 'consumer judgment', 'quality', 'price', 'emotional preferences']","The abstract discusses the distinction between consumer satisfaction and loyalty, emphasizing emotional and experiential aspects of consumer judgment. It highlights how these judgments are influenced by different criteria, particularly the impact of quality versus price on satisfaction and loyalty evaluations. This aligns closely with the 'Feeling AI' category, which focuses on understanding customer emotions and tailoring strategies accordingly.",70%,10%,20%,0%,0%
Giving the Expectancy-Value Model a Heart,Henning V.; Hennig-Thurau T.; Feiereisen S.,2012,10.1002/mar.20562,"Over the past decade, research in consumer behavior has debated the role of emotion in consumer decision making intensively but has offered few attempts to integrate emotion-related findings with established theoretical frameworks. This manuscript augments the classical expectancy-value model of attitude with a dimensional model of emotion. An experiment involving 308 college students who face actual purchase decisions shows that predictions of attitudes, behavioral intentions, and actual behavior can be improved through the use of the augmented model for both hedonic and utilitarian products. The augmented model has theoretical implications for marketing scholars as well as practical uses for marketers. © 2012 Wiley Periodicals, Inc.",,,scopus-prediction,23,Feeling AI,"['emotion', 'consumer behavior', 'purchase decisions', 'attitudes', 'behavioral intentions']","The abstract discusses the integration of emotional aspects with consumer decision-making, particularly focusing on how emotions influence attitudes and intentions in purchasing. This aligns closely with the Feeling AI category, which emphasizes understanding customer emotional needs and tailoring marketing strategies accordingly. The research also implies a need for marketers to consider emotional dimensions when developing positioning strategies.",70%,0%,30%,0%,0%
Brain Whisperers: Cutting through the Clutter with Neuromarketing,Andrejevic M.,2012,10.3366/soma.2012.0057,"The development of the field of neuromarketing piggybacks on growing interest in the neurosciences associated with the development of new brain imaging technology and recent theorizations of the role played by emotion in consumer decision making. Neuromarketers assert that people's bodies are, for marketing purposes, more truthful than the words they utter, promising direct access to formerly concealed aspects of consumer desire. This article situates the promise to bypass the vagaries of discourse with techniques for reading the body within the broader context of a changing information environment and the forms of reflexive awareness of the partial and constructed character of narrative forms of representation. It explores the uptake by neuromarketers of recent theories that posit emotional responses as integral to the process of rational decision making. This uptake repositions marketers as adjuncts to rational deliberation rather than threats to it and the forms of autonomy and citizenship with which it is associated. However, the article argues that neuromarketers’ claims to bypass mediation and the impasses of representation break down upon further examination. In the end, an examination of the recent literature on the topic indicates that neuromarketers – like data miners – are more interested in potentially useful correlations than in underlying explanations. Their portrayal of neuromarketing as a technique for accessing what consumers’ ‘really’ feel amounts to a misreading of their own project, which might be more properly understood as the development of techniques for making probabilistic predictions about the behaviour of populations. © 2012, Edinburgh University Press. All rights reserved.",Body language; Decision making; Digital media; Emotions; Neuromarketing,Edinburgh University Press,scopus-prediction,17,Feeling AI,"['emotion', 'consumer decision making', 'consumer desire', 'emotional responses', 'understanding', 'customer needs']","The abstract discusses the role of emotion in consumer decision-making and how neuromarketing seeks to understand consumers' true feelings and desires through body readings. This aligns closely with the 'Feeling AI' category, which focuses on customer understanding and emotional data to meet customer needs. The exploration of emotional responses indicates that the article is primarily concerned with understanding and addressing consumer emotions.",80%,10%,10%,0%,0%
"Developing, exploring, and validating a typology of private philanthropic decision making",Supphellen M.; Nelson M.R.,2001,10.1016/S0167-4870(01)00056-3,"Previous research on charitable giving has devoted little attention to the fundamental question of how consumers actually respond to charitable donation requests via direct mail. Specifically, researchers have relied on the untested assumption that consumers engage in fairly extensive evaluations of requests. The present research challenges this assumption. By means of a simple scenario-technique, cognitive and behavioural responses to donation requests were first elicited from a sample of 90 consumers. A qualitative constant comparative analysis of responses resulted in the discovery of three different donor categories with different styles of decision-making: analysts (ANA), relationists (REL) and internalists (INT). ANA were characterised by high involvement and thorough evaluations of both the organisation behind a request and the specific cause promoted. REL were loyal to specific organisations and seldom attended to other information than the organisation behind the request. Interestingly, consumers in the final category, INT, neither evaluated the organisation nor the cause promoted. For these consumers, recognition of the requesting organisation was usually enough to trigger a positive response. In a follow-up survey including responses from more than 400 consumers, the typology of response styles was further explored and validated. In line with predictions from study 1, significant differences were observed in the ways ANA, REL and INT perceive, evaluate and give money to charitable organisations. The findings offer important implications for consumer psychology, public policy and charity marketing. © 2001 Elsevier Science B.V.",3920; 3940; Charity marketing; Decision making; Fund raising; L3; M3; Non-profit organisations,,scopus-prediction,41,Feeling AI,"['charitable giving', 'consumer psychology', 'decision-making', 'emotional data']","The abstract discusses consumer responses to charitable donation requests and identifies different donor categories based on their emotional engagement and decision-making styles. This aligns closely with the 'Feeling AI' category, which focuses on understanding customer emotions and tailoring communications based on emotional preferences. The study's exploration of how different types of donors evaluate and respond to requests indicates a strong emphasis on customer understanding and relational engagement.",70%,10%,20%,0%,0%
What if I Find It Cheaper Someplace Else?: Role of Prefactual Thinking and Anticipated Regret in Consumer Behavior,McConnell A.R.; Niedermeier K.E.; Leibold J.M.; El-Alayli A.G.; Chin P.P.; Kuiper N.M.,2000,10.1002/(SICI)1520-6793(200004)17:4<281::AID-MAR2>3.0.CO;2-5,"Previous research has focused primarily on affect generated from counterfactual thinking after decisions have been made. The current study, in contrast, examined how predecision mental simulations (prefactuals) and feelings of anticipated regret are affected by different marketing strategies. A preliminary investigation found that consumers frequently produce upward prefactuals (e.g., if I buy it today and find it for less next week, I'll regret my purchase) when considering a major purchase. It was hypothesized that providing price guarantees would reduce upward prefactual generation and reduce anticipated regret. The primary investigation supported these predictions. When price guarantees were available, prefactuals were more downward in direction and negative affect was reduced. Also, price guarantees increased long-term satisfaction and happiness even when they were not exercised. Implications for mental simulation, marketing, and judgment and decision making are discussed. © 2000 John Wiley & Sons, Inc.",,Wiley-Liss Inc.,scopus-prediction,89,Feeling AI,"['anticipated regret', 'negative affect', 'customer satisfaction', 'emotional needs']","The abstract discusses how different marketing strategies, specifically price guarantees, impact consumer emotions such as anticipated regret and overall satisfaction. It emphasizes understanding customer feelings and how emotional responses can be managed through marketing tactics, aligning closely with the objectives of Feeling AI.",70%,10%,20%,0%,0%
Good and guilt-free: The role of self-accountability in influencing preferences for products with ethical attributes,Peloza J.; White K.; Shang J.,2013,10.1509/jm.11.0454,"The market share of brands positioned using ethical attributes typically lags behind brands that promote attributes related to product performance. Across four studies, the authors show that situational factors that heighten consumers' self-accountability (i.e., activation of their desire to live up to their self-standards) lead to increased preferences for products promoted through their ethical attributes. They investigate their predictions regarding selfaccountability in multiple ways, including examining the moderating roles of awareness of the discrepancy between a person's internal standards and actual behavior, self-accountability priming, and the presence of others in the decision context. Furthermore, they demonstrate that the subtle activation of self-accountability leads to more positive reactions to ethical appeals than explicit guilt appeals. Finally, they show that preference for a product promoted through ethical appeals is driven by the desire to avoid anticipated guilt, beyond the effects of impression management. Taken together, the results suggest that marketers positioning products through ethical attributes should subtly activate consumer self-accountability rather than using more explicit guilt appeals. © 2013, American Marketing Association.",Environment; Ethical products; Green marketing; Self-accountability; Sustainability,American Marketing Association,scopus-prediction,332,Feeling AI,"['self-accountability', 'ethical attributes', 'emotional appeals', 'guilt', 'consumer preferences']","The abstract discusses how consumer preferences for products with ethical attributes are influenced by self-accountability and emotional responses rather than just product performance. This aligns closely with the Feeling AI category, which focuses on understanding customer emotions and developing positioning that resonates with them. The emphasis on avoiding anticipated guilt and the effectiveness of subtle emotional appeals indicate a strong focus on emotional engagement.",70%,0%,30%,0%,0%
"Experience, socialization and customer retention: Lessons from the dance floor",Giudicati G.; Riccaboni M.; Romiti A.,2013,10.1007/s11002-013-9233-6,"Experience and socialization are key factors in customer commitment and defection decisions. To study the effect of experience and social relationships on customer retention, we analyze a reality-mined co-presence network of health club members over a period of 4 years. Since central customers in the network have more social ties they will lose if they defect, we use centrality as a proxy for customer relationship switching costs. We find that long-standing customers do have a lower chance of renewing their contracts. However, in line with theoretical predictions (Burnham et al., Journal of the Academy of Marketing Science 31(2):109-126, 2003), the consumer's centrality in the network (reflecting a social cost of defection) reduces customer churn rate. This study's results indicate that the inclusion of social effects increases the predictive power of the customer churn model (Nitzan and Libai, Journal of Marketing 75(6):24-38, 2011), thus contributing to our understanding of the role social networks play in customer decisions. © 2013 Springer Science+Business Media New York.",Co-experience network; Co-presence data; Customer retention; Relational switching cost; Social networks,,scopus-prediction,13,Feeling AI,"['customer commitment', 'social relationships', 'customer retention', 'social ties', 'centrality', 'customer churn', 'social networks']","The abstract discusses the impact of social relationships and experience on customer retention and churn, which aligns with the focus on understanding customer emotional needs and wants. The emphasis on social costs of defection and the role of social networks suggests an emotional and relational aspect in customer decisions, fitting well within the Feeling AI category. The findings enhance the understanding of customer behavior in a social context, which connects to customer emotional preferences and engagement.",70%,10%,20%,0%,0%
Personal relevance and mental simulation amplify the duration framing effect,Ülkümen G.; Thomas M.,2013,10.1509/jmr.10.0172,"Different framing of the same duration (one year, 12 months, 365 days) can influence consumers' impressions of subjective duration, thereby affecting their judgments and decisions. The authors propose that, ironically, self-relevance amplifies this duration framing effect. Consumers for whom a particular self-improvement domain is personally relevant are less likely to adopt a one-year self-improvement plan as compared with a 12-month plan because they perceive it as longer and more difficult. This bias is more likely to manifest in consumers who report that the task is highly personally relevant to them, who are making predictions for themselves (vs. others), and who have high (vs. low) task involvement. Personal relevance amplifies this effect because it prompts process-focused simulation of the plan, consequently increasing susceptibility to spurious duration and difficulty cues embedded in frames. © 2013, American Marketing Association.",Duration framing; Duration perception; Mental simulation; Personal relevance; Process simulation,American Marketing Association,scopus-prediction,27,Feeling AI,"['self-relevance', 'consumer impressions', 'subjective duration', 'judgments', 'decisions', 'personal relevance', 'emotional preferences']","The abstract discusses how consumers' perceptions and decisions are influenced by the framing of time durations in relation to self-improvement. This involves understanding consumer emotions and how they relate to personal relevance, making it align with the focus of Feeling AI on customer understanding and emotional data. The emphasis on subjective duration and personal relevance indicates a strong connection to emotional responses and consumer engagement.",70%,0%,30%,0%,0%
The attributes of a cruise ship that influence the decision making of cruisers and potential cruisers,Xie H.; Kerstetter D.L.; Mattila A.S.,2012,10.1016/j.ijhm.2011.03.007,"A never ending challenge for the cruise industry is to convert potential cruisers to cruisers. Grounded in Attribute Knowledge Theory and studies on novelty seeking, this study addressed this challenge by examining the different attributes of a cruise ship that influence the decision making of cruisers and potential cruisers. Using a sample of cruisers and potential cruisers with similar socio-demographics, this study found that they perceive seven dimensions of onboard attributes, but attach different importance to some of them. These results, consistent with the theoretical prediction, provide evidence that the cruise industry should develop different marketing strategies for cruisers and potential cruisers. © 2011.",Attribute Knowledge Theory; Cruiser; Novelty seeking; Potential cruiser,,scopus-prediction,75,Feeling AI,"['cruisers', 'potential cruisers', 'decision making', 'attributes', 'importance', 'marketing strategies']","The abstract discusses the different perceptions and importance of various attributes of cruise ships among cruisers and potential cruisers. This aligns with the focus on customer understanding and emotional needs, as it examines how different segments of customers value attributes differently and suggests tailored marketing strategies. The findings suggest a need to understand and meet the emotional preferences of customers, which is central to Feeling AI.",60%,20%,20%,0%,0%
Expression of green marketing developing the conception of corporate social responsibility; [žaliojo marketingo raiška plėtojant įmonių socialinės atsakomybės koncepciją],Banyte J.; Brazioniene L.; Gadeikiene A.,2010,,"Significant changes of business environment that impact not only the activity of companies but the shift of the basic values and attitudes of the society have been observed recently. The changes within the activity of companies are expressed through the increase of competition within the dynamic market and the change of needs and expectations held by consumers and other stakeholders. It has been noticed that consumers more and more often prefer eco-friendly, safe and ""clean"" products that do not pollute the environment. The changing attitudes of consumers regarding environmental protection, ecology, social responsibility and the change of consumption habits force enterprises to look for new alternatives of activities, where the main principles of corporate social responsibility would be integrated. Recent theoretical as well as practical scientific studies confirm the importance of the development of the corporate social responsibility conception and of its integration into different areas of company activity. In terms of marketing, such changes determine the need to know the new, so called green, consumer and to adapt marketing decisions to the focus on ascertaining the expectations and satisfying the needs of such a consumer. The article assents to the attitude that it is possible to implement corporate social responsibility in the aspect of satisfaction of consumer needs by applying different marketing theories and conceptions. As an increasing amount of attention is given to the questions of green marketing in scientific literature, this area of marketing theory is chosen as the main research object of the article. Based on this it is stated that seeking to fully satisfy the needs of one of the main stakeholders of an enterprise - consumers, it is purposeful to analyse green marketing priorities, which would resound the essential ideas of corporate social responsibility. The main green marketing priorities of an enterprise, analysed in the article, encompass the recognition of expectations and satisfaction of the needs of green consumers, envisagement of the reaction to green marketing decisions, identification of trust in eco-friendly products and prediction of effectiveness of promotion means. The interpretation of quantitative research results, presented in the article, reveals the expression of marketing priorities based on the example of Lithuanian female consumers of eco-friendly food products. It should be noted that although female consumers of eco-friendly food products are resolved to pay more for an eco-friendly product, they are sensitive to price, believe in the high quality of an eco-friendly product and give priority to the needs of environmental protection. It becomes clear that the reliability of an eco-friendly product is associated with the familiarity of a product brand, with safety and environmental consideration; the safety of an eco-friendly product and positive word-of-mouth recommendations are especially significant for the reliability. Summarizing the priorities of the application of promotion means, it was determined that public relations should be treated as the most effective means of promotion. The performed theoretical and empirical research testifies the necessity of green marketing studies and the need for the identification of its priorities and their inclusion in the development of the corporate social responsibility conception.",Corporate social responsibility; Green consumer; Green marketing; Lithuanian market of ecofriendly food products,Kauno Technologijos Universitetas,scopus-prediction,34,Feeling AI,"['eco-friendly', 'consumer needs', 'trust', 'satisfaction', 'emotional preferences', 'environmental protection']","The abstract discusses the changing attitudes of consumers towards eco-friendly products and highlights the importance of understanding their emotional needs and values, such as environmental protection and quality. It emphasizes adapting marketing strategies to resonate with consumers' expectations and emotional preferences, which aligns closely with the focus on customer understanding and relationalization found in the Feeling AI category.",70%,10%,20%,0%,0%
Language symmetry: A force behind persuasion,Yeager J.; Sommer L.,2012,,"Language operates according to rules. Rules mean prediction. The application of these language rules to persuasive campaigns through linguistic technology can result in major gains in advertising, political and marketing outcomes. For qualitative researchers in communications, marketing and messaging, one area of persuasive language technology can be found in the linguistic feature of symmetry. Language has many forms of symmetry, and most persuaders are unaware that a great deal of persuasion depends upon symmetrical message structures. In persuasion, a mirror image or symmetrical reflection of an attitude or opinion is more persuasive than a random or non-symmetrical message or idea. Reading the subtle features of language to create symmetrical responses can create extraordinarily successful results for research and applied persuasive efforts ranging from single interviews to mass marketing campaigns. © 2012: Joseph Yeager, Linda Sommer, and Nova Southeastern University.",Decision prototyping; Linguistic research; Linguistic symmetry; Motivation and decision grammar; Persuasive communications; Predictive motivational profiling; Qualitative research,Peace and Conflict Studies,scopus-prediction,0,Feeling AI,"['persuasion', 'linguistic technology', 'symmetrical message structures', 'customer engagement', 'emotional needs']","The abstract emphasizes the importance of using language and its symmetrical features to enhance persuasion in marketing and communication strategies. It discusses understanding and responding to attitudes, which aligns closely with customer emotional needs and tailoring communication for effective engagement. This aligns with the 'Feeling AI' category, which focuses on customer understanding and emotional preferences.",70%,10%,15%,0%,5%
